scenario,clock,h,metric,block_dates,n_dates,mean_delta,ci_low,ci_high,probability_router_better
no_same_day_receipt,23:15,10,benefit_mae,20,953,-5.6501186420871115,-9.174732116969835,-1.85655815691926,0.999
no_same_day_receipt,23:15,10,benefit_mae,50,953,-5.6501186420871115,-9.546509999094281,-0.9354559427995991,0.989
no_same_day_receipt,00:15,20,brier,20,939,0.004993957571646521,-0.0012590686631386082,0.01127242343214925,0.065
no_same_day_receipt,00:15,20,brier,50,939,0.004993957571646521,-0.002147169982557455,0.011827875385592913,0.084
no_same_day_receipt,00:15,20,benefit_mae,20,939,2.705382182190389,-0.11069102698897311,5.816992235619878,0.032
no_same_day_receipt,00:15,20,benefit_mae,50,939,2.705382182190389,-0.7639645473566848,6.536372367516988,0.078
no_same_day_receipt,06:00,20,brier,20,939,0.004993957571646521,-0.0012590686631386082,0.01127242343214925,0.065
no_same_day_receipt,06:00,20,brier,50,939,0.004993957571646521,-0.002147169982557455,0.011827875385592913,0.084
no_same_day_receipt,06:00,20,benefit_mae,20,939,2.705382182190389,-0.11069102698897311,5.816992235619878,0.032
no_same_day_receipt,06:00,20,benefit_mae,50,939,2.705382182190389,-0.7639645473566848,6.536372367516988,0.078
no_same_day_receipt,09:15,20,brier,20,939,0.004993957571646521,-0.0012590686631386082,0.01127242343214925,0.065
no_same_day_receipt,09:15,20,brier,50,939,0.004993957571646521,-0.002147169982557455,0.011827875385592913,0.084
no_same_day_receipt,09:15,20,benefit_mae,20,939,2.705382182190389,-0.11069102698897311,5.816992235619878,0.032
no_same_day_receipt,09:15,20,benefit_mae,50,939,2.705382182190389,-0.7639645473566848,6.536372367516988,0.078
no_same_day_receipt,10:15,20,brier,20,939,0.0007757205924938786,-0.005765070890791233,0.006332030881133231,0.402
no_same_day_receipt,10:15,20,brier,50,939,0.0007757205924938786,-0.007197699720992652,0.008465390249888271,0.421
no_same_day_receipt,10:15,20,benefit_mae,20,939,2.705382182190389,-0.11069102698897311,5.816992235619878,0.032
no_same_day_receipt,10:15,20,benefit_mae,50,939,2.705382182190389,-0.7639645473566848,6.536372367516988,0.078
no_same_day_receipt,10:45,20,brier,20,939,-5.6541432805358765e-05,-0.00718725669990282,0.006077650064184549,0.517
no_same_day_receipt,10:45,20,brier,50,939,-5.6541432805358765e-05,-0.009140167719016124,0.008143148614705093,0.509
no_same_day_receipt,10:45,20,benefit_mae,20,939,2.705382182190389,-0.11069102698897311,5.816992235619878,0.032
no_same_day_receipt,10:45,20,benefit_mae,50,939,2.705382182190389,-0.7639645473566848,6.536372367516988,0.078
no_same_day_receipt,11:45,20,brier,20,939,-0.00045530299066681826,-0.007921707921700495,0.00601768197292992,0.56
no_same_day_receipt,11:45,20,brier,50,939,-0.00045530299066681826,-0.009690007721308583,0.008053296737572355,0.545
no_same_day_receipt,11:45,20,benefit_mae,20,939,2.705382182190389,-0.11069102698897311,5.816992235619878,0.032
no_same_day_receipt,11:45,20,benefit_mae,50,939,2.705382182190389,-0.7639645473566848,6.536372367516988,0.078
no_same_day_receipt,12:45,20,brier,20,939,-0.000878485862573993,-0.008651131110717221,0.005898669620066255,0.597
no_same_day_receipt,12:45,20,brier,50,939,-0.000878485862573993,-0.010525562709805753,0.007964614689697736,0.58
no_same_day_receipt,12:45,20,benefit_mae,20,939,2.705382182190389,-0.11069102698897311,5.816992235619878,0.032
no_same_day_receipt,12:45,20,benefit_mae,50,939,2.705382182190389,-0.7639645473566848,6.536372367516988,0.078
no_same_day_receipt,13:45,20,brier,20,939,-0.0014509674202964216,-0.009574186626433348,0.005452753642288968,0.655
no_same_day_receipt,13:45,20,brier,50,939,-0.0014509674202964216,-0.011190057430461833,0.007705263194918564,0.622
no_same_day_receipt,13:45,20,benefit_mae,20,939,2.705382182190389,-0.11069102698897311,5.816992235619878,0.032
no_same_day_receipt,13:45,20,benefit_mae,50,939,2.705382182190389,-0.7639645473566848,6.536372367516988,0.078
no_same_day_receipt,14:45,20,brier,20,939,-0.002148695273680544,-0.010864031416203922,0.005270657152347598,0.732
no_same_day_receipt,14:45,20,brier,50,939,-0.002148695273680544,-0.012459422043421663,0.007321327305592734,0.681
no_same_day_receipt,14:45,20,benefit_mae,20,939,2.705382182190389,-0.11069102698897311,5.816992235619878,0.032
no_same_day_receipt,14:45,20,benefit_mae,50,939,2.705382182190389,-0.7639645473566848,6.536372367516988,0.078
no_same_day_receipt,15:10,20,brier,20,939,-0.002861626090431871,-0.01173941996298397,0.004576845551846823,0.775
no_same_day_receipt,15:10,20,brier,50,939,-0.002861626090431871,-0.013672870997955406,0.007024298044343078,0.722
no_same_day_receipt,15:10,20,benefit_mae,20,939,2.705382182190389,-0.11069102698897311,5.816992235619878,0.032
no_same_day_receipt,15:10,20,benefit_mae,50,939,2.705382182190389,-0.7639645473566848,6.536372367516988,0.078
no_same_day_receipt,15:25,20,brier,20,939,-0.0029873315850469165,-0.011839617473822266,0.004396317568782346,0.782
no_same_day_receipt,15:25,20,brier,50,939,-0.0029873315850469165,-0.013863528938067065,0.006881478132815301,0.73
no_same_day_receipt,15:25,20,benefit_mae,20,939,2.705382182190389,-0.11069102698897311,5.816992235619878,0.032
no_same_day_receipt,15:25,20,benefit_mae,50,939,2.705382182190389,-0.7639645473566848,6.536372367516988,0.078
no_same_day_receipt,15:45,20,brier,20,939,-0.003003427948110742,-0.011898029619033199,0.004437750261564845,0.781
no_same_day_receipt,15:45,20,brier,50,939,-0.003003427948110742,-0.013922486495801727,0.006889047196345121,0.732
no_same_day_receipt,15:45,20,benefit_mae,20,939,2.705382182190389,-0.11069102698897311,5.816992235619878,0.032
no_same_day_receipt,15:45,20,benefit_mae,50,939,2.705382182190389,-0.7639645473566848,6.536372367516988,0.078
no_same_day_receipt,16:45,20,brier,20,939,-0.003683501125420903,-0.01246294935432454,0.003918454014696149,0.815
no_same_day_receipt,16:45,20,brier,50,939,-0.003683501125420903,-0.014756610142724681,0.006244438609290451,0.778
no_same_day_receipt,16:45,20,benefit_mae,20,939,2.705382182190389,-0.11069102698897311,5.816992235619878,0.032
no_same_day_receipt,16:45,20,benefit_mae,50,939,2.705382182190389,-0.7639645473566848,6.536372367516988,0.078
no_same_day_receipt,17:45,20,brier,20,939,-0.0030823986728208677,-0.011324336744927638,0.0041115941973129165,0.797
no_same_day_receipt,17:45,20,brier,50,939,-0.0030823986728208677,-0.013787833826401577,0.006274245257580455,0.75
no_same_day_receipt,17:45,20,benefit_mae,20,939,2.705382182190389,-0.11069102698897311,5.816992235619878,0.032
no_same_day_receipt,17:45,20,benefit_mae,50,939,2.705382182190389,-0.7639645473566848,6.536372367516988,0.078
no_same_day_receipt,18:45,20,brier,20,939,-0.0030823986728208677,-0.011324336744927638,0.0041115941973129165,0.797
no_same_day_receipt,18:45,20,brier,50,939,-0.0030823986728208677,-0.013787833826401577,0.006274245257580455,0.75
no_same_day_receipt,18:45,20,benefit_mae,20,939,2.705382182190389,-0.11069102698897311,5.816992235619878,0.032
no_same_day_receipt,18:45,20,benefit_mae,50,939,2.705382182190389,-0.7639645473566848,6.536372367516988,0.078
no_same_day_receipt,19:15,20,brier,20,939,-0.0030823986728208677,-0.011324336744927638,0.0041115941973129165,0.797
no_same_day_receipt,19:15,20,brier,50,939,-0.0030823986728208677,-0.013787833826401577,0.006274245257580455,0.75
no_same_day_receipt,19:15,20,benefit_mae,20,939,2.705382182190389,-0.11069102698897311,5.816992235619878,0.032
no_same_day_receipt,19:15,20,benefit_mae,50,939,2.705382182190389,-0.7639645473566848,6.536372367516988,0.078
no_same_day_receipt,20:15,20,brier,20,939,-0.0030823986728208677,-0.011324336744927638,0.0041115941973129165,0.797
no_same_day_receipt,20:15,20,brier,50,939,-0.0030823986728208677,-0.013787833826401577,0.006274245257580455,0.75
no_same_day_receipt,20:15,20,benefit_mae,20,939,2.705382182190389,-0.11069102698897311,5.816992235619878,0.032
no_same_day_receipt,20:15,20,benefit_mae,50,939,2.705382182190389,-0.7639645473566848,6.536372367516988,0.078
no_same_day_receipt,21:15,20,brier,20,939,-0.0030823986728208677,-0.011324336744927638,0.0041115941973129165,0.797
no_same_day_receipt,21:15,20,brier,50,939,-0.0030823986728208677,-0.013787833826401577,0.006274245257580455,0.75
no_same_day_receipt,21:15,20,benefit_mae,20,939,2.705382182190389,-0.11069102698897311,5.816992235619878,0.032
no_same_day_receipt,21:15,20,benefit_mae,50,939,2.705382182190389,-0.7639645473566848,6.536372367516988,0.078
no_same_day_receipt,22:15,20,brier,20,939,-0.0030823986728208677,-0.011324336744927638,0.0041115941973129165,0.797
no_same_day_receipt,22:15,20,brier,50,939,-0.0030823986728208677,-0.013787833826401577,0.006274245257580455,0.75
no_same_day_receipt,22:15,20,benefit_mae,20,939,2.705382182190389,-0.11069102698897311,5.816992235619878,0.032
no_same_day_receipt,22:15,20,benefit_mae,50,939,2.705382182190389,-0.7639645473566848,6.536372367516988,0.078
no_same_day_receipt,23:15,20,brier,20,939,-0.0030823986728208677,-0.011324336744927638,0.0041115941973129165,0.797
no_same_day_receipt,23:15,20,brier,50,939,-0.0030823986728208677,-0.013787833826401577,0.006274245257580455,0.75
no_same_day_receipt,23:15,20,benefit_mae,20,939,2.705382182190389,-0.11069102698897311,5.816992235619878,0.032
no_same_day_receipt,23:15,20,benefit_mae,50,939,2.705382182190389,-0.7639645473566848,6.536372367516988,0.078
