scenario,clock,h,slice,group,n_probability,positive_rate,mean_prediction,brier,logloss,ece,baseline_brier,baseline_logloss,baseline_ece,brier_delta,logloss_delta,auc,average_precision,n_benefit,mean_actual_bps,mean_predicted_bps,mae,rmse,bias,spearman,baseline_mae,baseline_rmse,mae_delta,rmse_delta,brier_ci_high,benefit_mae_ci_high,probability_supported,benefit_supported,flag_high_ece,flag_low_auc,flag_small_n,flag_probability_not_supported,flag_benefit_not_supported
calendar_assumed_replay,06:00,5,ALL,ALL,4800,0.29020833333333335,0.32162617975227664,0.21258027707744365,0.6160587235143622,0.043209202089176925,0.20676691306830486,0.6043094325387839,0.02689795575932047,0.005813364009138788,0.011749290975578308,0.5268018991346518,0.30379390741791923,4800,-0.39209947868700207,0.2532400054325592,110.14991598226901,146.9140003928839,0.6453394841195617,-0.11454206128954565,109.80923627108382,146.4063106241272,0.3406797111851887,0.5076897687567055,0.017019755923205603,0.9458847469809898,False,False,False,True,False,True,True
calendar_assumed_replay,09:15,5,ALL,ALL,4800,0.29020833333333335,0.32162617975227664,0.21258027707744365,0.6160587235143622,0.043209202089176925,0.20676691306830486,0.6043094325387839,0.02689795575932047,0.005813364009138788,0.011749290975578308,0.5268018991346518,0.30379390741791923,4800,-0.39209947868700207,0.2532400054325592,110.14991598226901,146.9140003928839,0.6453394841195617,-0.11454206128954565,109.80923627108382,146.4063106241272,0.3406797111851887,0.5076897687567055,0.017019755923205603,0.9458847469809898,False,False,False,True,False,True,True
calendar_assumed_replay,10:15,5,ALL,ALL,4800,0.29020833333333335,0.3158255620860764,0.1977825764067015,0.5803412987428351,0.04004935545102843,0.20676691306830486,0.6043094325387839,0.02689795575932047,-0.008984336661603365,-0.023968133795948754,0.6488538335098697,0.38745816535093136,4800,-0.39209947868700207,0.2532400054325592,110.14991598226901,146.9140003928839,0.6453394841195617,-0.11454206128954565,109.80923627108382,146.4063106241272,0.3406797111851887,0.5076897687567055,0.0033326354909988675,0.9458847469809898,False,False,False,False,False,True,True
calendar_assumed_replay,10:45,5,ALL,ALL,4800,0.29020833333333335,0.31765452865580174,0.19403788171415046,0.5716802352540604,0.03306821250442628,0.20676691306830486,0.6043094325387839,0.02689795575932047,-0.012729031354154402,-0.032629197284723466,0.6688180092883387,0.4116947992661988,4800,-0.39209947868700207,4.800605921778611,106.70429745147068,142.48918772579924,5.192705400465613,0.216568017342617,109.80923627108382,146.4063106241272,-3.104938819613139,-3.9171228983279605,0.00020607141912922674,-0.7452216612087262,False,True,False,False,False,True,False
calendar_assumed_replay,11:45,5,ALL,ALL,4800,0.29020833333333335,0.3176258921771223,0.19207447807453173,0.5682530420521164,0.03945219332844826,0.20676691306830486,0.6043094325387839,0.02689795575932047,-0.014692434993773124,-0.03605639048666753,0.6787020135690403,0.4265296211093334,4800,-0.39209947868700207,4.718873632666658,106.07718485541965,141.88647993561378,5.110973111353661,0.24456607121849167,109.80923627108382,146.4063106241272,-3.7320514156641735,-4.519830688513423,-0.0017899004125192563,-1.5087304763876976,True,True,False,False,False,False,False
calendar_assumed_replay,12:45,5,ALL,ALL,4800,0.29020833333333335,0.3169816944452696,0.1908640415402391,0.5657815017627725,0.043880784010349054,0.20676691306830486,0.6043094325387839,0.02689795575932047,-0.01590287152806577,-0.038527930776011354,0.6839228850023947,0.43663505829759997,4800,-0.39209947868700207,4.694850981983905,105.8264723900052,141.68530904162225,5.086950460670909,0.25690155832349837,109.80923627108382,146.4063106241272,-3.9827638810786254,-4.721001582504954,-0.0024205172874935026,-1.6749451845228713,True,True,False,False,False,False,False
calendar_assumed_replay,13:45,5,ALL,ALL,4800,0.29020833333333335,0.31729736744806825,0.18965115378099964,0.5632627384300396,0.04154622833026083,0.20676691306830486,0.6043094325387839,0.02689795575932047,-0.017115759287305216,-0.041046694108744286,0.6898733257043741,0.4442869696868339,4800,-0.39209947868700207,4.5952088102844035,105.06587254431923,140.78681286940136,4.987308288971405,0.2714418783695462,109.80923627108382,146.4063106241272,-4.743363726764585,-5.619497754725842,-0.00315349701653985,-2.3591774192257216,True,True,False,False,False,False,False
calendar_assumed_replay,14:45,5,ALL,ALL,4800,0.29020833333333335,0.31748704613671463,0.18857914172331358,0.5606179145641988,0.03904097432812319,0.20676691306830486,0.6043094325387839,0.02689795575932047,-0.018187771344991277,-0.04369151797458504,0.6929790257000126,0.4512853571864283,4800,-0.39209947868700207,4.469173085345885,104.78606670894318,140.48073986660555,4.8612725640328875,0.2799853945394313,109.80923627108382,146.4063106241272,-5.023169562140637,-5.925570757521655,-0.003947496100112379,-2.588142949367181,True,True,False,False,False,False,False
calendar_assumed_replay,15:10,5,ALL,ALL,4800,0.29020833333333335,0.3176277925937094,0.1879307334339159,0.5574793136964593,0.03912768169638622,0.20676691306830486,0.6043094325387839,0.02689795575932047,-0.018836179634388966,-0.046830118842324575,0.6955724995896502,0.45451937349791327,4800,-0.39209947868700207,4.416019613168448,104.63763283443161,140.35336009195413,4.80811909185545,0.28236556673955354,109.80923627108382,146.4063106241272,-5.171603436652205,-6.052950532173071,-0.0045215299876661666,-2.669967255621056,True,True,False,False,False,False,False
calendar_assumed_replay,15:25,5,ALL,ALL,4800,0.29020833333333335,0.31754692544453555,0.18769977158306628,0.5568235757956861,0.040722807404445456,0.20676691306830486,0.6043094325387839,0.02689795575932047,-0.01906714148523858,-0.0474858567430978,0.6961848110104802,0.4569140076772765,4800,-0.39209947868700207,4.383906526284009,104.55144365083193,140.2646325388245,4.776006004971011,0.2848041207697737,109.80923627108382,146.4063106241272,-5.257792620251891,-6.141678085302715,-0.004607604462923873,-2.772825519898699,True,True,False,False,False,False,False
calendar_assumed_replay,15:45,5,ALL,ALL,4800,0.29020833333333335,0.31776340138288955,0.18754797549884933,0.5564804983366092,0.03984196008136689,0.20676691306830486,0.6043094325387839,0.02689795575932047,-0.01921893756945553,-0.04782893420217471,0.6968694999168765,0.45766985577224223,4800,-0.39209947868700207,4.42367846236445,104.49972832464431,140.18930915145611,4.815777941051452,0.2871608520486339,109.80923627108382,146.4063106241272,-5.30950794643951,-6.217001472671086,-0.004751670629291574,-2.830371777190196,True,True,False,False,False,False,False
calendar_assumed_replay,16:45,5,ALL,ALL,4800,0.29020833333333335,0.31668614557640623,0.18616033197178825,0.553353391743009,0.032291807458853225,0.20676691306830486,0.6043094325387839,0.02689795575932047,-0.020606581096516613,-0.05095604079577487,0.7048496708035966,0.46137274143116314,4800,-0.39209947868700207,3.4682571631541896,102.95793099000683,138.6984314862052,3.860356641841193,0.31621373402916936,109.80923627108382,146.4063106241272,-6.851305281076989,-7.707879137921992,-0.006669326951583478,-4.2892857381551845,True,True,False,False,False,False,False
calendar_assumed_replay,17:45,5,ALL,ALL,4800,0.29020833333333335,0.3164766314503057,0.18680159136067412,0.555702906395577,0.03449655896608426,0.20676691306830486,0.6043094325387839,0.02689795575932047,-0.01996532170763074,-0.04860652614320693,0.701000916360072,0.4565403031202524,4800,-0.39209947868700207,4.09631374853576,103.40717539245354,139.08903253898,4.488413227222759,0.3149376916540368,109.80923627108382,146.4063106241272,-6.40206087863028,-7.317278085147194,-0.005650986432397336,-3.750862787516242,True,True,False,False,False,False,False
calendar_assumed_replay,18:45,5,ALL,ALL,4800,0.29020833333333335,0.3280110362301952,0.18014736290271577,0.5400247031913014,0.03780270289686187,0.20676691306830486,0.6043094325387839,0.02689795575932047,-0.02661955016558909,-0.06428472934748253,0.7187590010937746,0.5211214879390464,4800,-0.39209947868700207,-2.380265429333267,91.69985170160457,121.85764685077005,-1.9881659506462666,0.5076491858374275,109.80923627108382,146.4063106241272,-18.109384569479246,-24.54866377335715,-0.012746058498277448,-13.198691480307048,True,True,False,False,False,False,False
calendar_assumed_replay,19:15,5,ALL,ALL,4800,0.29020833333333335,0.32360206527328017,0.17840518519550044,0.534196332871276,0.0339759780602795,0.20676691306830486,0.6043094325387839,0.02689795575932047,-0.028361727872804415,-0.0701130996675079,0.7244253048546012,0.5322929164123582,4800,-0.39209947868700207,-4.091502885830739,91.06957369233363,121.06763493341626,-3.6994034071437354,0.5176985434708828,109.80923627108382,146.4063106241272,-18.739662578750185,-25.338675690710943,-0.014413547038790058,-13.536795021731926,True,True,False,False,False,False,False
calendar_assumed_replay,20:15,5,ALL,ALL,4800,0.29020833333333335,0.32248924809271035,0.17879042808394202,0.535244135702065,0.03363554687276919,0.20676691306830486,0.6043094325387839,0.02689795575932047,-0.027976484984362837,-0.06906529683671891,0.7188622469974932,0.5315170714595852,4800,-0.39209947868700207,-3.525166194348061,92.16442187561904,122.51505025766441,-3.1330667156610588,0.508060861818041,109.80923627108382,146.4063106241272,-17.644814395464778,-23.891260366462788,-0.014553966453966833,-12.498639887331361,True,True,False,False,False,False,False
calendar_assumed_replay,21:15,5,ALL,ALL,4800,0.29020833333333335,0.32248924809271035,0.17879042808394202,0.535244135702065,0.03363554687276919,0.20676691306830486,0.6043094325387839,0.02689795575932047,-0.027976484984362837,-0.06906529683671891,0.7188622469974932,0.5315170714595852,4800,-0.39209947868700207,-0.7002001258119499,90.246671211145,120.33091926301577,-0.3081006471249498,0.5172892294409888,109.80923627108382,146.4063106241272,-19.56256505993882,-26.07539136111143,-0.014553966453966833,-14.154465125809587,True,True,False,False,False,False,False
calendar_assumed_replay,22:15,5,ALL,ALL,4800,0.29020833333333335,0.32248924809271035,0.17879042808394202,0.535244135702065,0.03363554687276919,0.20676691306830486,0.6043094325387839,0.02689795575932047,-0.027976484984362837,-0.06906529683671891,0.7188622469974932,0.5315170714595852,4800,-0.39209947868700207,0.4966603388104217,90.42480376381769,120.68099707774877,0.8887598174974244,0.515515713795751,109.80923627108382,146.4063106241272,-19.384432507266126,-25.72531354637843,-0.014553966453966833,-14.059883705041388,True,True,False,False,False,False,False
calendar_assumed_replay,23:15,5,ALL,ALL,4800,0.29020833333333335,0.32248924809271035,0.17879042808394202,0.535244135702065,0.03363554687276919,0.20676691306830486,0.6043094325387839,0.02689795575932047,-0.027976484984362837,-0.06906529683671891,0.7188622469974932,0.5315170714595852,4800,-0.39209947868700207,1.362832482762949,90.24849691878406,120.6791682562743,1.754931961449951,0.5185900092420467,109.80923627108382,146.4063106241272,-19.560739352299763,-25.727142367852906,-0.014553966453966833,-14.313645158243917,True,True,False,False,False,False,False
calendar_assumed_replay,00:15,10,ALL,ALL,4765,0.21322140608604406,0.24828092319908085,0.17227164366782413,0.5294488358192821,0.048675245606234714,0.1684044608101604,0.520242131357626,0.02252182364786509,0.0038671828576637424,0.009206704461656168,0.49867746884733566,0.21399568730339197,4765,-2.9524185478715474,-1.915724800276377,145.20284563630824,189.03700545444326,1.0366937475951736,-0.15548563364436277,144.22989374528822,187.50527716416272,0.972951891020017,1.5317282902805403,0.012114261722635782,2.425289214482055,False,False,False,True,False,True,True
calendar_assumed_replay,06:00,10,ALL,ALL,4765,0.21322140608604406,0.24828092319908085,0.17227164366782413,0.5294488358192821,0.048675245606234714,0.1684044608101604,0.520242131357626,0.02252182364786509,0.0038671828576637424,0.009206704461656168,0.49867746884733566,0.21399568730339197,4765,-2.9524185478715474,-1.915724800276377,145.20284563630824,189.03700545444326,1.0366937475951736,-0.15548563364436277,144.22989374528822,187.50527716416272,0.972951891020017,1.5317282902805403,0.012114261722635782,2.425289214482055,False,False,False,True,False,True,True
calendar_assumed_replay,09:15,10,ALL,ALL,4765,0.21322140608604406,0.24828092319908085,0.17227164366782413,0.5294488358192821,0.048675245606234714,0.1684044608101604,0.520242131357626,0.02252182364786509,0.0038671828576637424,0.009206704461656168,0.49867746884733566,0.21399568730339197,4765,-2.9524185478715474,-1.915724800276377,145.20284563630824,189.03700545444326,1.0366937475951736,-0.15548563364436277,144.22989374528822,187.50527716416272,0.972951891020017,1.5317282902805403,0.012114261722635782,2.425289214482055,False,False,False,True,False,True,True
calendar_assumed_replay,10:15,10,ALL,ALL,4765,0.21322140608604406,0.2425091241448418,0.1642385586214461,0.506350215304427,0.030084165144438086,0.1684044608101604,0.520242131357626,0.02252182364786509,-0.004165902188714293,-0.01389191605319895,0.6199435334986968,0.2851392699053723,4765,-2.9524185478715474,-1.915724800276377,145.20284563630824,189.03700545444326,1.0366937475951736,-0.15548563364436277,144.22989374528822,187.50527716416272,0.972951891020017,1.5317282902805403,0.00501845125394246,2.425289214482055,False,False,False,False,False,True,True
calendar_assumed_replay,10:45,10,ALL,ALL,4765,0.21322140608604406,0.24411506049672743,0.16197125244656718,0.49938585865701063,0.030893654410683345,0.1684044608101604,0.520242131357626,0.02252182364786509,-0.006433208363593207,-0.020856272700615353,0.6459488934582029,0.30796633598167555,4765,-2.9524185478715474,6.143880581000056,140.92995932899055,184.1139661127819,9.096299128871607,0.1687339721324605,144.22989374528822,187.50527716416272,-3.299934416297674,-3.391311051380825,0.0031876956072912645,1.5330931655666589,False,False,False,False,False,True,True
calendar_assumed_replay,11:45,10,ALL,ALL,4765,0.21322140608604406,0.24451679371329205,0.1611228013520359,0.49786063925229623,0.037786814583879606,0.1684044608101604,0.520242131357626,0.02252182364786509,-0.007281659458124479,-0.022381492105329748,0.6585392587629667,0.31980028180154796,4765,-2.9524185478715474,5.9049257092824,140.28493068933702,183.3040161197857,8.857344257153953,0.19316581574444072,144.22989374528822,187.50527716416272,-3.944963055951206,-4.20126104437702,0.0030290700492643075,0.7811283259582369,False,False,False,False,False,True,True
calendar_assumed_replay,12:45,10,ALL,ALL,4765,0.21322140608604406,0.24425587028428764,0.16011694522804568,0.49552836194231037,0.045601830418033784,0.1684044608101604,0.520242131357626,0.02252182364786509,-0.008287515582114713,-0.024713769415315612,0.6657757029171034,0.3310314278644209,4765,-2.9524185478715474,5.968491483969362,139.99652441380067,182.99681488646644,8.920910031840911,0.20520959677268533,144.22989374528822,187.50527716416272,-4.233369331487552,-4.508462277696282,0.0024606476191232993,0.47711289503262083,False,False,False,False,False,True,True
calendar_assumed_replay,13:45,10,ALL,ALL,4765,0.21322140608604406,0.24472614299426312,0.15923363498570753,0.49324646504054565,0.0417901052017059,0.1684044608101604,0.520242131357626,0.02252182364786509,-0.00917082582445286,-0.026995666317080336,0.6738621112611658,0.3382398041379769,4765,-2.9524185478715474,6.126479588885955,139.69737004298335,182.6409468982218,9.078898136757505,0.21590732072037655,144.22989374528822,187.50527716416272,-4.5325237023048714,-4.864330265940907,0.0018256536192443628,0.11927348123174793,False,False,False,False,False,True,True
calendar_assumed_replay,14:45,10,ALL,ALL,4765,0.21322140608604406,0.24487146024866596,0.15828474658446035,0.4908265629428961,0.039998927906366326,0.1684044608101604,0.520242131357626,0.02252182364786509,-0.010119714225700044,-0.029415568414729865,0.6791095735765759,0.3454255804290774,4765,-2.9524185478715474,6.0444442393212805,139.546149651842,182.4014103775548,8.996862787192832,0.22165544377589574,144.22989374528822,187.50527716416272,-4.683744093446222,-5.1038667866079095,0.0013461327981535707,-0.08114983882175059,False,True,False,False,False,True,False
calendar_assumed_replay,15:10,10,ALL,ALL,4765,0.21322140608604406,0.24515563783383623,0.15756058365720277,0.4872901414642434,0.041592410619746355,0.1684044608101604,0.520242131357626,0.02252182364786509,-0.01084387715295762,-0.032951989893382605,0.682474644157077,0.35045874807779004,4765,-2.9524185478715474,6.01512331047343,139.39239440180623,182.2765801580792,8.967541858344978,0.22343137190888895,144.22989374528822,187.50527716416272,-4.837499343481994,-5.228697006083507,0.00102446291099216,-0.22035993350149857,False,True,False,False,False,True,False
calendar_assumed_replay,15:25,10,ALL,ALL,4765,0.21322140608604406,0.24514505226009387,0.1573377796231668,0.4866726820441464,0.04274760676272147,0.1684044608101604,0.520242131357626,0.02252182364786509,-0.011066681186993582,-0.033569449313479605,0.6838219850752851,0.35266227053395394,4765,-2.9524185478715474,5.980867677946586,139.32554306785144,182.18662548743998,8.933286225818135,0.22462090184452999,144.22989374528822,187.50527716416272,-4.904350677436781,-5.318651676722737,0.0007798072578910635,-0.3620873717747099,False,True,False,False,False,True,False
calendar_assumed_replay,15:45,10,ALL,ALL,4765,0.21322140608604406,0.2453217716824487,0.15728721074510527,0.4864942548328265,0.044321653012129196,0.1684044608101604,0.520242131357626,0.02252182364786509,-0.011117250065055123,-0.03374787652479949,0.6846664359839789,0.35314366285749743,4765,-2.9524185478715474,6.0216640116938445,139.27114449604736,182.10190293177777,8.974082559565392,0.2270246657178989,144.22989374528822,187.50527716416272,-4.958749249240867,-5.403374232384948,0.0007231689854141282,-0.3861615812598531,False,True,False,False,False,True,False
calendar_assumed_replay,16:45,10,ALL,ALL,4765,0.21322140608604406,0.24443361052988435,0.1569732067639905,0.48559382463809103,0.034971202655918535,0.1684044608101604,0.520242131357626,0.02252182364786509,-0.011431254046169875,-0.03464830671953495,0.6886471563020481,0.3541881600566843,4765,-2.9524185478715474,5.102324009302705,138.85629581574028,181.6563467084311,8.054742557174253,0.234220007871447,144.22989374528822,187.50527716416272,-5.373597929547941,-5.848930455731619,0.0006125229938758052,-0.9393162789959011,False,True,False,False,False,True,False
calendar_assumed_replay,17:45,10,ALL,ALL,4765,0.21322140608604406,0.24406282315850295,0.1571270756469199,0.4873473601321031,0.03487379024643624,0.1684044608101604,0.520242131357626,0.02252182364786509,-0.011277385163240478,-0.03289477122552287,0.6851013288582992,0.35313645654964887,4765,-2.9524185478715474,5.581089972098356,138.5797751032011,181.34949101576694,8.533508519969907,0.24017459215861287,144.22989374528822,187.50527716416272,-5.650118642087136,-6.1557861483957765,0.00031308955912140636,-1.027634217919205,False,True,False,False,False,True,False
calendar_assumed_replay,18:45,10,ALL,ALL,4765,0.21322140608604406,0.23808144333426806,0.16208381341928726,0.5028589283762791,0.03162973335043566,0.1684044608101604,0.520242131357626,0.02252182364786509,-0.006320647390873124,-0.01738320298134688,0.6204210886682643,0.3272235455600899,4765,-2.9524185478715474,1.5830606219269578,134.1593040686195,174.29268747633944,4.535479169798507,0.3779480293294046,144.22989374528822,187.50527716416272,-10.070589676668732,-13.212589687823282,0.004563094595236927,-3.998296205522691,False,True,False,False,False,True,False
calendar_assumed_replay,19:15,10,ALL,ALL,4765,0.21322140608604406,0.2343807115727841,0.16132147331672067,0.49996793122846983,0.021906482508440496,0.1684044608101604,0.520242131357626,0.02252182364786509,-0.0070829874934397186,-0.02027420012915615,0.6274678496943017,0.3294686137634702,4765,-2.9524185478715474,-0.1754067662102974,134.3174856256868,174.27206187850993,2.7770117816612543,0.38359129596283154,144.22989374528822,187.50527716416272,-9.912408119601423,-13.23321528565279,0.003194530387458032,-3.6826300084236836,False,True,False,False,False,True,False
calendar_assumed_replay,20:15,10,ALL,ALL,4765,0.21322140608604406,0.2320829603700879,0.16105369366821043,0.49967466986707704,0.029788569408631144,0.1684044608101604,0.520242131357626,0.02252182364786509,-0.00735076714194996,-0.020567461490548944,0.6194990580165209,0.33776959493054604,4765,-2.9524185478715474,-0.19897189993126685,135.51135246741651,175.206513700418,2.7534466479402804,0.3762391155263158,144.22989374528822,187.50527716416272,-8.718541277871708,-12.298763463744734,0.0024280360218599814,-1.8353373633552141,False,True,False,False,False,True,False
calendar_assumed_replay,21:15,10,ALL,ALL,4765,0.21322140608604406,0.2320829603700879,0.16105369366821043,0.49967466986707704,0.029788569408631144,0.1684044608101604,0.520242131357626,0.02252182364786509,-0.00735076714194996,-0.020567461490548944,0.6194990580165209,0.33776959493054604,4765,-2.9524185478715474,-0.19897189993126685,135.51135246741651,175.206513700418,2.7534466479402804,0.3762391155263158,144.22989374528822,187.50527716416272,-8.718541277871708,-12.298763463744734,0.0024280360218599814,-1.8353373633552141,False,True,False,False,False,True,False
calendar_assumed_replay,22:15,10,ALL,ALL,4765,0.21322140608604406,0.2320829603700879,0.16105369366821043,0.49967466986707704,0.029788569408631144,0.1684044608101604,0.520242131357626,0.02252182364786509,-0.00735076714194996,-0.020567461490548944,0.6194990580165209,0.33776959493054604,4765,-2.9524185478715474,-0.19897189993126685,135.51135246741651,175.206513700418,2.7534466479402804,0.3762391155263158,144.22989374528822,187.50527716416272,-8.718541277871708,-12.298763463744734,0.0024280360218599814,-1.8353373633552141,False,True,False,False,False,True,False
calendar_assumed_replay,23:15,10,ALL,ALL,4765,0.21322140608604406,0.2320829603700879,0.16105369366821043,0.49967466986707704,0.029788569408631144,0.1684044608101604,0.520242131357626,0.02252182364786509,-0.00735076714194996,-0.020567461490548944,0.6194990580165209,0.33776959493054604,4765,-2.9524185478715474,-0.19897189993126685,135.51135246741651,175.206513700418,2.7534466479402804,0.3762391155263158,144.22989374528822,187.50527716416272,-8.718541277871708,-12.298763463744734,0.0024280360218599814,-1.8353373633552141,False,True,False,False,False,True,False
calendar_assumed_replay,00:15,20,ALL,ALL,4695,0.15399361022364216,0.19144425420346112,0.13559732755710371,0.44615658920060397,0.04953194298472837,0.13060336998545719,0.4308947952281529,0.01340630382359051,0.004993957571646529,0.015261793972451088,0.45827117624199265,0.15192949827650531,4695,-8.187013975830855,-6.97317414304361,206.1948251458362,259.05790344906956,1.2138398327872362,-0.2543557185881786,203.48944296364579,255.12031197457677,2.7053821821904194,3.937591474492791,0.012021992767036195,6.345354587435458,False,False,False,True,False,True,True
calendar_assumed_replay,06:00,20,ALL,ALL,4695,0.15399361022364216,0.19144425420346112,0.13559732755710371,0.44615658920060397,0.04953194298472837,0.13060336998545719,0.4308947952281529,0.01340630382359051,0.004993957571646529,0.015261793972451088,0.45827117624199265,0.15192949827650531,4695,-8.187013975830855,-6.97317414304361,206.1948251458362,259.05790344906956,1.2138398327872362,-0.2543557185881786,203.48944296364579,255.12031197457677,2.7053821821904194,3.937591474492791,0.012021992767036195,6.345354587435458,False,False,False,True,False,True,True
calendar_assumed_replay,09:15,20,ALL,ALL,4695,0.15399361022364216,0.19144425420346112,0.13559732755710371,0.44615658920060397,0.04953194298472837,0.13060336998545719,0.4308947952281529,0.01340630382359051,0.004993957571646529,0.015261793972451088,0.45827117624199265,0.15192949827650531,4695,-8.187013975830855,-6.97317414304361,206.1948251458362,259.05790344906956,1.2138398327872362,-0.2543557185881786,203.48944296364579,255.12031197457677,2.7053821821904194,3.937591474492791,0.012021992767036195,6.345354587435458,False,False,False,True,False,True,True
calendar_assumed_replay,10:15,20,ALL,ALL,4695,0.15399361022364216,0.1847551358230311,0.13137909057795105,0.4302775868654637,0.03076152559938893,0.13060336998545719,0.4308947952281529,0.01340630382359051,0.000775720592493867,-0.0006172083626891922,0.5774310212984668,0.18165732135831014,4695,-8.187013975830855,-6.97317414304361,206.1948251458362,259.05790344906956,1.2138398327872362,-0.2543557185881786,203.48944296364579,255.12031197457677,2.7053821821904194,3.937591474492791,0.008087455987676188,6.345354587435458,False,False,False,False,False,True,True
calendar_assumed_replay,10:45,20,ALL,ALL,4695,0.15399361022364216,0.1860775742739596,0.13054682855265182,0.42659131917237664,0.0320839640503174,0.13060336998545719,0.4308947952281529,0.01340630382359051,-5.6541432805368164e-05,-0.004303476055776245,0.6000727429489136,0.19870609519280039,4695,-8.187013975830855,-6.97317414304361,206.1948251458362,259.05790344906956,1.2138398327872362,-0.2543557185881786,203.48944296364579,255.12031197457677,2.7053821821904194,3.937591474492791,0.007812166631255769,6.345354587435458,False,False,False,False,False,True,True
calendar_assumed_replay,11:45,20,ALL,ALL,4695,0.15399361022364216,0.18656805113011052,0.13014806699479037,0.4251955639448936,0.03370330754219362,0.13060336998545719,0.4308947952281529,0.01340630382359051,-0.0004553029906668171,-0.005699231283259276,0.614067490413531,0.21357680980467775,4695,-8.187013975830855,-6.97317414304361,206.1948251458362,259.05790344906956,1.2138398327872362,-0.2543557185881786,203.48944296364579,255.12031197457677,2.7053821821904194,3.937591474492791,0.007698511523451106,6.345354587435458,False,False,False,False,False,True,True
calendar_assumed_replay,12:45,20,ALL,ALL,4695,0.15399361022364216,0.18645652199608725,0.1297248841228832,0.4240729874038333,0.03539875499411922,0.13060336998545719,0.4308947952281529,0.01340630382359051,-0.0008784858625739966,-0.00682180782431957,0.6203726918303644,0.2215594944470753,4695,-8.187013975830855,-6.97317414304361,206.1948251458362,259.05790344906956,1.2138398327872362,-0.2543557185881786,203.48944296364579,255.12031197457677,2.7053821821904194,3.937591474492791,0.007704494869173778,6.345354587435458,False,False,False,False,False,True,True
calendar_assumed_replay,13:45,20,ALL,ALL,4695,0.15399361022364216,0.18684105446049223,0.12915240256516078,0.42201202412479377,0.03305729735185805,0.13060336998545719,0.4308947952281529,0.01340630382359051,-0.0014509674202964062,-0.00888277110335911,0.6322485266854148,0.22644520966304377,4695,-8.187013975830855,-6.97317414304361,206.1948251458362,259.05790344906956,1.2138398327872362,-0.2543557185881786,203.48944296364579,255.12031197457677,2.7053821821904194,3.937591474492791,0.007365209002630506,6.345354587435458,False,False,False,False,False,True,True
calendar_assumed_replay,14:45,20,ALL,ALL,4695,0.15399361022364216,0.18687020868647872,0.12845467471177663,0.4197846077365509,0.03295796506033551,0.13060336998545719,0.4308947952281529,0.01340630382359051,-0.0021486952736805565,-0.011110187491601975,0.642106432440639,0.23398523128101287,4695,-8.187013975830855,-6.97317414304361,206.1948251458362,259.05790344906956,1.2138398327872362,-0.2543557185881786,203.48944296364579,255.12031197457677,2.7053821821904194,3.937591474492791,0.007052656041139914,6.345354587435458,False,False,False,False,False,True,True
calendar_assumed_replay,15:10,20,ALL,ALL,4695,0.15399361022364216,0.18722642458474267,0.12774174389502532,0.41686931001267974,0.033232814361100496,0.13060336998545719,0.4308947952281529,0.01340630382359051,-0.0028616260904318624,-0.014025485215473144,0.6466886462498904,0.23923381355871715,4695,-8.187013975830855,-6.97317414304361,206.1948251458362,259.05790344906956,1.2138398327872362,-0.2543557185881786,203.48944296364579,255.12031197457677,2.7053821821904194,3.937591474492791,0.006742617723673224,6.345354587435458,False,False,False,False,False,True,True
