scenario,clock,h,slice,group,bin_left,bin_right,n,predicted,actual
no_same_day_receipt,14:45,5,currency,KGS,0.2,0.30000000000000004,181,0.25494301886843873,0.2154696132596685
no_same_day_receipt,14:45,5,currency,KGS,0.30000000000000004,0.4,320,0.3424027778999806,0.340625
no_same_day_receipt,14:45,5,currency,KGS,0.4,0.5,112,0.4418741585617287,0.5357142857142857
no_same_day_receipt,14:45,5,currency,KGS,0.5,0.6000000000000001,66,0.5467946419341895,0.4090909090909091
no_same_day_receipt,14:45,5,currency,KGS,0.6000000000000001,0.7000000000000001,32,0.6389845597607677,0.46875
no_same_day_receipt,14:45,5,currency,KGS,0.7000000000000001,0.8,21,0.7462361423069445,0.5238095238095238
no_same_day_receipt,14:45,5,currency,KGS,0.8,0.9,2,0.8479229172196283,1.0
no_same_day_receipt,14:45,5,currency,KGS,0.9,1.0,3,0.9986865756059263,0.3333333333333333
no_same_day_receipt,14:45,5,currency,KZT,0.0,0.1,85,0.06602110870569301,0.03529411764705882
no_same_day_receipt,14:45,5,currency,KZT,0.1,0.2,188,0.15011587251393593,0.19148936170212766
no_same_day_receipt,14:45,5,currency,KZT,0.2,0.30000000000000004,317,0.25901472340317766,0.19558359621451105
no_same_day_receipt,14:45,5,currency,KZT,0.30000000000000004,0.4,199,0.33728103661289294,0.3015075376884422
no_same_day_receipt,14:45,5,currency,KZT,0.4,0.5,90,0.44558417546799006,0.3888888888888889
no_same_day_receipt,14:45,5,currency,KZT,0.5,0.6000000000000001,42,0.5466375311429061,0.42857142857142855
no_same_day_receipt,14:45,5,currency,KZT,0.6000000000000001,0.7000000000000001,23,0.6514050505921347,0.5217391304347826
no_same_day_receipt,14:45,5,currency,KZT,0.7000000000000001,0.8,11,0.7285930399286124,0.6363636363636364
no_same_day_receipt,14:45,5,currency,KZT,0.8,0.9,2,0.8282844103478004,1.0
no_same_day_receipt,14:45,5,currency,KZT,0.9,1.0,3,0.9984369281593573,0.6666666666666666
no_same_day_receipt,14:45,5,currency,TJS,0.0,0.1,48,0.06473021890764065,0.020833333333333332
no_same_day_receipt,14:45,5,currency,TJS,0.1,0.2,147,0.15474355839777074,0.12244897959183673
no_same_day_receipt,14:45,5,currency,TJS,0.2,0.30000000000000004,184,0.25737559722801684,0.2717391304347826
no_same_day_receipt,14:45,5,currency,TJS,0.30000000000000004,0.4,308,0.3495172154768347,0.3474025974025974
no_same_day_receipt,14:45,5,currency,TJS,0.4,0.5,130,0.4386019832668567,0.49230769230769234
no_same_day_receipt,14:45,5,currency,TJS,0.5,0.6000000000000001,74,0.5427706214958651,0.3918918918918919
no_same_day_receipt,14:45,5,currency,TJS,0.6000000000000001,0.7000000000000001,39,0.6389588463828382,0.5128205128205128
no_same_day_receipt,14:45,5,currency,TJS,0.7000000000000001,0.8,22,0.7435865103656389,0.6818181818181818
no_same_day_receipt,14:45,5,currency,TJS,0.8,0.9,5,0.8350171213879645,0.8
no_same_day_receipt,14:45,5,currency,TJS,0.9,1.0,3,0.9988869361866645,0.6666666666666666
no_same_day_receipt,14:45,5,currency,UZS,0.0,0.1,66,0.06694879432694029,0.015151515151515152
no_same_day_receipt,14:45,5,currency,UZS,0.1,0.2,167,0.1533551851173396,0.11377245508982035
no_same_day_receipt,14:45,5,currency,UZS,0.2,0.30000000000000004,236,0.25800076867986915,0.2838983050847458
no_same_day_receipt,14:45,5,currency,UZS,0.30000000000000004,0.4,272,0.34152556191843336,0.3272058823529412
no_same_day_receipt,14:45,5,currency,UZS,0.4,0.5,106,0.4433049035163165,0.49056603773584906
no_same_day_receipt,14:45,5,currency,UZS,0.5,0.6000000000000001,64,0.5475028462441895,0.421875
no_same_day_receipt,14:45,5,currency,UZS,0.6000000000000001,0.7000000000000001,24,0.641337339966336,0.5416666666666666
no_same_day_receipt,14:45,5,currency,UZS,0.7000000000000001,0.8,20,0.7378975201381311,0.5
no_same_day_receipt,14:45,5,currency,UZS,0.8,0.9,2,0.8428056184006533,1.0
no_same_day_receipt,14:45,5,currency,UZS,0.9,1.0,3,0.9986697470096068,0.3333333333333333
no_same_day_receipt,15:10,5,ALL,ALL,0.0,0.1,332,0.06558390424311658,0.024096385542168676
no_same_day_receipt,15:10,5,ALL,ALL,0.1,0.2,815,0.15300578885030583,0.1116564417177914
no_same_day_receipt,15:10,5,ALL,ALL,0.2,0.30000000000000004,1142,0.25780624373296696,0.2504378283712785
no_same_day_receipt,15:10,5,ALL,ALL,0.30000000000000004,0.4,1378,0.34406933472060597,0.32946298984034833
no_same_day_receipt,15:10,5,ALL,ALL,0.4,0.5,535,0.4428042358010761,0.4953271028037383
no_same_day_receipt,15:10,5,ALL,ALL,0.5,0.6000000000000001,311,0.5470208412453611,0.39228295819935693
no_same_day_receipt,15:10,5,ALL,ALL,0.6000000000000001,0.7000000000000001,166,0.6439977049696336,0.5542168674698795
no_same_day_receipt,15:10,5,ALL,ALL,0.7000000000000001,0.8,85,0.7450884068311552,0.5764705882352941
no_same_day_receipt,15:10,5,ALL,ALL,0.8,0.9,21,0.8261477886532729,0.7619047619047619
no_same_day_receipt,15:10,5,ALL,ALL,0.9,1.0,15,0.9992381194559293,0.6666666666666666
no_same_day_receipt,15:10,5,currency,AMD,0.0,0.1,58,0.06483205688755961,0.017241379310344827
no_same_day_receipt,15:10,5,currency,AMD,0.1,0.2,158,0.15393319127301316,0.056962025316455694
no_same_day_receipt,15:10,5,currency,AMD,0.2,0.30000000000000004,226,0.258221650789753,0.2831858407079646
no_same_day_receipt,15:10,5,currency,AMD,0.30000000000000004,0.4,285,0.34637909264739736,0.3157894736842105
no_same_day_receipt,15:10,5,currency,AMD,0.4,0.5,106,0.447353684658512,0.5377358490566038
no_same_day_receipt,15:10,5,currency,AMD,0.5,0.6000000000000001,66,0.5488950064763193,0.3787878787878788
no_same_day_receipt,15:10,5,currency,AMD,0.6000000000000001,0.7000000000000001,38,0.6464156892486723,0.631578947368421
no_same_day_receipt,15:10,5,currency,AMD,0.7000000000000001,0.8,15,0.7550377419799238,0.6
no_same_day_receipt,15:10,5,currency,AMD,0.8,0.9,5,0.8251682690665036,0.8
no_same_day_receipt,15:10,5,currency,AMD,0.9,1.0,3,0.9992823591457288,0.6666666666666666
no_same_day_receipt,15:10,5,currency,KGS,0.0,0.1,63,0.06607957297063222,0.015873015873015872
no_same_day_receipt,15:10,5,currency,KGS,0.1,0.2,161,0.15374847954584636,0.08074534161490683
no_same_day_receipt,15:10,5,currency,KGS,0.2,0.30000000000000004,180,0.2544769235933942,0.22777777777777777
no_same_day_receipt,15:10,5,currency,KGS,0.30000000000000004,0.4,320,0.34249000713506245,0.340625
no_same_day_receipt,15:10,5,currency,KGS,0.4,0.5,111,0.4423738235510086,0.5315315315315315
no_same_day_receipt,15:10,5,currency,KGS,0.5,0.6000000000000001,63,0.5473163621488487,0.3968253968253968
no_same_day_receipt,15:10,5,currency,KGS,0.6000000000000001,0.7000000000000001,36,0.6396079058740269,0.5
no_same_day_receipt,15:10,5,currency,KGS,0.7000000000000001,0.8,19,0.7474935541037447,0.47368421052631576
no_same_day_receipt,15:10,5,currency,KGS,0.8,0.9,4,0.8259475867735735,0.75
no_same_day_receipt,15:10,5,currency,KGS,0.9,1.0,3,0.9992353593436306,0.6666666666666666
no_same_day_receipt,15:10,5,currency,KZT,0.0,0.1,89,0.0654341675074984,0.0449438202247191
no_same_day_receipt,15:10,5,currency,KZT,0.1,0.2,185,0.14976487328568164,0.1891891891891892
no_same_day_receipt,15:10,5,currency,KZT,0.2,0.30000000000000004,319,0.25928998752238036,0.19435736677115986
no_same_day_receipt,15:10,5,currency,KZT,0.30000000000000004,0.4,200,0.33931606979105944,0.305
no_same_day_receipt,15:10,5,currency,KZT,0.4,0.5,84,0.449142551988817,0.40476190476190477
no_same_day_receipt,15:10,5,currency,KZT,0.5,0.6000000000000001,42,0.5489916370248649,0.40476190476190477
no_same_day_receipt,15:10,5,currency,KZT,0.6000000000000001,0.7000000000000001,25,0.6513319442181223,0.52
no_same_day_receipt,15:10,5,currency,KZT,0.7000000000000001,0.8,11,0.7391074349180754,0.6363636363636364
no_same_day_receipt,15:10,5,currency,KZT,0.8,0.9,2,0.8157732187578256,1.0
no_same_day_receipt,15:10,5,currency,KZT,0.9,1.0,3,0.9991116798281298,0.6666666666666666
no_same_day_receipt,15:10,5,currency,TJS,0.0,0.1,51,0.06417949893555674,0.0196078431372549
no_same_day_receipt,15:10,5,currency,TJS,0.1,0.2,147,0.1548246627241437,0.11564625850340136
no_same_day_receipt,15:10,5,currency,TJS,0.2,0.30000000000000004,182,0.25740919410454793,0.27472527472527475
no_same_day_receipt,15:10,5,currency,TJS,0.30000000000000004,0.4,304,0.3490276102867495,0.3519736842105263
no_same_day_receipt,15:10,5,currency,TJS,0.4,0.5,130,0.4365608577693466,0.4846153846153846
no_same_day_receipt,15:10,5,currency,TJS,0.5,0.6000000000000001,77,0.5454636812995074,0.38961038961038963
no_same_day_receipt,15:10,5,currency,TJS,0.6000000000000001,0.7000000000000001,38,0.6443969935568422,0.5263157894736842
no_same_day_receipt,15:10,5,currency,TJS,0.7000000000000001,0.8,22,0.7439534783349271,0.7272727272727273
no_same_day_receipt,15:10,5,currency,TJS,0.8,0.9,6,0.8362942964029697,0.6666666666666666
no_same_day_receipt,15:10,5,currency,TJS,0.9,1.0,3,0.9993292425342556,0.6666666666666666
no_same_day_receipt,15:10,5,currency,UZS,0.0,0.1,71,0.06695476701698119,0.014084507042253521
no_same_day_receipt,15:10,5,currency,UZS,0.1,0.2,164,0.15340878967488847,0.10365853658536585
no_same_day_receipt,15:10,5,currency,UZS,0.2,0.30000000000000004,235,0.25825026243015337,0.2936170212765957
no_same_day_receipt,15:10,5,currency,UZS,0.30000000000000004,0.4,269,0.34143156904045757,0.32342007434944237
no_same_day_receipt,15:10,5,currency,UZS,0.4,0.5,104,0.44131149315899765,0.5
no_same_day_receipt,15:10,5,currency,UZS,0.5,0.6000000000000001,63,0.5453512407839103,0.3968253968253968
no_same_day_receipt,15:10,5,currency,UZS,0.6000000000000001,0.7000000000000001,29,0.6394328917735024,0.5862068965517241
no_same_day_receipt,15:10,5,currency,UZS,0.7000000000000001,0.8,18,0.73930070086172,0.4444444444444444
no_same_day_receipt,15:10,5,currency,UZS,0.8,0.9,4,0.8175399133396124,0.75
no_same_day_receipt,15:10,5,currency,UZS,0.9,1.0,3,0.9992319564279017,0.6666666666666666
no_same_day_receipt,15:25,5,ALL,ALL,0.0,0.1,343,0.06524693651652995,0.023323615160349854
no_same_day_receipt,15:25,5,ALL,ALL,0.1,0.2,813,0.15255266665894013,0.11562115621156212
no_same_day_receipt,15:25,5,ALL,ALL,0.2,0.30000000000000004,1136,0.25774626604320783,0.2517605633802817
no_same_day_receipt,15:25,5,ALL,ALL,0.30000000000000004,0.4,1371,0.3441350195377312,0.32458059810357404
no_same_day_receipt,15:25,5,ALL,ALL,0.4,0.5,533,0.4425476234450585,0.5028142589118199
no_same_day_receipt,15:25,5,ALL,ALL,0.5,0.6000000000000001,298,0.5456713636737978,0.3926174496644295
no_same_day_receipt,15:25,5,ALL,ALL,0.6000000000000001,0.7000000000000001,183,0.6432940976461973,0.5300546448087432
no_same_day_receipt,15:25,5,ALL,ALL,0.7000000000000001,0.8,87,0.744806846424072,0.5977011494252874
no_same_day_receipt,15:25,5,ALL,ALL,0.8,0.9,21,0.8196503457980802,0.7619047619047619
no_same_day_receipt,15:25,5,ALL,ALL,0.9,1.0,15,0.9993154975101989,0.6666666666666666
no_same_day_receipt,15:25,5,currency,AMD,0.0,0.1,60,0.06442521561611657,0.016666666666666666
no_same_day_receipt,15:25,5,currency,AMD,0.1,0.2,161,0.15431114779496644,0.062111801242236024
no_same_day_receipt,15:25,5,currency,AMD,0.2,0.30000000000000004,222,0.25906545767052885,0.28378378378378377
no_same_day_receipt,15:25,5,currency,AMD,0.30000000000000004,0.4,281,0.34603332665625913,0.31316725978647686
no_same_day_receipt,15:25,5,currency,AMD,0.4,0.5,109,0.4468313792253267,0.5321100917431193
no_same_day_receipt,15:25,5,currency,AMD,0.5,0.6000000000000001,63,0.5484982448450867,0.3968253968253968
no_same_day_receipt,15:25,5,currency,AMD,0.6000000000000001,0.7000000000000001,40,0.647190946894787,0.6
no_same_day_receipt,15:25,5,currency,AMD,0.7000000000000001,0.8,15,0.7487120466065946,0.6666666666666666
no_same_day_receipt,15:25,5,currency,AMD,0.8,0.9,6,0.8163853165800651,0.6666666666666666
no_same_day_receipt,15:25,5,currency,AMD,0.9,1.0,3,0.999355199227464,0.6666666666666666
no_same_day_receipt,15:25,5,currency,KGS,0.0,0.1,67,0.06664521493067356,0.014925373134328358
no_same_day_receipt,15:25,5,currency,KGS,0.1,0.2,158,0.15373858680874497,0.08227848101265822
no_same_day_receipt,15:25,5,currency,KGS,0.2,0.30000000000000004,182,0.25460671988449063,0.23626373626373626
no_same_day_receipt,15:25,5,currency,KGS,0.30000000000000004,0.4,314,0.34250510949776897,0.3343949044585987
no_same_day_receipt,15:25,5,currency,KGS,0.4,0.5,110,0.4397849886077404,0.5363636363636364
no_same_day_receipt,15:25,5,currency,KGS,0.5,0.6000000000000001,64,0.5444003381832657,0.40625
no_same_day_receipt,15:25,5,currency,KGS,0.6000000000000001,0.7000000000000001,39,0.6416476949328223,0.48717948717948717
no_same_day_receipt,15:25,5,currency,KGS,0.7000000000000001,0.8,19,0.7478566796417012,0.47368421052631576
no_same_day_receipt,15:25,5,currency,KGS,0.8,0.9,4,0.81750273973662,0.75
no_same_day_receipt,15:25,5,currency,KGS,0.9,1.0,3,0.999313090106417,0.6666666666666666
no_same_day_receipt,15:25,5,currency,KZT,0.0,0.1,90,0.06458581345574252,0.044444444444444446
no_same_day_receipt,15:25,5,currency,KZT,0.1,0.2,185,0.14873533867771813,0.1945945945945946
no_same_day_receipt,15:25,5,currency,KZT,0.2,0.30000000000000004,316,0.2589445264256126,0.1930379746835443
no_same_day_receipt,15:25,5,currency,KZT,0.30000000000000004,0.4,200,0.33862742705147125,0.295
no_same_day_receipt,15:25,5,currency,KZT,0.4,0.5,86,0.4488672568084609,0.43023255813953487
no_same_day_receipt,15:25,5,currency,KZT,0.5,0.6000000000000001,36,0.5484983221868238,0.3611111111111111
no_same_day_receipt,15:25,5,currency,KZT,0.6000000000000001,0.7000000000000001,29,0.6370441558448728,0.4827586206896552
no_same_day_receipt,15:25,5,currency,KZT,0.7000000000000001,0.8,14,0.7405166226618165,0.7142857142857143
no_same_day_receipt,15:25,5,currency,KZT,0.8,0.9,1,0.8099320617259125,1.0
no_same_day_receipt,15:25,5,currency,KZT,0.9,1.0,3,0.9992015897859116,0.6666666666666666
no_same_day_receipt,15:25,5,currency,TJS,0.0,0.1,53,0.06387110736725356,0.018867924528301886
no_same_day_receipt,15:25,5,currency,TJS,0.1,0.2,146,0.15403195579281642,0.11643835616438356
no_same_day_receipt,15:25,5,currency,TJS,0.2,0.30000000000000004,182,0.25695542267213495,0.2802197802197802
no_same_day_receipt,15:25,5,currency,TJS,0.30000000000000004,0.4,306,0.3496944356046926,0.3464052287581699
no_same_day_receipt,15:25,5,currency,TJS,0.4,0.5,126,0.43749116901482016,0.49206349206349204
no_same_day_receipt,15:25,5,currency,TJS,0.5,0.6000000000000001,73,0.5428576490699838,0.410958904109589
no_same_day_receipt,15:25,5,currency,TJS,0.6000000000000001,0.7000000000000001,43,0.6451174299327314,0.4883720930232558
no_same_day_receipt,15:25,5,currency,TJS,0.7000000000000001,0.8,21,0.7413670994740675,0.7142857142857143
no_same_day_receipt,15:25,5,currency,TJS,0.8,0.9,7,0.8282044633517317,0.7142857142857143
no_same_day_receipt,15:25,5,currency,TJS,0.9,1.0,3,0.9993978288677576,0.6666666666666666
no_same_day_receipt,15:25,5,currency,UZS,0.0,0.1,73,0.06645294501871758,0.0136986301369863
no_same_day_receipt,15:25,5,currency,UZS,0.1,0.2,163,0.15267376246514097,0.11042944785276074
no_same_day_receipt,15:25,5,currency,UZS,0.2,0.30000000000000004,234,0.25793353130951807,0.2905982905982906
no_same_day_receipt,15:25,5,currency,UZS,0.30000000000000004,0.4,270,0.34183392558589265,0.32222222222222224
no_same_day_receipt,15:25,5,currency,UZS,0.4,0.5,102,0.44186708659224677,0.5098039215686274
no_same_day_receipt,15:25,5,currency,UZS,0.5,0.6000000000000001,62,0.5457823762094802,0.3709677419354839
no_same_day_receipt,15:25,5,currency,UZS,0.6000000000000001,0.7000000000000001,32,0.6436434963898052,0.59375
no_same_day_receipt,15:25,5,currency,UZS,0.7000000000000001,0.8,18,0.7456831233545659,0.4444444444444444
no_same_day_receipt,15:25,5,currency,UZS,0.8,0.9,3,0.8123236993815933,1.0
no_same_day_receipt,15:25,5,currency,UZS,0.9,1.0,3,0.9993097795634444,0.6666666666666666
no_same_day_receipt,15:45,5,ALL,ALL,0.0,0.1,348,0.06483102865985367,0.022988505747126436
no_same_day_receipt,15:45,5,ALL,ALL,0.1,0.2,805,0.15191852798186167,0.11180124223602485
no_same_day_receipt,15:45,5,ALL,ALL,0.2,0.30000000000000004,1135,0.2576673805431798,0.252863436123348
no_same_day_receipt,15:45,5,ALL,ALL,0.30000000000000004,0.4,1373,0.3441064554650983,0.32629278951201746
no_same_day_receipt,15:45,5,ALL,ALL,0.4,0.5,532,0.44269071263844806,0.4981203007518797
no_same_day_receipt,15:45,5,ALL,ALL,0.5,0.6000000000000001,297,0.545602258904514,0.3939393939393939
no_same_day_receipt,15:45,5,ALL,ALL,0.6000000000000001,0.7000000000000001,185,0.6449030530525898,0.5351351351351351
no_same_day_receipt,15:45,5,ALL,ALL,0.7000000000000001,0.8,87,0.7444362334839301,0.6091954022988506
no_same_day_receipt,15:45,5,ALL,ALL,0.8,0.9,23,0.8208335868331172,0.6956521739130435
no_same_day_receipt,15:45,5,ALL,ALL,0.9,1.0,15,0.9993702483643487,0.6666666666666666
no_same_day_receipt,15:45,5,currency,AMD,0.0,0.1,60,0.06335971245943625,0.016666666666666666
no_same_day_receipt,15:45,5,currency,AMD,0.1,0.2,160,0.1531809939682459,0.05625
no_same_day_receipt,15:45,5,currency,AMD,0.2,0.30000000000000004,223,0.25907083475143916,0.28699551569506726
no_same_day_receipt,15:45,5,currency,AMD,0.30000000000000004,0.4,281,0.34617454185325314,0.31316725978647686
no_same_day_receipt,15:45,5,currency,AMD,0.4,0.5,108,0.44704363351909404,0.5277777777777778
no_same_day_receipt,15:45,5,currency,AMD,0.5,0.6000000000000001,63,0.547747110037556,0.3968253968253968
no_same_day_receipt,15:45,5,currency,AMD,0.6000000000000001,0.7000000000000001,41,0.6493760503886769,0.6097560975609756
no_same_day_receipt,15:45,5,currency,AMD,0.7000000000000001,0.8,15,0.7504919030559457,0.6666666666666666
no_same_day_receipt,15:45,5,currency,AMD,0.8,0.9,6,0.819409314109795,0.6666666666666666
no_same_day_receipt,15:45,5,currency,AMD,0.9,1.0,3,0.9994067014951505,0.6666666666666666
no_same_day_receipt,15:45,5,currency,KGS,0.0,0.1,65,0.06465567579465356,0.015384615384615385
no_same_day_receipt,15:45,5,currency,KGS,0.1,0.2,159,0.15194835657428432,0.07547169811320754
no_same_day_receipt,15:45,5,currency,KGS,0.2,0.30000000000000004,182,0.25438602970133656,0.23626373626373626
no_same_day_receipt,15:45,5,currency,KGS,0.30000000000000004,0.4,315,0.3425320354247363,0.3396825396825397
no_same_day_receipt,15:45,5,currency,KGS,0.4,0.5,111,0.44095576416079924,0.5225225225225225
no_same_day_receipt,15:45,5,currency,KGS,0.5,0.6000000000000001,62,0.5448077260365963,0.4032258064516129
no_same_day_receipt,15:45,5,currency,KGS,0.6000000000000001,0.7000000000000001,41,0.6454578853312914,0.5121951219512195
no_same_day_receipt,15:45,5,currency,KGS,0.7000000000000001,0.8,17,0.7494629865700801,0.47058823529411764
no_same_day_receipt,15:45,5,currency,KGS,0.8,0.9,5,0.8166578272828318,0.6
no_same_day_receipt,15:45,5,currency,KGS,0.9,1.0,3,0.9993681076642118,0.6666666666666666
no_same_day_receipt,15:45,5,currency,KZT,0.0,0.1,92,0.06464020067665817,0.043478260869565216
no_same_day_receipt,15:45,5,currency,KZT,0.1,0.2,182,0.14840084757399577,0.19230769230769232
no_same_day_receipt,15:45,5,currency,KZT,0.2,0.30000000000000004,317,0.2589179299994766,0.19558359621451105
no_same_day_receipt,15:45,5,currency,KZT,0.30000000000000004,0.4,200,0.33890998339014133,0.295
no_same_day_receipt,15:45,5,currency,KZT,0.4,0.5,85,0.4489627072806468,0.4235294117647059
no_same_day_receipt,15:45,5,currency,KZT,0.5,0.6000000000000001,37,0.5497991373165156,0.3783783783783784
no_same_day_receipt,15:45,5,currency,KZT,0.6000000000000001,0.7000000000000001,29,0.6390490610246935,0.5172413793103449
no_same_day_receipt,15:45,5,currency,KZT,0.7000000000000001,0.8,14,0.7440469479046471,0.6428571428571429
no_same_day_receipt,15:45,5,currency,KZT,0.8,0.9,1,0.8142109653802851,1.0
no_same_day_receipt,15:45,5,currency,KZT,0.9,1.0,3,0.9992652072236562,0.6666666666666666
no_same_day_receipt,15:45,5,currency,TJS,0.0,0.1,54,0.06347677592183242,0.018518518518518517
no_same_day_receipt,15:45,5,currency,TJS,0.1,0.2,145,0.15346091169454462,0.11724137931034483
no_same_day_receipt,15:45,5,currency,TJS,0.2,0.30000000000000004,181,0.25684637795867515,0.281767955801105
no_same_day_receipt,15:45,5,currency,TJS,0.30000000000000004,0.4,306,0.349557277642229,0.3431372549019608
no_same_day_receipt,15:45,5,currency,TJS,0.4,0.5,127,0.43766890826427934,0.49606299212598426
no_same_day_receipt,15:45,5,currency,TJS,0.5,0.6000000000000001,73,0.5439919667398898,0.410958904109589
no_same_day_receipt,15:45,5,currency,TJS,0.6000000000000001,0.7000000000000001,41,0.645440050775352,0.4634146341463415
no_same_day_receipt,15:45,5,currency,TJS,0.7000000000000001,0.8,23,0.7392825102219919,0.7391304347826086
no_same_day_receipt,15:45,5,currency,TJS,0.8,0.9,7,0.8310263103730501,0.7142857142857143
no_same_day_receipt,15:45,5,currency,TJS,0.9,1.0,3,0.999446421856959,0.6666666666666666
no_same_day_receipt,15:45,5,currency,UZS,0.0,0.1,77,0.06730327191401193,0.012987012987012988
no_same_day_receipt,15:45,5,currency,UZS,0.1,0.2,159,0.15323824428296798,0.1069182389937107
no_same_day_receipt,15:45,5,currency,UZS,0.2,0.30000000000000004,232,0.25782433250405434,0.28879310344827586
no_same_day_receipt,15:45,5,currency,UZS,0.30000000000000004,0.4,271,0.34147233320100967,0.3284132841328413
no_same_day_receipt,15:45,5,currency,UZS,0.4,0.5,101,0.44097896448836665,0.504950495049505
no_same_day_receipt,15:45,5,currency,UZS,0.5,0.6000000000000001,62,0.5436087466981069,0.3709677419354839
no_same_day_receipt,15:45,5,currency,UZS,0.6000000000000001,0.7000000000000001,33,0.6431335939001477,0.5757575757575758
no_same_day_receipt,15:45,5,currency,UZS,0.7000000000000001,0.8,18,0.7415304438778048,0.5
no_same_day_receipt,15:45,5,currency,UZS,0.8,0.9,4,0.8120080845242842,0.75
no_same_day_receipt,15:45,5,currency,UZS,0.9,1.0,3,0.999364803581766,0.6666666666666666
no_same_day_receipt,16:45,5,ALL,ALL,0.0,0.1,325,0.06594905440850912,0.027692307692307693
no_same_day_receipt,16:45,5,ALL,ALL,0.1,0.2,840,0.15265450002692624,0.09285714285714286
no_same_day_receipt,16:45,5,ALL,ALL,0.2,0.30000000000000004,1159,0.2572472467342989,0.25107851596203623
no_same_day_receipt,16:45,5,ALL,ALL,0.30000000000000004,0.4,1333,0.3442051903185572,0.3420855213803451
no_same_day_receipt,16:45,5,ALL,ALL,0.4,0.5,561,0.4439329972943443,0.46880570409982175
no_same_day_receipt,16:45,5,ALL,ALL,0.5,0.6000000000000001,292,0.5458467060583759,0.4383561643835616
no_same_day_receipt,16:45,5,ALL,ALL,0.6000000000000001,0.7000000000000001,179,0.6475091563469866,0.5418994413407822
no_same_day_receipt,16:45,5,ALL,ALL,0.7000000000000001,0.8,65,0.7391480388615959,0.6461538461538462
no_same_day_receipt,16:45,5,ALL,ALL,0.8,0.9,30,0.8392527625661483,0.6333333333333333
no_same_day_receipt,16:45,5,ALL,ALL,0.9,1.0,16,0.9934502725878409,0.625
no_same_day_receipt,16:45,5,currency,AMD,0.0,0.1,57,0.06568907448899614,0.017543859649122806
no_same_day_receipt,16:45,5,currency,AMD,0.1,0.2,165,0.15443739033597728,0.048484848484848485
no_same_day_receipt,16:45,5,currency,AMD,0.2,0.30000000000000004,226,0.25799931625014266,0.2743362831858407
no_same_day_receipt,16:45,5,currency,AMD,0.30000000000000004,0.4,272,0.34513427993731716,0.3382352941176471
no_same_day_receipt,16:45,5,currency,AMD,0.4,0.5,115,0.4470770736449004,0.46956521739130436
no_same_day_receipt,16:45,5,currency,AMD,0.5,0.6000000000000001,65,0.5458975677388572,0.47692307692307695
no_same_day_receipt,16:45,5,currency,AMD,0.6000000000000001,0.7000000000000001,38,0.6520271122343844,0.5789473684210527
no_same_day_receipt,16:45,5,currency,AMD,0.7000000000000001,0.8,12,0.7427291051120256,0.75
no_same_day_receipt,16:45,5,currency,AMD,0.8,0.9,7,0.8415655122867128,0.5714285714285714
no_same_day_receipt,16:45,5,currency,AMD,0.9,1.0,3,0.9992671916648534,0.6666666666666666
no_same_day_receipt,16:45,5,currency,KGS,0.0,0.1,64,0.06796868769890617,0.015625
no_same_day_receipt,16:45,5,currency,KGS,0.1,0.2,168,0.15523723487754926,0.05357142857142857
no_same_day_receipt,16:45,5,currency,KGS,0.2,0.30000000000000004,186,0.2569668604573908,0.24193548387096775
no_same_day_receipt,16:45,5,currency,KGS,0.30000000000000004,0.4,299,0.3422431541199993,0.35451505016722407
no_same_day_receipt,16:45,5,currency,KGS,0.4,0.5,121,0.4426307688628659,0.49586776859504134
no_same_day_receipt,16:45,5,currency,KGS,0.5,0.6000000000000001,60,0.5449311767338677,0.4666666666666667
no_same_day_receipt,16:45,5,currency,KGS,0.6000000000000001,0.7000000000000001,37,0.6441923871288789,0.4594594594594595
no_same_day_receipt,16:45,5,currency,KGS,0.7000000000000001,0.8,15,0.7343485587964057,0.5333333333333333
no_same_day_receipt,16:45,5,currency,KGS,0.8,0.9,7,0.8377927999888894,0.5714285714285714
no_same_day_receipt,16:45,5,currency,KGS,0.9,1.0,3,0.999216066066038,0.6666666666666666
no_same_day_receipt,16:45,5,currency,KZT,0.0,0.1,88,0.06571098246241883,0.056818181818181816
no_same_day_receipt,16:45,5,currency,KZT,0.1,0.2,193,0.14991726297426877,0.16580310880829016
no_same_day_receipt,16:45,5,currency,KZT,0.2,0.30000000000000004,315,0.2591290227416777,0.20317460317460317
no_same_day_receipt,16:45,5,currency,KZT,0.30000000000000004,0.4,196,0.3405829363052547,0.29591836734693877
no_same_day_receipt,16:45,5,currency,KZT,0.4,0.5,86,0.4456673635987153,0.3953488372093023
no_same_day_receipt,16:45,5,currency,KZT,0.5,0.6000000000000001,38,0.5483326184136585,0.42105263157894735
no_same_day_receipt,16:45,5,currency,KZT,0.6000000000000001,0.7000000000000001,30,0.6438297761343356,0.6
no_same_day_receipt,16:45,5,currency,KZT,0.7000000000000001,0.8,8,0.7564001901656655,0.75
no_same_day_receipt,16:45,5,currency,KZT,0.8,0.9,3,0.8407288072286402,0.6666666666666666
no_same_day_receipt,16:45,5,currency,KZT,0.9,1.0,3,0.9990903649364707,0.6666666666666666
no_same_day_receipt,16:45,5,currency,TJS,0.0,0.1,47,0.06253050751192163,0.02127659574468085
no_same_day_receipt,16:45,5,currency,TJS,0.1,0.2,142,0.1504342301330491,0.09859154929577464
no_same_day_receipt,16:45,5,currency,TJS,0.2,0.30000000000000004,199,0.25328711498048606,0.25125628140703515
