clock,candidate,h,origin,n_train,n_positive,weighted_prior,n_query,constant_prediction,intercept,coefficients,last_target_maturity,min_train_date
perp_1000,perp_hybrid_hgb,3,2026-04-01,2890,1017,0.3435281569489646,245,False,-0.08488997467697847,"[0.8197589750136115, 0.11138555861065286, -0.018898859875442785, -0.07617436066563922, -0.03762466484227908, -0.05925697279802304]",2026-03-28,2022-02-24
perp_1000,perp_hybrid_hgb,3,2026-07-01,3135,1096,0.3414895227082298,205,False,-0.07140805418124616,"[0.8279096908538285, 0.1096320787746832, 0.00997457729707012, -0.08179435386792475, -0.034540419676656955, -0.07102243578491467]",2026-06-27,2022-02-24
perp_1000,perp_basis_rank,5,2023-01-01,290,88,0.3070549431402182,220,False,-0.64096399208226,"[0.08330117387320059, 0.18220528031055527, -0.19920413235021953, -0.12131562705581449, 0.18501276113701648, -0.046026926458684427]",2022-12-29,2022-02-24
perp_1000,perp_basis_rank,5,2023-04-01,505,178,0.3572985029983032,240,False,-0.3019922590173258,"[0.16385138491583065, -0.034308399619061, -0.012010376506312172, -0.2513649223240895, 0.27879064336213594, 0.01900519870757956]",2023-03-29,2022-02-24
perp_1000,perp_basis_rank,5,2023-07-01,745,263,0.3556616999821815,255,False,-0.19369640781948616,"[0.2898604208427531, -0.027353586501026372, -0.07640645309174192, -0.20270443563311827, 0.18313892272935586, -0.05554234717243183]",2023-06-28,2022-02-24
perp_1000,perp_basis_rank,5,2023-10-01,1005,370,0.37122828669086055,255,False,-0.0886115300743005,"[0.39583922685444023, -0.02072719935576574, -0.030379403012182216, -0.12023372063875078, 0.18224044628317135, -0.09450297739196195]",2023-09-28,2022-02-24
perp_1000,perp_basis_rank,5,2024-01-01,1265,442,0.34827607214107575,225,False,-0.1919433104535802,"[0.440075008121913, -0.006243402338035893, -0.01321946490057279, -0.061648304664463686, 0.004639574793406053, -0.10414949425702978]",2023-12-29,2022-02-24
perp_1000,perp_basis_rank,5,2024-04-01,1490,530,0.35674816812577,230,False,-0.15187411505781073,"[0.5220467371888745, 0.003950579936990291, 0.018774483662502943, -0.041675577177124425, 0.05396597788885212, -0.17944735489398006]",2024-03-29,2022-02-24
perp_1000,perp_basis_rank,5,2024-07-01,1720,570,0.32494878715663594,250,False,-0.4201431441863744,"[0.31026911273700986, -0.052433488423957564, -0.07546010912940973, -0.054891460411936516, -0.012850432071031547, -0.20479442784780638]",2024-06-28,2022-02-24
perp_1000,perp_basis_rank,5,2024-10-01,1970,662,0.3326705818207417,255,False,-0.4049811855329945,"[0.3011385042189471, -0.06000934751284597, -0.1120647035446212, 0.02938862264125293, -0.027353005381382803, -0.21829477186316995]",2024-09-27,2022-02-24
perp_1000,perp_basis_rank,5,2025-01-01,2225,752,0.335692270787221,225,False,-0.4372435135245986,"[0.3097758758988194, -0.039563538607023205, -0.06881692555438006, 0.00839381686908649, -0.026672775121760174, -0.2955351565768631]",2024-12-29,2022-02-24
perp_1000,perp_basis_rank,5,2025-04-01,2450,790,0.31346943541033123,235,False,-0.5375366329357256,"[0.3177663831857495, -0.05692750482975424, -0.0978092433563891, -0.042888120743753054, -0.03100109896466058, -0.2891541754999157]",2025-03-28,2022-02-24
perp_1000,perp_basis_rank,5,2025-07-01,2685,828,0.2938109183247645,265,False,-0.6520424491621233,"[0.29410070704393676, 0.005434150362211695, -0.14177369418252314, -0.12343332579853508, -0.09813740881332735, -0.27141295031241525]",2025-06-27,2022-02-24
perp_1000,perp_basis_rank,5,2025-10-01,2945,932,0.3086212203522705,255,False,-0.6226021654994465,"[0.3163827496127811, 0.05574308057477868, -0.18219330305296022, -0.10207166963842909, -0.08163230385052844, -0.29425170458792943]",2025-09-26,2022-02-24
perp_1000,perp_basis_rank,5,2026-01-01,3200,985,0.29584275221410605,215,False,-0.6945390862644136,"[0.3501656327788624, 0.029443189338553496, -0.19874275745026648, -0.12561505816471064, -0.10712595929382758, -0.2720502263695361]",2025-12-26,2022-02-24
perp_1000,perp_basis_rank,5,2026-04-01,3415,1048,0.29600888163006256,245,False,-0.7078861832389698,"[0.38557724858165, -0.008261339871213922, -0.17673151208515106, -0.13653793143397205, -0.10688712261450081, -0.25695228906451617]",2026-03-27,2022-02-24
perp_1000,perp_basis_rank,5,2026-07-01,3660,1103,0.28823546477047773,205,False,-0.750069757996038,"[0.39792091461283763, -0.015970113212918587, -0.155929629099607, -0.15624103445400778, -0.11705070027888173, -0.2801602858202019]",2026-06-26,2022-02-24
perp_1000,perp_open_rank,5,2023-01-01,290,88,0.3070549431402182,220,False,-0.8187931267391327,"[0.023554239473089544, 0.17843712320022784, -0.19542174804993978, -0.11923731745624566, 0.18119148095528043, -0.045492902703222184]",2022-12-29,2022-02-24
perp_1000,perp_open_rank,5,2023-04-01,505,178,0.3572985029983032,240,False,-0.5834151599677921,"[0.05532303463392765, -0.031449276093772766, -0.010116272588136502, -0.2417420197704683, 0.2688438115976223, 0.01954361128998897]",2023-03-29,2022-02-24
perp_1000,perp_open_rank,5,2023-07-01,745,263,0.3556616999821815,255,False,-0.5848920690918133,"[0.10419476627780129, 0.008614630163078974, -0.03811403349581277, -0.15984584804132754, 0.20774605153325992, -0.01821286826588435]",2023-06-28,2022-02-24
perp_1000,perp_open_rank,5,2023-10-01,1005,370,0.37122828669086055,255,False,-0.5296016677213516,"[0.1290766862688712, -0.0027893661027729357, -0.011792075179494366, -0.09595988876007702, 0.1856025953630311, -0.07177856802476634]",2023-09-28,2022-02-24
perp_1000,perp_open_rank,5,2024-01-01,1265,442,0.34827607214107575,225,False,-0.6196760312726526,"[0.12005809888942359, 0.027677604826555628, 0.021152084585780162, -0.023744357547765046, 0.037887654981275595, -0.06260125181075815]",2023-12-29,2022-02-24
perp_1000,perp_open_rank,5,2024-04-01,1490,530,0.35674816812577,230,False,-0.4888258265042557,"[0.10913332043033033, -0.06398680890479302, -0.05065334516878383, -0.10510608243087156, -0.019051168155743828, -0.23000440949511253]",2024-03-29,2022-02-24
perp_1000,perp_open_rank,5,2024-07-01,1720,570,0.32494878715663594,250,False,-0.7315635086729793,"[0.11376414582854154, 0.02719151327905364, 0.005372871416715456, 0.024864593845165907, 0.06460069063829917, -0.11829904021309322]",2024-06-28,2022-02-24
perp_1000,perp_open_rank,5,2024-10-01,1970,662,0.3326705818207417,255,False,-0.5900620747041798,"[0.11951638418205655, -0.0964265216889171, -0.1462151796071315, -0.01108028820634505, -0.0652267899757245, -0.24802284629968682]",2024-09-27,2022-02-24
perp_1000,perp_open_rank,5,2025-01-01,2225,752,0.335692270787221,225,False,-0.589411514807941,"[0.11679521492027607, -0.07086619964306659, -0.09824071302741097, -0.026106962078167772, -0.058820944655435484, -0.3124580107155453]",2024-12-29,2022-02-24
perp_1000,perp_open_rank,5,2025-04-01,2450,790,0.31346943541033123,235,False,-0.7952033835074719,"[0.05310912391568468, 0.04416091718583955, 0.006533165598305832, 0.05705567405624206, 0.06796276876525709, -0.1709797787308569]",2025-03-28,2022-02-24
perp_1000,perp_open_rank,5,2025-07-01,2685,828,0.2938109183247645,265,False,-0.8933409023182739,"[0.08363221860953607, 0.12383380343536078, -0.013709221317979123, 0.003473388591055582, 0.027122071126806986, -0.13743910266029122]",2025-06-27,2022-02-24
perp_1000,perp_open_rank,5,2025-10-01,2945,932,0.3086212203522705,255,False,-0.8307137061515985,"[0.08993699204848023, 0.16500056862557122, -0.0567934246709774, 0.018460719183838882, 0.037543005460766415, -0.16393320347311577]",2025-09-26,2022-02-24
perp_1000,perp_open_rank,5,2026-01-01,3200,985,0.29584275221410605,215,False,-0.7641164563935456,"[0.14276575890156717, 0.006087474137986509, -0.2084007744391832, -0.13938128343332903, -0.12197384089325718, -0.2778661574764841]",2025-12-26,2022-02-24
perp_1000,perp_open_rank,5,2026-04-01,3415,1048,0.29600888163006256,245,False,-0.7694749677654558,"[0.1571246382620039, -0.029351324612973014, -0.18627232113705278, -0.14868429908320427, -0.12101509873640315, -0.26156230914752115]",2026-03-27,2022-02-24
perp_1000,perp_open_rank,5,2026-07-01,3660,1103,0.28823546477047773,205,False,-0.7974749382647481,"[0.17303075587936917, -0.034761875021123184, -0.1649034934185456, -0.1651936008630837, -0.1287014563795437, -0.2807951913495848]",2026-06-26,2022-02-24
perp_1000,perp_hybrid_hgb,5,2023-04-01,0,0,0.5,240,True,0.0,[],,2022-02-24
perp_1000,perp_hybrid_hgb,5,2023-07-01,210,63,0.3004811403228067,255,False,-0.01851652570458979,"[1.3882442680425129, 0.049963545940135155, 0.12251687862900683, -0.15281279155491, -0.037262909075618, 0.016322009412808786]",2023-06-28,2022-02-24
perp_1000,perp_hybrid_hgb,5,2023-10-01,470,170,0.3624610604443118,255,False,0.15996543336108898,"[0.9604408651943341, 0.029593463624594092, 0.11098009257081679, 0.03051640620394685, 0.1292624727277892, -0.16373099162320706]",2023-09-28,2022-02-24
perp_1000,perp_hybrid_hgb,5,2024-01-01,730,242,0.3294922418833158,225,False,-0.01918631133166518,"[0.7419520892228958, 0.05602493529121431, 0.10821389533178181, 0.09739682727059312, -0.1630265746974959, -0.1136070794107086]",2023-12-29,2022-02-24
perp_1000,perp_hybrid_hgb,5,2024-04-01,955,330,0.34660667533201234,230,False,-0.03573333221437682,"[0.7444743989976068, 0.03504946302856683, 0.12206144510126593, 0.06613957887387743, -0.04062740884121963, -0.21383026805686986]",2024-03-29,2022-02-24
perp_1000,perp_hybrid_hgb,5,2024-07-01,1185,370,0.30664106307920685,250,False,-0.22448488054642537,"[0.7218460071155083, -0.010783707108097954, 0.0006183243058937573, 0.06827110634656527, -0.06451030889312268, -0.20317702422470946]",2024-06-28,2022-02-24
perp_1000,perp_hybrid_hgb,5,2024-10-01,1435,462,0.3202763992967429,255,False,-0.18218490005587595,"[0.6732534209530493, -0.01701028627638159, -0.05654049515147199, 0.17813436019015058, -0.05820675633903707, -0.21857723815754607]",2024-09-27,2022-02-24
perp_1000,perp_hybrid_hgb,5,2025-01-01,1690,552,0.3263111668149444,225,False,-0.23629394791257533,"[0.5865667599301022, 0.01090685170672854, -0.0037645529955181107, 0.11337588232191767, -0.044331809728741095, -0.3020182270339763]",2024-12-29,2022-02-24
perp_1000,perp_hybrid_hgb,5,2025-04-01,1915,590,0.301627632606449,235,False,-0.33617322312515735,"[0.5958195895989594, -0.00905957774750072, -0.04034052534938424, 0.042297018008169616, -0.03905494212417171, -0.2758144133642574]",2025-03-28,2022-02-24
perp_1000,perp_hybrid_hgb,5,2025-07-01,2150,628,0.28079807792367706,265,False,-0.3935230436739638,"[0.6095101314506257, 0.0987393758968022, -0.08520673994635383, -0.058096593330391154, -0.10419809022161589, -0.22827036579043397]",2025-06-27,2022-02-24
perp_1000,perp_hybrid_hgb,5,2025-10-01,2410,732,0.2994909555333495,255,False,-0.3303470880818113,"[0.6326881425960242, 0.14899219288202628, -0.13381137131940743, -0.03122092795249701, -0.06924976904153264, -0.23079545212679234]",2025-09-26,2022-02-24
perp_1000,perp_hybrid_hgb,5,2026-01-01,2665,785,0.28660666365731846,215,False,-0.29817530028285794,"[0.6901638074020765, 0.13075246044872912, -0.13383865608786136, -0.035826194881571884, -0.06895107110814121, -0.1784255968696947]",2025-12-26,2022-02-24
perp_1000,perp_hybrid_hgb,5,2026-04-01,2880,848,0.2878530726610676,245,False,-0.24093889160829726,"[0.7060025331078897, 0.09615697167521255, -0.09665285137024959, -0.03885757076719866, -0.05372218070727305, -0.13862575071600303]",2026-03-27,2022-02-24
perp_1000,perp_hybrid_hgb,5,2026-07-01,3125,903,0.28044016904295715,205,False,-0.226259545602513,"[0.7169997727812272, 0.09464738626041636, -0.05146522366366027, -0.05447366885607634, -0.05589008356090745, -0.15006240068799104]",2026-06-26,2022-02-24
perp_1000,perp_basis_rank,10,2023-01-01,270,67,0.2517393300993978,220,False,-0.886624472853107,"[0.09562469380167547, 0.06541174744315643, -0.12240485400916852, -0.12053974688944993, 0.3174803366020147, -0.132165896258707]",2022-12-29,2022-02-24
perp_1000,perp_basis_rank,10,2023-04-01,485,149,0.31228879626096956,240,False,-0.47676920377265647,"[0.18591008341603013, -0.08750607746538772, 0.021341430893636142, -0.23628593787590996, 0.3380766531010243, -0.03523043706097321]",2023-03-29,2022-02-24
perp_1000,perp_basis_rank,10,2023-07-01,725,237,0.33184679823970353,255,False,-0.22758769302304657,"[0.36231871745921285, -0.08638923244989531, -0.014919001184747703, -0.1786143221862447, 0.22867891046427166, -0.15723161232532318]",2023-06-28,2022-02-24
perp_1000,perp_basis_rank,10,2023-10-01,985,316,0.3227959817007634,255,False,-0.30664481610365785,"[0.35995017953035285, -0.10922363348308134, -0.05861222138288589, -0.1198742141181643, 0.1951652890770689, -0.1916507691523045]",2023-09-28,2022-02-24
perp_1000,perp_basis_rank,10,2024-01-01,1245,351,0.27668811870097243,225,False,-0.5543214421351953,"[0.32592071008226803, -0.14828579727991337, -0.08217607317768014, -0.13181729193181174, 0.053107861191515705, -0.2118564926288075]",2023-12-29,2022-02-24
perp_1000,perp_basis_rank,10,2024-04-01,1470,424,0.2863174310054132,230,False,-0.5896792418686237,"[0.42435848132289433, -0.025157420381818445, 0.028556553738779498, -0.011743593036354815, 0.13710661026415927, -0.12538719349083877]",2024-03-29,2022-02-24
perp_1000,perp_basis_rank,10,2024-07-01,1700,455,0.25958640081335205,250,False,-0.7954743371575561,"[0.3741318474105405, -0.026588557742668686, -0.01944615499098113, 0.0048659418926691594, 0.1328708460474937, -0.09298104592046394]",2024-06-28,2022-02-24
perp_1000,perp_basis_rank,10,2024-10-01,1950,518,0.2585437226406414,255,False,-0.9036794324381969,"[0.21168418532608155, -0.012223682350396562, -0.062083382560672674, 0.0819007716254578, 0.11671774733806413, -0.12234743601230053]",2024-09-27,2022-02-24
perp_1000,perp_basis_rank,10,2025-01-01,2205,606,0.2719306064270617,225,False,-0.8664864039147989,"[0.23338646004475602, 0.04867257247028633, -0.006483217071597788, 0.07800828148700738, 0.12132162556818771, -0.22795162668125962]",2024-12-29,2022-02-24
perp_1000,perp_basis_rank,10,2025-04-01,2430,620,0.24388512417791772,235,False,-1.0352328612044925,"[0.21370459135638362, 0.03155876687767876, -0.020121017621971736, 0.059054829152870934, 0.11519774057191647, -0.17418263601431108]",2025-03-28,2022-02-24
perp_1000,perp_basis_rank,10,2025-07-01,2665,648,0.22741898197677052,265,False,-1.155041740294509,"[0.21425980071773232, 0.12969869494693664, -0.04430048844735506, 0.01310827135234819, 0.0964864518961917, -0.1858172348005608]",2025-06-27,2022-02-24
perp_1000,perp_basis_rank,10,2025-10-01,2925,730,0.23973533510858266,255,False,-1.1112236143765748,"[0.23117873638625777, 0.18438365331085807, -0.08834787600989959, 0.036536804547350185, 0.09106958041802879, -0.2227764426113205]",2025-09-26,2022-02-24
perp_1000,perp_basis_rank,10,2026-01-01,3180,766,0.22726754780336453,215,False,-1.204010570637846,"[0.2636506056039556, 0.16867129391566404, -0.06282587809943364, 0.0217780474017207, 0.07114822429898822, -0.1679379128496143]",2025-12-26,2022-02-24
perp_1000,perp_basis_rank,10,2026-04-01,3395,816,0.228498929561905,245,False,-1.202683826105078,"[0.2874717710260857, 0.11840045809087422, -0.03375770705587401, -0.002070884984702737, 0.05771996078988001, -0.14036270825878774]",2026-03-27,2022-02-24
perp_1000,perp_basis_rank,10,2026-07-01,3640,845,0.21603481347485312,205,False,-1.2874585638558529,"[0.2870347561959823, 0.1280135917655384, -0.025474521805481463, 0.004281173128664044, 0.05894383625505388, -0.15668793374977022]",2026-06-26,2022-02-24
perp_1000,perp_open_rank,10,2023-01-01,270,67,0.2517393300993978,220,False,-1.0921191989618844,"[0.059745925344362565, 0.06458070479447195, -0.12222291007258167, -0.1204069738940124, 0.30949807857160333, -0.1317030772780105]",2022-12-29,2022-02-24
perp_1000,perp_open_rank,10,2023-04-01,485,149,0.31228879626096956,240,False,-0.7882419778488134,"[0.042232956138128934, -0.08359173877217298, 0.022716943462928508, -0.22656789249612713, 0.32589113373816186, -0.032566608130654276]",2023-03-29,2022-02-24
perp_1000,perp_open_rank,10,2023-07-01,725,237,0.33184679823970353,255,False,-0.6934353028937922,"[0.09138067079278119, -0.03945315162145036, 0.027762639385405505, -0.12712308713068346, 0.25277529059420223, -0.10670522012019196]",2023-06-28,2022-02-24
perp_1000,perp_open_rank,10,2023-10-01,985,316,0.3227959817007634,255,False,-0.742226539222896,"[0.06854296561468683, -0.04952306778671001, -0.0018439678400109542, -0.0595774708199696, 0.23510135302812143, -0.12758247186040347]",2023-09-28,2022-02-24
perp_1000,perp_open_rank,10,2024-01-01,1245,351,0.27668811870097243,225,False,-0.9578667689563236,"[0.08917160386342281, -0.0424108826231414, 0.02075620631430308, -0.026644595656761874, 0.15002628620944428, -0.1037433509870295]",2023-12-29,2022-02-24
perp_1000,perp_open_rank,10,2024-04-01,1470,424,0.2863174310054132,230,False,-0.9097131817183489,"[0.08302939631594962, -0.024187246158326008, 0.02592664945920008, -0.011695286986878224, 0.12834957084508125, -0.11742999285007175]",2024-03-29,2022-02-24
perp_1000,perp_open_rank,10,2024-07-01,1700,455,0.25958640081335205,250,False,-1.0481336496736808,"[0.07928472291429223, -0.024920911770725147, -0.018319126386465965, 0.00415203870290261, 0.12475518462499349, -0.08688581950901221]",2024-06-28,2022-02-24
perp_1000,perp_open_rank,10,2024-10-01,1950,518,0.2585437226406414,255,False,-1.0590072548821372,"[0.08057110092760424, -0.012633405666464993, -0.06124428338168358, 0.07975867714179787, 0.11437369133738516, -0.12047899874309921]",2024-09-27,2022-02-24
perp_1000,perp_open_rank,10,2025-01-01,2205,606,0.2719306064270617,225,False,-1.0015234828697814,"[0.08775541946387581, 0.04482900056964858, -0.008941564581555313, 0.07344405343636222, 0.11560761627071493, -0.2233381491105986]",2024-12-29,2022-02-24
perp_1000,perp_open_rank,10,2025-04-01,2430,620,0.24388512417791772,235,False,-1.1441653540164214,"[0.052400240484403726, 0.030795138737607863, -0.01831092272491292, 0.056891320990698976, 0.11013191105322874, -0.16574675352969873]",2025-03-28,2022-02-24
perp_1000,perp_open_rank,10,2025-07-01,2665,648,0.22741898197677052,265,False,-1.2401738611869144,"[0.06954625815664743, 0.1271239225597507, -0.04239225120322788, 0.013437308156519178, 0.09470416181924174, -0.17999123490946775]",2025-06-27,2022-02-24
perp_1000,perp_open_rank,10,2025-10-01,2925,730,0.23973533510858266,255,False,-1.1823503288173731,"[0.06997912606863087, 0.18347421186821367, -0.0766470422570788, 0.04329541430511282, 0.09510934495335939, -0.21029201648972784]",2025-09-26,2022-02-24
perp_1000,perp_open_rank,10,2026-01-01,3180,766,0.22726754780336453,215,False,-1.2628387046092204,"[0.10448340640128614, 0.16185099319766336, -0.06408257830135497, 0.018321869928846702, 0.0667063195795234, -0.16481709961331023]",2025-12-26,2022-02-24
perp_1000,perp_open_rank,10,2026-04-01,3395,816,0.228498929561905,245,False,-1.2665902418351525,"[0.12939581300282257, 0.11764330691594249, -0.029754020654803145, 0.0009390826060011563, 0.058800290936590706, -0.13426186802548618]",2026-03-27,2022-02-24
perp_1000,perp_open_rank,10,2026-07-01,3640,845,0.21603481347485312,205,False,-1.3320740538297062,"[0.1399614142130075, 0.12095696045455365, -0.028186067113700305, 0.0005829417292298172, 0.05361769986417145, -0.15488378157802465]",2026-06-26,2022-02-24
perp_1000,perp_hybrid_hgb,10,2023-07-01,0,0,0.5,255,True,0.0,[],,2022-02-24
perp_1000,perp_hybrid_hgb,10,2023-10-01,210,54,0.25593993809557974,255,False,-0.6719617653848883,"[0.42521147140526294, -0.06042931998395339, -0.11424777264490403, 0.1540318464305661, 0.2420254298881927, -0.22016814623069278]",2023-09-28,2022-02-24
perp_1000,perp_hybrid_hgb,10,2024-01-01,470,89,0.18703132000114234,225,False,-0.84717586514623,"[0.47401299434095134, -0.03905449641387927, 0.009491933783086893, 0.1618366379383905, -0.03447049236229802, -0.09905524925954429]",2023-12-29,2022-02-24
perp_1000,perp_hybrid_hgb,10,2024-04-01,695,162,0.2364502298689159,230,False,-0.6434833782480425,"[0.6391941020650378, -0.0005029345046750865, 0.02379885041910912, 0.12589702096671765, -0.013601088750056804, -0.1298289639532481]",2024-03-29,2022-02-24
perp_1000,perp_hybrid_hgb,10,2024-07-01,925,193,0.20719181763590805,250,False,-0.8501601367772929,"[0.6460918961776542, -0.005638292763490164, -0.08950817629942465, 0.12799083146062226, 0.014357447931017828, -0.046192770932293806]",2024-06-28,2022-02-24
perp_1000,perp_hybrid_hgb,10,2024-10-01,1175,256,0.21876990311747654,255,False,-0.7933100243196434,"[0.5071414433059036, 0.011953974563497019, -0.13377408001886976, 0.21403370882255132, 0.027487425431569998, -0.11992399589050169]",2024-09-27,2022-02-24
perp_1000,perp_hybrid_hgb,10,2025-01-01,1430,344,0.2456697138263536,225,False,-0.6823350688421561,"[0.42391603135378453, 0.09977165705343093, -0.03019533717028474, 0.1596347445315472, 0.05834328448870595, -0.2722957646430306]",2024-12-29,2022-02-24
perp_1000,perp_hybrid_hgb,10,2025-04-01,1655,358,0.21377661405891527,235,False,-0.8310006024015446,"[0.4584829784378088, 0.06690929178326123, -0.050534948975877424, 0.12388927127000807, 0.05523003655004959, -0.19584323526801245]",2025-03-28,2022-02-24
perp_1000,perp_hybrid_hgb,10,2025-07-01,1890,386,0.19813032845304418,265,False,-0.8656855141387926,"[0.49228096833360496, 0.21162495417147775, -0.08032601856131538, 0.04701132602237344, 0.039461798187190436, -0.2082189224136785]",2025-06-27,2022-02-24
perp_1000,perp_hybrid_hgb,10,2025-10-01,2150,468,0.21787172709131997,255,False,-0.6372912782020685,"[0.4352114269423798, 0.14213481306251685, -0.24929784119627996, -0.04831429078587269, -0.07847546234845329, -0.3675366017175513]",2025-09-26,2022-02-24
perp_1000,perp_hybrid_hgb,10,2026-01-01,2405,504,0.20647877903378628,215,False,-0.6141021469282015,"[0.4781940558313128, 0.11221028133732963, -0.2168706318186017, -0.07895343187435108, -0.10496795216659784, -0.29447043045339155]",2025-12-26,2022-02-24
perp_1000,perp_hybrid_hgb,10,2026-04-01,2620,554,0.2104328411069882,245,False,-0.5383330599606951,"[0.4964639049071616, 0.05942816049722165, -0.15471347332716456, -0.09079356489976788, -0.09601312583934402, -0.23327596509928325]",2026-03-27,2022-02-24
perp_1000,perp_hybrid_hgb,10,2026-07-01,2865,583,0.19864593317517285,205,False,-0.5193170115488704,"[0.5487842445856463, 0.06603355600248396, -0.13530838296663286, -0.0860816911654552, -0.09170262362367375, -0.24945129919426365]",2026-06-26,2022-02-24
perp_1000,perp_basis_rank,20,2023-01-01,230,37,0.16231790717691993,220,False,-1.5623697234944969,"[0.034929308321490236, 0.22397973445984512, -0.045202030689150144, -0.034341588274545275, 0.22410201860272833, -0.3677362116186207]",2022-12-29,2022-02-24
perp_1000,perp_basis_rank,20,2023-04-01,450,131,0.29733270795703126,240,False,-0.5791840950078082,"[0.16154355834120174, -0.12756542093585743, 0.15639171016821113, -0.2277911368984609, 0.3067174351808531, -0.10810303174465632]",2023-03-29,2022-02-24
perp_1000,perp_basis_rank,20,2023-07-01,685,193,0.2847437215029806,255,False,-0.5898047416156637,"[0.2535868604417698, -0.05918952053144214, 0.09477972255606709, -0.16621752863454364, 0.26193882713881694, -0.12218071691311784]",2023-06-28,2022-02-24
perp_1000,perp_basis_rank,20,2023-10-01,950,275,0.2916000678958954,255,False,-0.5580452051171081,"[0.3116433683875858, -0.018973550565159477, -0.12407122484903489, 0.028899420949951682, 0.3404744887087414, -0.21893564797691975]",2023-09-28,2022-02-24
perp_1000,perp_basis_rank,20,2024-01-01,1205,294,0.2383153791305984,225,False,-0.9022777441515168,"[0.27744809639830037, -0.010320119647268877, -0.09702443439405352, 0.03177799846834752, 0.2660101138529867, -0.1772084735746933]",2023-12-29,2022-02-24
perp_1000,perp_basis_rank,20,2024-04-01,1430,330,0.22349817596805757,230,False,-0.9808681868568987,"[0.3304136491201233, -0.015707466416328468, -0.08914092596794654, 0.020113276849548594, 0.22094562159332132, -0.1291566561041752]",2024-03-29,2022-02-24
perp_1000,perp_basis_rank,20,2024-07-01,1665,366,0.2101412260395837,250,False,-1.102993893050425,"[0.3193903291880391, -0.01678832559755782, -0.17736077719220178, 0.03620208950714973, 0.24799929178665925, -0.08868490133750591]",2024-06-28,2022-02-24
perp_1000,perp_basis_rank,20,2024-10-01,1910,398,0.19677978451846068,255,False,-1.294515690543429,"[0.18157611483853991, -0.020652530454667393, -0.15708507914744532, 0.09355932891697871, 0.22925142960318398, -0.12951931404844205]",2024-09-27,2022-02-24
perp_1000,perp_basis_rank,20,2025-01-01,2165,476,0.2136602341880004,225,False,-1.2132387998652612,"[0.16476048546681715, -0.00885278746007222, -0.0529134761930986, 0.07955773620850826, 0.1899706439501581, -0.19620655970265663]",2024-12-29,2022-02-24
perp_1000,perp_basis_rank,20,2025-04-01,2390,476,0.18484349243144743,235,False,-1.4240329348745557,"[0.1208802267801754, -0.007536369165965676, -0.04973170891839415, 0.07596972740597893, 0.1788283768781725, -0.1883012528449826]",2025-03-28,2022-02-24
perp_1000,perp_basis_rank,20,2025-07-01,2630,488,0.1666639367286873,265,False,-1.564973646398072,"[0.1134441887611597, 0.10355861609168607, -0.08040158994547408, 0.04475847605793366, 0.14007976023176807, -0.20964829586333286]",2025-06-28,2022-02-24
perp_1000,perp_basis_rank,20,2025-10-01,2885,543,0.17359729058767598,255,False,-1.5282287185075605,"[0.1421012480432555, 0.17293137946786846, -0.10083807873067165, 0.05858274273577796, 0.12478612540727055, -0.2539203038156802]",2025-09-26,2022-02-24
perp_1000,perp_basis_rank,20,2026-01-01,3140,569,0.16413749569144673,215,False,-1.60298968459509,"[0.14198245505593038, 0.13462504648157803, -0.07999246400914468, 0.029321672602101934, 0.10780689240401335, -0.19211694584278646]",2025-12-26,2022-02-24
perp_1000,perp_basis_rank,20,2026-04-01,3360,595,0.15934940569589037,245,False,-1.643976487900713,"[0.17220311375406427, 0.08321228815141124, -0.059699863010735904, 0.0030655037271348612, 0.09456065078578163, -0.1227417426797983]",2026-03-28,2022-02-24
perp_1000,perp_basis_rank,20,2026-07-01,3605,629,0.15671027844652838,205,False,-1.671732258102497,"[0.18429890017818343, 0.09580131607945416, -0.04810960544358221, -0.010696978590708813, 0.08832528590384105, -0.1263954016619494]",2026-06-27,2022-02-24
perp_1000,perp_open_rank,20,2023-01-01,230,37,0.16231790717691993,220,False,-1.7069027211169792,"[-0.12302161873505763, 0.22733870300587422, -0.04582358066211427, -0.03469265324050919, 0.22746058467498026, -0.37294178382972676]",2022-12-29,2022-02-24
perp_1000,perp_open_rank,20,2023-04-01,450,131,0.29733270795703126,240,False,-0.8594729057074253,"[0.028850648753849614, -0.12393065665512215, 0.15234001407124087, -0.22067888104310712, 0.2954131020086119, -0.10494731038864646]",2023-03-29,2022-02-24
perp_1000,perp_open_rank,20,2023-07-01,685,193,0.2847437215029806,255,False,-0.917780315567185,"[0.05776730061190713, -0.05548467716793934, 0.09212135170948911, -0.15876973715171322, 0.2534191373692993, -0.11603321756074657]",2023-06-28,2022-02-24
perp_1000,perp_open_rank,20,2023-10-01,950,275,0.2916000678958954,255,False,-0.8948781288391052,"[0.05377049055115216, -0.01900675192608392, -0.11922486830070446, 0.026279938697151044, 0.3225721509547173, -0.2101031435494755]",2023-09-28,2022-02-24
perp_1000,perp_open_rank,20,2024-01-01,1205,294,0.2383153791305984,225,False,-1.16159298955159,"[0.08180033519634057, -0.014855445263725855, -0.09877083365154814, 0.02612223581263882, 0.2541518616558585, -0.17571548681979587]",2023-12-29,2022-02-24
perp_1000,perp_open_rank,20,2024-04-01,1430,330,0.22349817596805757,230,False,-1.2458325822954204,"[0.08229670755182597, -0.016233332263105905, -0.08701920602011742, 0.018182435335214325, 0.21226704556654288, -0.12591511724411766]",2024-03-29,2022-02-24
