candidate,slice_kind,slice,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
sign_cd3,currency,KGS,10,648,187,2024-01-09,2026-08-19,0.45454545454545453,0.22530864197530864,2.0174346201743463,1.9922699401302628,1.406015037593985,1.406015037593985,1.406015037593985,47.94575403760584,73.89895565028476
sign_cd3,currency,KGS,20,638,183,2024-01-09,2026-08-05,0.33879781420765026,0.16614420062695925,2.039179296834725,2.0173403046866953,1.3969465648854962,1.3969465648854962,1.3969465648854962,55.59939814859593,72.70481485327352
stale20_z_r35,currency,KGS,1,657,232,2024-01-09,2026-09-01,0.49137931034482757,0.4961948249619482,0.9902951131796065,0.9786145526454019,1.7203389830508473,1.7203389830508473,1.7203389830508473,-1.0617660667903717,3.0529700353688196
stale20_z_r35,currency,KGS,3,655,230,2024-01-09,2026-08-28,0.3782608695652174,0.3480916030534351,1.0866704805491991,1.0613114457433812,1.7127659574468086,1.7127659574468086,1.7127659574468086,-2.191564855469175,4.560769319921277
stale20_z_r35,currency,KGS,5,653,229,2024-01-09,2026-08-26,0.31877729257641924,0.29249617151607965,1.0898511625780196,1.0613660742381719,1.708955223880597,1.708955223880597,1.708955223880597,-2.053535713664432,2.0129745725445463
stale20_z_r35,currency,KGS,10,648,227,2024-01-09,2026-08-19,0.23348017621145375,0.22530864197530864,1.036268179349466,0.9979538972754669,1.7067669172932332,1.7067669172932332,1.7067669172932332,-4.869615866659945,-7.360198320305701
stale20_z_r35,currency,KGS,20,638,223,2024-01-09,2026-08-05,0.17937219730941703,0.16614420062695925,1.079617564937812,1.0324400339419242,1.702290076335878,1.702290076335878,1.702290076335878,2.1614270442722097,-4.94721796547557
quantile7y_r25,currency,AMD,1,657,213,2024-01-09,2026-09-01,1.0,0.5251141552511416,1.9043478260869564,1.8840335043179015,1.5794491525423728,1.5794491525423728,1.5794491525423728,22.71109489635055,76.90695347559482
quantile7y_r25,currency,AMD,3,655,213,2024-01-09,2026-08-28,0.7652582159624414,0.35877862595419846,2.1329537508740386,2.0923643176888604,1.5861702127659576,1.5861702127659576,1.5861702127659576,37.4293919597486,90.03909728954964
quantile7y_r25,currency,AMD,5,653,213,2024-01-09,2026-08-26,0.6338028169014085,0.29709035222052066,2.1333672135908235,2.0821367665946084,1.5895522388059702,1.5895522388059702,1.5895522388059702,45.54182298640657,98.6991408202756
quantile7y_r25,currency,AMD,10,648,212,2024-01-09,2026-08-19,0.5141509433962265,0.2330246913580247,2.206422591528177,2.127837724310986,1.593984962406015,1.593984962406015,1.593984962406015,51.82279972779843,106.5185869122967
quantile7y_r25,currency,AMD,20,638,207,2024-01-09,2026-08-05,0.3671497584541063,0.1724137931034483,2.1294685990338165,2.0401308472030117,1.5801526717557253,1.5801526717557253,1.5801526717557253,59.00278373172462,110.3179571603412
change_z_r25,currency,AMD,1,657,179,2024-01-09,2026-09-01,1.0,0.5251141552511416,1.9043478260869564,1.8764771532743754,1.3273305084745761,1.3273305084745761,1.3273305084745761,27.545391611672652,97.30592335199593
change_z_r25,currency,AMD,3,655,178,2024-01-09,2026-08-28,0.848314606741573,0.35877862595419846,2.3644513507052354,2.306507323059061,1.325531914893617,1.325531914893617,1.325531914893617,45.23005020076769,115.61069816025812
change_z_r25,currency,AMD,5,653,177,2024-01-09,2026-08-26,0.7005649717514124,0.29709035222052066,2.3580872502766614,2.2952854744396674,1.3208955223880596,1.3208955223880596,1.3208955223880596,53.647612875131635,122.6338389391795
change_z_r25,currency,AMD,10,648,176,2024-01-09,2026-08-19,0.5681818181818182,0.2330246913580247,2.4382901866345574,2.336044425643872,1.3233082706766917,1.3233082706766917,1.3233082706766917,56.9428980182828,127.74357439412479
change_z_r25,currency,AMD,20,638,169,2024-01-09,2026-08-05,0.40828402366863903,0.1724137931034483,2.368047337278106,2.2414692579918927,1.2900763358778626,1.2900763358778626,1.2900763358778626,65.39217916835341,127.50694469380629
sign_cd3,currency,AMD,1,657,195,2024-01-09,2026-09-01,1.0,0.5251141552511416,1.9043478260869564,1.8961864233220698,1.4459745762711864,1.4459745762711864,1.4459745762711864,24.21933117925783,60.695299433547525
sign_cd3,currency,AMD,3,655,194,2024-01-09,2026-08-28,0.6701030927835051,0.35877862595419846,1.8677341522263653,1.8543330879178077,1.4446808510638298,1.4446808510638298,1.4446808510638298,37.98304493375136,67.71074458295104
sign_cd3,currency,AMD,5,653,193,2024-01-09,2026-08-26,0.5647668393782384,0.29709035222052066,1.9009935366700499,1.885058761753362,1.4402985074626866,1.4402985074626866,1.4402985074626866,41.21293646093782,69.95145444037193
sign_cd3,currency,AMD,10,648,192,2024-01-09,2026-08-19,0.4479166666666667,0.2330246913580247,1.9221854304635762,1.8971838165093895,1.443609022556391,1.443609022556391,1.443609022556391,43.58213662155634,72.96416806294549
sign_cd3,currency,AMD,20,638,188,2024-01-09,2026-08-05,0.3351063829787234,0.1724137931034483,1.9436170212765957,1.9141861247415084,1.4351145038167938,1.4351145038167938,1.4351145038167938,49.82368403730254,77.19554444879613
stale20_z_r35,currency,AMD,1,657,231,2024-01-09,2026-09-01,0.5151515151515151,0.5251141552511416,0.9810276679841896,0.9697182795994865,1.7129237288135593,1.7129237288135593,1.7129237288135593,-1.7536660263795811,2.228040811986289
stale20_z_r35,currency,AMD,3,655,229,2024-01-09,2026-08-28,0.37554585152838427,0.35877862595419846,1.0467341819195393,1.0265474637188527,1.7053191489361703,1.7053191489361703,1.7053191489361703,-2.734582194438527,3.4201745589772967
stale20_z_r35,currency,AMD,5,653,228,2024-01-09,2026-08-26,0.3201754385964912,0.29709035222052066,1.0777039247603546,1.0529578808772444,1.7014925373134329,1.7014925373134329,1.7014925373134329,-3.237546388114829,2.3126916332956027
stale20_z_r35,currency,AMD,10,648,226,2024-01-09,2026-08-19,0.252212389380531,0.2330246913580247,1.0823419093945965,1.0454692003676638,1.699248120300752,1.699248120300752,1.699248120300752,-6.161276884816577,-0.8923509337702423
stale20_z_r35,currency,AMD,20,638,222,2024-01-09,2026-08-05,0.1981981981981982,0.1724137931034483,1.1495495495495496,1.0994165708734578,1.6946564885496183,1.6946564885496183,1.6946564885496183,-1.841765744871967,6.186969584176194
quantile7y_r25,currency,KZT,1,657,199,2024-01-09,2026-09-01,1.0,0.5144596651445966,1.9437869822485208,1.9540712480460385,1.4756355932203389,1.4756355932203389,1.4756355932203389,30.875467144395518,87.80679996124454
quantile7y_r25,currency,KZT,3,655,199,2024-01-09,2026-08-28,0.6984924623115578,0.3297709923664122,2.1181137167318074,2.124519625201457,1.4819148936170214,1.4819148936170214,1.4819148936170214,47.52051715499259,89.61910971167168
quantile7y_r25,currency,KZT,5,653,199,2024-01-09,2026-08-26,0.5728643216080402,0.2664624808575804,2.1498873678738524,2.1580647889248583,1.4850746268656716,1.4850746268656716,1.4850746268656716,53.9970435087382,88.89388209171629
quantile7y_r25,currency,KZT,10,648,198,2024-01-09,2026-08-19,0.43434343434343436,0.2037037037037037,2.1322314049586777,2.1472522102361338,1.4887218045112782,1.4887218045112782,1.4887218045112782,57.40050793401499,86.68890521948146
quantile7y_r25,currency,KZT,20,638,195,2024-01-09,2026-08-05,0.30256410256410254,0.14733542319749215,2.0535733769776323,2.0691850100255307,1.4885496183206106,1.4885496183206106,1.4885496183206106,64.63384568349205,74.74181592533493
change_z_r25,currency,KZT,1,657,174,2024-01-09,2026-09-01,1.0,0.5144596651445966,1.9437869822485208,1.9211442039960718,1.2902542372881356,1.2902542372881356,1.2902542372881356,35.05837657552018,112.09302075755193
change_z_r25,currency,KZT,3,655,173,2024-01-09,2026-08-28,0.7514450867052023,0.3297709923664122,2.278687647184757,2.236034468426067,1.2882978723404257,1.2882978723404257,1.2882978723404257,52.81643309254172,119.87098513862949
change_z_r25,currency,KZT,5,653,172,2024-01-09,2026-08-26,0.6104651162790697,0.2664624808575804,2.2909983961507616,2.237197302629262,1.2835820895522387,1.2835820895522387,1.2835820895522387,57.004513580350164,117.33598941577183
change_z_r25,currency,KZT,10,648,171,2024-01-09,2026-08-19,0.4619883040935672,0.2037037037037037,2.2679425837320575,2.1813508972121824,1.2857142857142858,1.2857142857142858,1.2857142857142858,54.16603115064421,108.26769303105202
change_z_r25,currency,KZT,20,638,164,2024-01-09,2026-08-05,0.3231707317073171,0.14733542319749215,2.1934353918007266,2.1171791723945277,1.251908396946565,1.251908396946565,1.251908396946565,58.71930201131056,90.32930699510753
sign_cd3,currency,KZT,1,657,195,2024-01-09,2026-09-01,1.0,0.5144596651445966,1.9437869822485208,1.9357452437721883,1.4459745762711864,1.4459745762711864,1.4459745762711864,30.482025846765332,66.74087456863558
sign_cd3,currency,KZT,3,655,194,2024-01-09,2026-08-28,0.6185567010309279,0.3297709923664122,1.8757159221076747,1.8660678368786927,1.4446808510638298,1.4446808510638298,1.4446808510638298,44.48289937589722,65.4379775032524
sign_cd3,currency,KZT,5,653,193,2024-01-09,2026-08-26,0.5181347150259067,0.2664624808575804,1.9444940742064198,1.9323873509854503,1.4402985074626866,1.4402985074626866,1.4402985074626866,46.84444506503898,62.95087359931754
sign_cd3,currency,KZT,10,648,191,2024-01-09,2026-08-19,0.39790575916230364,0.2037037037037037,1.9533555449785815,1.9356288315087962,1.4360902255639099,1.4360902255639099,1.4360902255639099,48.15325921453285,59.203577934276225
sign_cd3,currency,KZT,20,638,187,2024-01-09,2026-08-05,0.2620320855614973,0.14733542319749215,1.7784730913642053,1.76448711047874,1.4274809160305344,1.4274809160305344,1.4274809160305344,58.51733725802829,53.49722601858583
stale20_z_r35,currency,KZT,1,657,233,2024-01-09,2026-09-01,0.5493562231759657,0.5144596651445966,1.0678314752266551,1.0539179040335065,1.7277542372881356,1.7277542372881356,1.7277542372881356,0.6342065992110704,-1.1233163068744068
stale20_z_r35,currency,KZT,3,655,231,2024-01-09,2026-08-28,0.341991341991342,0.3297709923664122,1.0370570787237454,1.0143416852508036,1.7202127659574469,1.7202127659574469,1.7202127659574469,-1.649505503009158,-4.1893178117119145
stale20_z_r35,currency,KZT,5,653,230,2024-01-09,2026-08-26,0.2782608695652174,0.2664624808575804,1.0442778610694652,1.0152820950094323,1.7164179104477613,1.7164179104477613,1.7164179104477613,-0.7422622361248451,-3.855133242727579
stale20_z_r35,currency,KZT,10,648,229,2024-01-09,2026-08-19,0.21397379912663755,0.2037037037037037,1.0504168320762208,1.0033579316590142,1.7218045112781954,1.7218045112781954,1.7218045112781954,3.4978440532777872,-4.512571782319989
stale20_z_r35,currency,KZT,20,638,226,2024-01-09,2026-08-05,0.18584070796460178,0.14733542319749215,1.2613443795895314,1.1804978950214586,1.7251908396946565,1.7251908396946565,1.7251908396946565,12.627068580061485,-8.061318790376921
