packet,period,candidate,previously_selected,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps,reference,known_next_lower_signal_share
ap1/publication,later,change_z_r25,True,3,3270,874,2024-01-09,2026-08-27,0.40045766590389015,0.354434250764526,1.1298503602292673,1.1093997096171753,1.3030883919062834,1.2896698615548456,1.326943556975506,-37.187797018458554,23.865329464424597,publication,0.0
ap1/publication,later,change_z_r25,True,5,3260,869,2024-01-09,2026-08-25,0.6789413118527042,0.294478527607362,2.3055715381664745,2.2598513019547215,1.2983991462113127,1.2849519743863393,1.3223052294557096,53.94536294303215,121.69248071316429,effective,0.0
ap1/publication,later,change_z_r25,True,5,3260,869,2024-01-09,2026-08-25,0.3187571921749137,0.294478527607362,1.082446298427311,1.0602589325820466,1.2983991462113127,1.2849519743863393,1.3223052294557096,-36.94243736524566,24.98648443866811,publication,0.0
ap1/publication,later,change_z_r25,True,10,3235,864,2024-01-09,2026-08-18,0.5243055555555556,0.22812982998454404,2.2982770626317377,2.2221940333432797,1.3006451612903227,1.2870967741935484,1.324731182795699,55.31455330727385,123.46995367680262,effective,0.0
ap1/publication,later,change_z_r25,True,10,3235,864,2024-01-09,2026-08-18,0.23032407407407407,0.22812982998454404,1.009618400582154,0.9761956128814848,1.3006451612903227,1.2870967741935484,1.324731182795699,-39.48188495593427,24.457125236477825,publication,0.0
ap1/publication,later,change_z_r25,True,20,3185,829,2024-01-09,2026-08-04,0.38118214716525933,0.165149136577708,2.308108628747816,2.22336792536121,1.2670305676855893,1.2532751091703056,1.2914847161572052,63.516722363105835,116.87015662720063,effective,0.0
ap1/publication,later,change_z_r25,True,20,3185,829,2024-01-09,2026-08-04,0.16164053075995174,0.16577708006279435,0.9750475198303907,0.9390053713001709,1.2670305676855893,1.2532751091703056,1.2914847161572052,-37.04016126671288,14.898735472809603,publication,0.0
ap1/effective,early,quantile7y_r25,True,1,7295,1724,2017-01-09,2023-12-04,1.0,0.5058259081562714,1.9769647696476966,2.002265731539954,1.1438862559241705,1.1180094786729857,1.15781990521327,27.852769287057413,84.58899304934768,effective,0.0
ap1/effective,early,quantile7y_r25,True,1,7295,1724,2017-01-09,2023-12-04,0.5545243619489559,0.5065113091158328,1.0947916699371132,1.1092486436067848,1.1438862559241705,1.1180094786729857,1.15781990521327,-21.50889397390108,19.325500026665377,publication,0.0
ap1/effective,early,quantile7y_r25,True,3,7295,1724,2017-01-09,2023-12-04,0.7517401392111369,0.3348869088416724,2.2447582134855684,2.3206774442806224,1.1438862559241705,1.1180094786729857,1.15781990521327,45.531439925183946,97.97774266249621,effective,0.0
ap1/effective,early,quantile7y_r25,True,3,7295,1724,2017-01-09,2023-12-04,0.3694895591647332,0.33516106922549693,1.1024238585303594,1.1404184837902025,1.1438862559241705,1.1180094786729857,1.15781990521327,-25.95139059560592,21.123418393615843,publication,0.0
ap1/effective,early,quantile7y_r25,True,5,7295,1724,2017-01-09,2023-12-04,0.62877030162413,0.27374914324880056,2.2968850026780308,2.3895895522665573,1.1438862559241705,1.1180094786729857,1.15781990521327,53.073603159728,103.39850267961923,effective,0.0
ap1/effective,early,quantile7y_r25,True,5,7295,1724,2017-01-09,2023-12-04,0.29350348027842227,0.27402330363262506,1.0710894890600753,1.1151671056498627,1.1438862559241705,1.1180094786729857,1.15781990521327,-22.233585284973728,26.308150605999835,publication,0.0
ap1/effective,early,quantile7y_r25,True,10,7295,1724,2017-01-09,2023-12-04,0.4733178654292343,0.20233036326250856,2.339331861996114,2.4756981647713157,1.1438862559241705,1.1180094786729857,1.15781990521327,66.93325841344273,114.29120847993532,effective,0.0
ap1/effective,early,quantile7y_r25,True,10,7295,1724,2017-01-09,2023-12-04,0.22331786542923435,0.20191912268677176,1.1059768012941376,1.170312258070528,1.1438862559241705,1.1180094786729857,1.15781990521327,-13.539252465631643,34.41589420157958,publication,0.0
ap1/effective,early,quantile7y_r25,True,20,7295,1724,2017-01-09,2023-12-04,0.36832946635730857,0.15311857436600412,2.405517866675529,2.6135252255974004,1.1438862559241705,1.1180094786729857,1.15781990521327,84.50969530545444,128.60312731521208,effective,0.0
ap1/effective,early,quantile7y_r25,True,20,7295,1724,2017-01-09,2023-12-04,0.1745939675174014,0.1527073337902673,1.1433240512023728,1.242082799579861,1.1438862559241705,1.1180094786729857,1.15781990521327,2.436806882630441,47.0203426379758,publication,0.0
ap1/effective,later,quantile7y_r25,True,1,3280,1016,2024-01-09,2026-08-31,1.0,0.5161585365853658,1.9373892498523333,1.9239604927699046,1.508377518557794,1.4772004241781547,1.5811240721102862,25.544485305128752,81.65547875673074,effective,0.0
ap1/effective,later,quantile7y_r25,True,1,3280,1016,2024-01-09,2026-08-31,0.59251968503937,0.5161585365853658,1.1479412681211658,1.1401649352577905,1.508377518557794,1.4772004241781547,1.5811240721102862,-22.016674801938894,15.312025618896476,publication,0.0
ap1/effective,later,quantile7y_r25,True,3,3270,1016,2024-01-09,2026-08-27,0.7618110236220472,0.354434250764526,2.149371913066518,2.117712174456985,1.514802981895634,1.483493077742279,1.5878594249201279,42.01880105887991,93.91528685647138,effective,0.0
ap1/effective,later,quantile7y_r25,True,3,3270,1016,2024-01-09,2026-08-27,0.4094488188976378,0.354434250764526,1.1552179791158546,1.137423513534889,1.514802981895634,1.483493077742279,1.5878594249201279,-26.103075996527025,21.108309015610182,publication,0.0
