clock,candidate,h,origin,n_train,n_query,constant_prediction,weighted_train_mean,target_clip_lo,target_clip_hi,coefficients,last_target_maturity,min_train_date
perp_2200,perp_dual_ridge,20,2026-07-01,5260,225,False,-26.509995404567135,-1542.0931126112762,827.4172067890028,"[59.53192477184954, 76.98223714309593, 40.79687178302686, 68.19047246036467, -17.48196775223698, -124.70751317530942, 28.290412083460293, -29.60750817600406, 104.83940186644881, 0.06020723767321679, 0.30059371783577277, -2.767612086914491, 8.112897456752469, 13.117297534837046, 2.6197419651745704, 15.420574847566291, 7.4119368535871795, 16.161508341473116, 24.71812870384482, 26.280982087086585, 9.96587846849879, -6.02622406940907, -0.6677405883904759, 6.917560259888867, -10.189474070589872, -46.92903999150304, 13.818052069820594, -2.5472085358621674, 0.5127391296480863, -119.82454086088511, -7.0457898530284835, 27.62917790591343, -11.491532896243418, -9.256470300298606, 25.510544802090234, 132.83258205976824, -8.041543079577687, 9.187504565297214, 9.354755326540221, 115.56725172613386]",2026-06-26,2022-02-24
perp_2300,perp_dual_ridge,3,2023-01-01,1055,285,False,-12.96899879704078,-842.7719877545255,1192.6259129933699,"[11.194920660750256, 17.811804796351993, 7.738926182406266, 16.39046911602012, -22.951463832681256, -15.424073158566245, -17.25180581409621, -4.49758645540424, 267.9096987616664, -14.507348317986404, 85.25194355317622, -76.56076062659633, 25.696645407570728, -41.280300389107694, -6.353493242001848, 12.261188771817974, 9.025786869765058, -0.8681571625145824, 5.1777150688708025, -7.319353925819394, 1.9067527895726328, -3.1991796885499575, -1.2111583282675362, 2.657412841167879, -0.1538276139216945, 0.0, -0.025111283070969662, 23.097245449734967, 4.869704378738149, 102.57597516799876, 23.57387223730003, 6.086613253887357, 14.426327021959603, -2.854768282092858, -82.19288064023728, -20.640747591686598, -3.6952784076049183, 10.341896214407836, 8.090625376542286, 14.881619322395519]",2022-12-29,2022-02-24
perp_2300,perp_dual_ridge,3,2023-04-01,1335,305,False,-3.0791376987464445,-801.3518422066961,1056.9217188253947,"[17.521188781968284, 9.604394741519977, 11.04315064995582, 14.438943604344779, -33.436895933219446, 4.08579447328209, -16.827336511840386, -3.6294961833613564, 235.1462846078173, -11.158273479550978, 81.375323022395, -73.69001469062601, 12.750717545114975, -15.03929202675141, -10.45605214371483, 17.196779582592576, 21.558336256167927, 8.807456323948815, -4.464670513911499, -10.876550960486137, -0.7061628205341943, -1.5761915380110472, -1.2976687966906981, 3.334226668704599, 0.24579648653161995, -7.48224208842641, 2.8243260887987476, 19.77092842922178, 6.960418148013429, 79.13662446574024, 24.621290743817116, 6.091558306345961, 12.168159707148973, -0.38735653642977463, -70.84121050763375, -14.45756120577419, -0.6668788294838052, 9.16066347634481, 8.796650659288716, 16.362360887045643]",2023-03-29,2022-02-24
perp_2300,perp_dual_ridge,3,2023-07-01,1640,325,False,5.008419034113076,-771.6693577022261,1031.6887730187964,"[14.40677608897738, 3.448711455297669, 8.856705274149247, 10.12238723476291, -33.162251395391976, 7.421913757491665, -19.059018437696835, 0.6596288176463672, 213.82207117321815, -11.79497004490358, 62.650014231217675, -50.96834745627143, 18.950598808895915, -16.617597010677095, -7.378631902703704, 10.392593692397698, 19.988552195837364, 13.712865710092894, -4.0671013159246385, -11.440733669460204, -0.46075951556048356, -1.3702004686896871, -0.5398705721110701, 1.839149584418582, 0.5316809719438396, -1.3452368095058407, 3.8426542853654317, 16.512002494054514, 5.635760731823309, 73.09813204234706, 24.86495522296541, 9.029115423809081, 8.158030964884803, -2.6181950779104977, -61.9867095592305, -14.27538492257442, -1.5143835579455502, 9.526958900593442, 9.031260030578537, 12.62828303252412]",2023-06-28,2022-02-24
perp_2300,perp_dual_ridge,3,2023-10-01,1970,320,False,10.008684603865223,-757.8615025300123,1018.4048138366958,"[18.543996468496864, 6.375565445480628, 4.394963411949004, 10.599920307988498, -23.51474743429964, 6.858643921578295, -13.393825461307094, -1.2125969610315468, 198.38034838823285, -9.282033402689034, 52.72875811382679, -42.1606733678881, 20.157026441400376, -17.336549365719147, -3.5919886309335487, 8.807572272942034, 18.20952454350854, 16.168291018874285, 0.581063196027234, -6.792844077506712, 0.1336807921819109, -1.7419674700343202, -0.11975413375384347, 1.6291594058617278, 0.09888140574425403, -3.477495084196531, 7.027442570770563, 12.594542615080245, 2.634318398225122, 60.95130599007387, 19.532336801204867, 15.594440957153138, 3.741701819807233, -10.024434095968898, -42.15425415201048, -6.930035357215969, -3.1575476122536292, 9.687491137713673, 10.36051736564896, 8.093814270685726]",2023-09-28,2022-02-24
perp_2300,perp_dual_ridge,3,2024-01-01,2295,285,False,5.0482469793745715,-742.5718062969838,958.9101521024478,"[22.505365392295378, -1.3386926664146934, 1.6432065349823637, 9.175325572135584, -7.186845204431679, -0.7485379100792755, -3.079899346974827, 0.2999754316400725, 185.11642082434224, -6.703918862748354, 38.80373577088782, -30.81904090752999, 23.055377947409603, -19.679094873957723, -2.2897299985307984, 7.281424499612353, 7.862513556562215, 13.30816362634435, 7.502037826300846, -3.6710040361920444, 0.1586828790752884, -1.658171234155634, 0.06346997707260589, 0.5789943332262861, 0.8570240447797627, -3.5172850253047483, 8.349147278259265, 9.822243029301783, 4.431072032462015, 37.57148200954407, 23.45078912799269, 16.654759253477792, 0.9743925220767813, -4.220957025532133, -43.16301590368497, -2.497480935879471, -3.013389730611101, 10.52000157121445, 8.668102911084118, 14.711671780886624]",2023-12-29,2022-02-24
perp_2300,perp_dual_ridge,3,2024-04-01,2580,300,False,5.078179946618289,-727.5348092166499,933.740774794699,"[21.79586754240673, 1.4307240404010517, 6.562045263198248, 12.387044911515405, -14.418250729553296, -4.441633682745601, -2.7300743639776237, -0.7960096988148568, 173.7279805230743, -5.900795060286247, 30.443144084337625, -23.190433760724652, 24.596575256517188, -18.234451372000496, -1.5982758633836134, 8.70503498684092, 8.643313003318765, 13.909747773433349, 5.790883417830669, -3.390679343457907, 0.09577311729898205, -1.6850149205066833, -0.047884273993497324, 1.0471827557075546, 0.5899433214942437, -6.024274861684004, 8.165608143633406, 9.42029261661611, 4.811378880194094, 29.679149407673652, 22.917599756269983, 15.129894749878362, 1.1529580551877816, -3.7508034292325423, -40.33811553833799, -0.9324549124401761, -2.089209566054329, 9.847180533548265, 8.889172808362934, 15.440531191989168]",2024-03-29,2022-02-24
perp_2300,perp_dual_ridge,3,2024-07-01,2880,330,False,1.680308160607269,-706.6365101753589,900.1720306092666,"[19.79193512175398, -4.858842826591851, 0.9081599134701651, 6.325051574720757, 3.1839638767361973, -5.145253311566504, 4.165322959752444, 4.240225987109345, 161.93963995788457, -3.3712137866070915, 21.269142149153364, -15.04573774739853, 25.025599978360702, -18.189802293850352, -3.231838936208892, 3.110791773235084, 15.993087567952903, 14.597148939424281, 3.3114308745744805, -4.301509953705364, 0.16041640070419116, -1.427119067423098, 0.2545645271550729, 1.2001218143826298, -0.18798367481754827, -5.468600923774865, 11.141059056809286, 7.2173345989683275, 3.7706434220884133, 26.251508327512756, 18.2237994590134, 18.571979369438264, -0.4017116946501949, -4.6891288629072605, -25.267789865714104, 5.292206393246332, -1.5145418234335888, 8.926026709025647, 8.59689461134026, 6.684724056161169]",2024-06-28,2022-02-24
perp_2300,perp_dual_ridge,3,2024-10-01,3205,325,False,4.076284620669911,-699.930554164585,863.3942200401884,"[22.31641743009053, -6.420905155753833, 3.9513449203012114, 9.80517179512161, 7.667602616001119, -10.677526224223717, 9.377665832445635, -0.32010377861698125, 153.50605191536192, -5.107026398826018, 15.29551489098041, -10.913504167355754, 10.792676785077184, -4.452986674178512, -1.3324867456960394, -1.9769248294856083, 14.138285256871525, 13.072994207675306, 2.4456988061067766, -5.239695795993586, 0.19220428838300094, -1.3096735858585802, 0.8029663547203023, 0.8845820530692681, -0.570079110313044, -5.220515057186069, 9.552910359294469, 6.742941950448742, 2.629356211230114, 31.988623139843504, 16.414912467422432, 18.477647836896494, -0.7620697565590999, -3.6506408805488375, -20.58833200111115, 1.5981938967388596, -3.5412479960072116, 8.740568793436788, 6.307124772579582, 3.4666125638217378]",2024-09-27,2022-02-24
perp_2300,perp_dual_ridge,3,2025-01-01,3535,290,False,4.937649684207203,-686.4704442287211,854.0191462166989,"[23.488380758744746, -0.34807824928013503, 7.377265467875187, 12.14786574841631, 5.451077678495959, -9.848965545845912, 7.971428711850603, -10.558178482274696, 150.6131836719749, -3.574787326804199, 21.81856358035494, -17.967768269987992, 4.543810889890366, 6.568083563492628, -3.1575172415138053, -0.5237700818366342, 11.80281443832232, 11.79394354521596, 0.8214330065950396, -4.41380874219147, 0.14579167537746457, -0.9018923672974442, 0.5584731591545891, 1.3144705702272976, -1.116843037460638, -6.999842201197196, 8.642750181610818, 6.892537269688845, 1.9030874476734252, 32.558319042933405, 16.584665475588867, 20.29000873906436, -1.9850742254558023, -2.5356073082004724, -21.569339178522757, -2.6830161950796536, -6.615843390890432, 10.229982645071596, 4.580080491789099, 4.171860159661133]",2024-12-28,2022-02-24
perp_2300,perp_dual_ridge,3,2025-04-01,3820,295,False,-2.414765280309721,-670.5447983553406,816.0471126819657,"[28.00253867193994, 4.900836738205545, 4.798106546045878, 15.220413060630168, 5.550296228519449, -13.221015648406972, 8.258636613221258, -13.485347340575828, 146.5721360583072, -1.5964381359543351, 16.0547102885232, -15.058969519432456, 7.112836145252985, 3.7455133688540663, -2.083337367615796, 5.756118336943937, 14.272413701557628, 10.525469287587738, 2.9121568400878046, -0.4332693450494112, 0.14853568215246996, -1.0132065804492327, 0.5359220473210512, 1.3184297334423905, -0.9896808824658719, -7.3850348295072, 10.414182242850313, 4.65585407284467, 3.104172740658084, 32.3094318840333, 13.13538466119457, 20.838946769497845, -3.5177418936887084, -0.3388065194547338, -28.411629230834357, 1.476237948018577, -6.1294410686762095, 9.50614977125641, 4.546738403866855, 7.147276502586864]",2025-03-28,2022-02-24
perp_2300,perp_dual_ridge,3,2025-07-01,4115,330,False,-4.138363940315467,-642.292764460782,769.3321930882101,"[28.315593030119548, 5.745578987489025, 4.9589667397362955, 15.802701359933522, -0.34110884979992445, -10.965542476576601, 6.34470991851849, -13.309188034646313, 139.42167705341691, -0.9468477622895103, 16.334722773265817, -16.3799030751299, 9.184177305833641, -0.11653360070697386, -0.18166365672719462, 3.1931769339985108, 12.629750251121475, 8.653783867651935, 2.983055601504278, 0.42218214633133233, 0.8156113037387761, -0.7028189801590586, 0.2454206713488642, 1.0526574245448357, -1.410870419469746, -5.951363615295738, 10.485948150604717, 4.2637445835850265, 2.746519948579906, 29.50005512742664, 11.311855121527982, 18.968733379038312, -2.870333163102563, -1.550099875104293, -23.015432347389723, 4.493318706336022, -4.652620483723186, 8.36408914899978, 5.219830419174537, 4.798981493842542]",2025-06-27,2022-02-24
perp_2300,perp_dual_ridge,3,2025-10-01,4440,320,False,-0.9520218242388976,-624.5827629148167,680.7575558900277,"[25.536642065089215, 4.884824911479904, 5.391701213715125, 14.55343122368884, -2.4255253845284503, -5.484878252313033, 2.780733416320174, -12.481505563002044, 131.29536823403515, -1.3022715755183414, 12.894609928975138, -13.357039401901913, 6.118857601310377, 2.990280867934388, -1.3114203380695357, 3.243132220875735, 6.588847055666118, 3.1380137829178896, 2.472128588517127, -0.48381014014614265, 0.7015472954101392, -0.38010776944051156, 0.03298507996205331, 0.9476677320004825, -1.302092337932636, -3.7419121098897077, 10.270134074080405, 3.6779023065723875, 2.8907387825677975, 27.509421727145728, 12.36623092854986, 19.2443369422931, -3.362031500159991, -0.7519275417445724, -26.300966908260897, 4.7585119354717955, -5.331736606480733, 8.257293363536201, 4.714429771542213, 7.186031385799675]",2025-09-26,2022-02-24
perp_2300,perp_dual_ridge,3,2026-01-01,4765,275,False,-2.6443405227858254,-614.4372730990315,628.9587514123025,"[19.21691063883388, 7.041344703592859, 9.068425638452517, 14.399276571503249, -4.362215759984961, -8.586924938909178, 3.9417181139291477, -11.23395599140421, 127.09160800070973, -0.30416109397360497, 9.855659835904397, -10.512592103682437, 8.78427448307654, 2.460577459412692, 0.26206894638393974, 5.3477679117276615, 5.591802146826513, 3.7947021664388614, 2.976301265103446, -1.5633986901520547, 0.9503686293208765, -0.3424274415156218, -0.13816941600181523, 0.6170783862230912, -1.0868501580259886, -3.3384460330911403, 10.804399527898905, 2.7564062510446066, 3.5774149169433347, 20.13115902735438, 14.124988349326221, 19.01715656298912, -4.331212507899293, 0.5381471325386876, -29.937850832896782, 6.929649621847545, -4.58407455008359, 8.307913708854903, 4.441857537408212, 10.082251205123907]",2025-12-29,2022-02-24
perp_2300,perp_dual_ridge,3,2026-04-01,5035,310,False,-0.8648809263821039,-597.2381117623435,620.7714847017887,"[20.69649829875261, 4.753133901394813, 8.18316256101179, 13.829642921597133, -13.253294734612822, 0.19104029798347666, -2.0543784411451576, -10.436808751308499, 124.90882166759927, -0.3191246239224772, 9.100461323144048, -9.963618473365383, 7.2843529734609405, 4.0003980957791665, 0.7450323103142639, 2.312424556535284, 4.891762237040923, 3.442237529000472, 2.1324805348732094, -1.991553912452955, 0.989754243171754, -0.1976647635935573, -0.1548963606118246, 0.391246458164123, -1.028439577131389, -3.092330139861094, 11.12941685032055, 2.402195901947037, 2.7330908120999733, 16.236101631558707, 16.19319407864946, 19.336736908188055, -4.579374608561778, -0.773531685744732, -21.309218670358796, 8.502929015395386, -4.637879811912872, 8.186305410490792, 4.5433394021793525, 4.698513266629114]",2026-03-27,2022-02-24
perp_2300,perp_dual_ridge,3,2026-07-01,5345,225,False,-3.1139837632378553,-587.3349042031401,602.6438540710153,"[18.824334408782512, 7.041350502130063, 9.678046871301582, 14.791259082540376, -14.22795465247365, -1.5725329411800943, -2.410441817561451, -9.09178384274104, 121.47261131896533, 1.470725207277545, 10.80642330736306, -10.79291722581536, 6.937844924699626, 4.064935649091221, 0.8290442299250028, 1.7050197049591267, 5.501535699418819, 3.7782327026821734, -0.23212051892434973, -1.3034744375128464, 1.2229058976624079, -0.3435052243671985, -0.2491417715759997, 0.3596537952873251, -0.9899126970054996, -3.168493855093025, 11.36363738389216, 2.1665558748265905, 2.6214489110763783, 14.646904778324503, 15.117441137946782, 19.691466787052914, -4.828206779724135, -0.7640857708226358, -18.617487420825334, 8.526841126379855, -4.866149145194911, 8.197585946079052, 4.401711970375573, 3.664556899709761]",2026-06-26,2022-02-24
perp_2300,perp_dual_ridge,5,2023-01-01,1045,285,False,-19.999298058321568,-1070.8872486150897,1208.8410038338714,"[23.05407814458018, 29.802688708056976, -12.265934227435492, 14.62288384635624, -26.76984727014407, -23.894176351772856, -36.13656192617658, 5.066441149375991, 269.5096484322223, -20.027966886444553, 74.02007269364115, -75.5132782404896, 3.7954739862413214, -20.125561679561713, -10.672392354355177, 33.084320529572466, 7.161110580292166, 12.816140331343187, 14.290499170778158, 8.765365273497782, 1.9281931878604932, -5.913801643208281, -3.054891054873198, 5.906062950900553, 1.1344365593215662, 0.0, -3.201968162597639, 31.910321281300927, 20.538381495401698, 145.80959840723102, -3.405257474571493, 6.258204270113767, 10.504100856281763, 18.212063061108143, -85.37514996784024, 5.064209362330323, -7.121045767191465, 23.29298445970476, 10.947562655595767, -21.458428395936988]",2022-12-29,2022-02-24
perp_2300,perp_dual_ridge,5,2023-04-01,1325,305,False,-5.740625980132125,-1004.8809845100977,1107.3651994167612,"[36.06534586759963, 26.28959314026709, 9.637614434219499, 27.791374068491013, -42.29689817390387, -16.541004802430027, -17.83900457055934, -5.40688204696859, 238.174074010076, -16.081816745371633, 73.90000261970768, -73.08917262989344, 7.988371004416418, -9.680691101309927, -11.746781017785267, 45.359968519774945, 32.28294613255278, 24.168731062788613, 6.2860437571105345, 0.8292428589659657, -0.05424999643075869, -4.692623681727453, -4.046489915409108, 6.313115987130767, 2.4802476064387338, -13.619478111359568, 0.015643809059553513, 29.332252420620343, 20.09567881953844, 113.81350332509098, -0.40194610358494776, -0.6538362771828953, 13.630835519143632, 14.216110000808, -75.07419835228147, 13.957538088984132, 0.42220285932833057, 17.75500108485078, 13.526100401394059, -6.966454002063956]",2023-03-29,2022-02-24
perp_2300,perp_dual_ridge,5,2023-07-01,1630,325,False,6.270219616770115,-965.870524838005,1090.3424449151416,"[27.480983973863818, 9.59231562263885, 3.1390578446703965, 16.991693838990443, -31.133458370087332, -5.856007659198648, -21.55834563739066, -1.914400631182054, 217.13138613096731, -17.987487380588174, 52.558435526245376, -45.683567725006455, 18.724620747834773, -13.631182198519566, -9.88625918121512, 20.417450955424567, 11.758388838939615, 24.23600415545592, 11.851152770700496, -1.5259586802526839, -0.6212895932370925, -3.15469208514737, -2.1483143819034107, 3.2846062343661244, 2.6396898259207373, -0.6091497201061021, 2.4431844256318778, 24.538049574242734, 18.126184988046738, 113.40246448536321, 0.2526887824949423, 3.7266501784384602, 9.09987394394401, 11.234429644812788, -79.06854539456351, 15.163199621854545, 0.33558349192821085, 16.980151096706322, 13.556877434549515, -2.6699388123114898]",2023-06-28,2022-02-24
perp_2300,perp_dual_ridge,5,2023-10-01,1960,320,False,14.35609478022004,-945.6187660151171,1058.3037639111294,"[32.0137459177305, 13.830417241440278, 2.9888690298006186, 19.694341068015174, -26.12539175867195, -10.42270645673435, -13.989945449767522, -4.442521941298517, 199.6539467182839, -13.86994079501241, 43.121937412236115, -35.49026371754605, 21.28260432646418, -10.747557714029321, -4.14349986935338, 11.769656624153171, 16.343339904340304, 32.51328981362666, 16.48091409909621, 5.777931107445823, 0.3638980084893804, -3.885900012387282, -1.0751753017964878, 3.1497614295163463, 1.447415876178618, -3.9102176265865705, 7.219152103365651, 17.55493911167455, 6.434870190478507, 91.15154429201527, -7.610439220675248, 20.324888191086465, -0.19520394130791358, -7.360046292787155, -46.403901054646816, 26.601688847953376, -6.373649361515114, 18.645473866832095, 13.163501363524869, -0.2565965159059046]",2023-09-28,2022-02-24
perp_2300,perp_dual_ridge,5,2024-01-01,2285,285,False,7.2638455664686035,-922.1232443954863,1039.0518167526213,"[35.01074180690628, 1.320666727887313, -1.9904921553433812, 14.64576432656458, -1.3949528659516046, -17.18047971332393, 1.5744982162320063, 0.8729458665587805, 188.5461709055943, -9.570930172266966, 33.4277126510645, -27.157869557485274, 23.306093587135365, -13.775850941639394, -2.8395348066072823, 7.368306083676895, -3.1910161321349366, 25.846504679597746, 29.142886565863048, 11.431454714028039, 0.4486892761516232, -3.5371909863660402, -0.7516077971541001, 1.3413522834002423, 2.498757223968765, -5.846375602469035, 9.948149655321398, 13.925905377301456, 8.720046851216395, 47.716238469209294, 1.2600106145153631, 21.82391762392237, -2.321065959822058, -1.9281952862657188, -42.05431082320207, 30.84574329969257, -5.14041367228508, 18.924009123968215, 12.343724651618816, 11.558633792044631]",2023-12-29,2022-02-24
perp_2300,perp_dual_ridge,5,2024-04-01,2570,300,False,7.229408168999094,-858.8440248113787,1013.5623233984381,"[33.01676253173538, 7.449464263632445, 7.186614813760794, 20.735999650632476, -16.278340360929786, -19.725799051556088, 1.0330778142011017, -0.3621223985455799, 175.75935937235448, -9.513092981024595, 25.595105979035537, -17.978138121355812, 24.67042814326511, -12.08023291630904, -2.4215303244228163, 9.641476314000618, -1.4498746306991035, 25.808634440377162, 23.914126281819694, 8.7681354199506, 0.5043171439309035, -3.4682766244828076, -0.8354249761696498, 2.0524361469990677, 1.746948309720038, -12.340484491562624, 9.814683214648431, 12.785032558086645, 8.817299974084749, 38.17661716325044, 1.349901444444319, 19.548221560860007, -1.413172940782666, -3.190011039938886, -38.19385896435411, 30.224179498248365, -3.585843292237622, 16.5861560878304, 13.51142375802702, 12.158238234872057]",2024-03-29,2022-02-24
perp_2300,perp_dual_ridge,5,2024-07-01,2870,330,False,2.568246160410026,-817.0958145665713,997.3930399041518,"[29.415508393866734, -0.724188705932396, 3.461793329524534, 14.245865660798582, 2.264735477377754, -21.26097510441664, 9.853703280906267, 5.363984336862666, 162.95126009325986, -5.748808923591399, 19.28114107958893, -10.594968762067102, 23.626204354437682, -12.746284831172785, -4.635005197006785, 2.8822312025635264, 7.526851107677421, 26.352548992984996, 17.63912025305675, 5.720494625784514, 0.6936542503156412, -3.0574759085109817, -0.22607214542697443, 2.2219477875958926, 0.3679460160249923, -11.70982655378358, 11.975481119415061, 11.284400725919236, 8.011391621100897, 29.554165990890006, 1.1239342462070867, 22.015937239662392, -2.2811397031798113, -2.693985805724567, -18.73986052070464, 31.667571060016407, -3.3218102801004683, 15.743001729020799, 12.489936536287301, 1.0328805691419525]",2024-06-28,2022-02-24
perp_2300,perp_dual_ridge,5,2024-10-01,3195,325,False,5.963882353412344,-786.5437267981632,984.5519035166994,"[32.46289193222095, -3.5638476955740073, 8.377448176243517, 21.179905085943865, 15.799576349828529, -38.3137622794633, 24.385729509642093, -1.4229002478582662, 153.23664078372363, -6.892309760880013, 10.100348701191646, -4.133706085413782, 12.58557601734386, 0.23436279462354598, -2.194788301049408, -4.591869774826659, 9.64182516834418, 26.253848020815774, 17.890886917987014, 1.891589138525401, 0.7386856585700575, -2.7464462327206496, 0.7447070087645091, 1.8183615235582533, -0.5553079581699225, -12.6325676353461, 9.9961630700337, 10.536533130852314, 5.752021120189385, 36.35474614448422, -0.918587438419239, 21.599289498117738, -2.554603521078608, -4.094029416910431, -9.344507082849278, 24.633142792710863, -5.588181470434515, 15.134588961555917, 10.654359801130846, -3.690085508303101]",2024-09-27,2022-02-24
perp_2300,perp_dual_ridge,5,2025-01-01,3525,290,False,7.620492952565795,-770.2647496809547,953.6782601009149,"[33.08486169692047, 8.708814320880837, 14.047634675158253, 24.716629583669135, 13.80802894273231, -42.911349914448735, 23.256000372709924, -13.742599162432203, 148.95451148629397, -6.104624592701832, 14.999440298265306, -12.826513408871664, 3.3755549426589613, 14.009080962764667, -7.199753561262298, -0.4976653965061809, 4.953496499751891, 17.97595331460873, 12.976447634735843, 1.3657365784036364, 0.48288090700182273, -2.100143447111202, 0.45507031525722696, 2.695505042234044, -1.5333128173801565, -11.347008571452834, 8.342875575023932, 10.735932748434383, 3.9347313136650195, 35.12042126265203, 1.092582799616266, 24.847695552991794, -4.862267883866238, -2.2304814278059673, -18.51634258650357, 18.0603364864865, -10.924183742060364, 17.856363354160045, 6.9658140434346585, 3.260582821560937]",2024-12-28,2022-02-24
perp_2300,perp_dual_ridge,5,2025-04-01,3810,295,False,-3.6908461480722266,-752.1839072849261,945.2132761434705,"[40.60760392852743, 19.550212132063393, 10.417532417984445, 29.177826051453238, 16.41129788598052, -56.04238836712974, 27.002656731267482, -17.602231065499705, 146.86623916024834, -2.21313613741663, 13.32929276419017, -13.765654641100054, 1.8298446848261534, 13.182785804430825, -4.990875784375307, 8.651218806875116, 10.029431531011747, 15.118001534176493, 16.44408274237823, 9.601359834000524, 0.4017130555186111, -2.254253480607984, 0.5219296900974187, 2.4574608737262, -1.1268501387344694, -10.574190908343343, 10.378835186277295, 7.625283783593552, 5.327739822052984, 29.11087239802129, -3.426855746770824, 23.471677631979965, -5.8522379749583635, -0.3406177302244831, -25.153075442508868, 23.954856111203377, -8.714892322118365, 15.668685849786009, 7.57901908686702, 7.844148533890433]",2025-03-28,2022-02-24
perp_2300,perp_dual_ridge,5,2025-07-01,4105,330,False,-6.351006151169173,-745.3332406748739,934.7060147545548,"[40.332791192366884, 20.23485802738341, 9.68677349248349, 28.033833768155915, 7.315662070944286, -51.37381099462829, 23.357621147534182, -15.680492401486763, 141.9135811306938, -0.5307203438453761, 14.657834084906858, -16.845936713981256, 8.808297204329158, 2.867940926239461, -2.065231610241222, 6.100634209372353, 8.79622978091885, 11.541762389211556, 14.88834557045153, 10.040329281116605, 1.4706450969065625, -1.484234635963007, 0.10985220680013348, 1.98398679507358, -2.08024946281924, -7.659995099186421, 10.655667494446543, 7.062987841762463, 4.909726337805807, 25.234581254272793, -4.696492217293833, 20.877242682220086, -4.844338392567278, -2.502080599533405, -21.1177950289123, 26.761112021185117, -6.318549254757208, 13.957712003194544, 9.077018826498975, 6.968903405835286]",2025-06-27,2022-02-24
perp_2300,perp_dual_ridge,5,2025-10-01,4430,320,False,-1.479849702173435,-720.8732262825083,909.697185331883,"[38.654531495253, 18.03686183676357, 8.042576650664873, 26.63303944847773, 1.9097410345207217, -37.874243755822015, 15.492930056029389, -15.336021910832901, 134.95778553450447, -1.4820178459686306, 10.254549424392863, -12.512877077172902, 4.608648932004258, 5.519294669495769, -2.2662627201786907, 4.98875251325697, 3.635864438789933, 4.880410481465506, 11.441607857110807, 6.732590453101925, 1.643709449991077, -0.91283120629837, -0.12289842457483928, 1.631045045813702, -2.2390248649327775, -6.135499858484452, 10.594325636253423, 6.298468639415479, 4.632740064072585, 25.387258450548746, -2.9585671472136603, 21.03113150125304, -4.692178689845166, -2.6802355776441935, -23.996639755929184, 24.763839447975556, -6.670023585260335, 12.908928995795373, 8.95043810474591, 8.143123514040425]",2025-09-26,2022-02-24
perp_2300,perp_dual_ridge,5,2026-01-01,4755,275,False,-3.6873791085651257,-695.9844951805426,874.4277697002811,"[29.52806856102351, 19.3307937173595, 12.99883683807975, 25.218925760115606, -1.4330231291757898, -38.13398293637837, 16.038790754614247, -15.496878942696947, 130.51130008249154, 0.049107948689575284, 8.424106562256734, -10.52000836332985, 8.871770763286886, 4.5620347906508, -0.6445859302676444, 7.985136076380729, 4.593796667591326, 5.680206769663974, 9.847511043241441, 3.977869064591906, 1.7971841644918944, -0.6908969372643003, -0.4267383761124706, 1.0589789037266149, -1.7385277548396392, -4.575938086575416, 11.394113892588344, 4.399648705113928, 5.33887057187142, 15.359470615542127, 0.9347809019127552, 20.69593051666549, -6.458071865300418, -0.3650167436772496, -29.928099559080167, 26.723308862979973, -5.488804060932398, 12.739757035009067, 7.740211761258885, 11.713103961721933]",2025-12-29,2022-02-24
perp_2300,perp_dual_ridge,5,2026-04-01,5025,310,False,-0.4361667941662667,-684.757965100672,845.9781801638912,"[30.5582026360922, 13.257701799404957, 11.176051012165269, 22.322248804016677, -14.369667838906027, -19.637720512736763, 5.603121048357971, -14.716557140729149, 126.88819610245925, -0.646200045579655, 7.333310951938662, -10.6529249182631, 7.4865753513282955, 7.180059371847645, 0.23054644759506077, 2.3789062627544015, 0.008276145268321392, 2.3262021010809546, 6.932981209229587, 1.4667084933997303, 1.6812447479983255, -0.5992409746169606, -0.40686489342305976, 0.7766277442672053, -1.4517666242221892, -4.407769725141738, 12.151219302282376, 3.2949407283621213, 4.0065184446670825, 9.048969226939878, 1.6246010939664473, 21.185500908986572, -6.9269988347042855, -3.0112212916370233, -17.32783940194736, 29.972716856045846, -5.072000989487493, 11.946619849280147, 8.450606334678106, 5.158518423548005]",2026-03-27,2022-02-24
perp_2300,perp_dual_ridge,5,2026-07-01,5335,225,False,-5.274307381324301,-677.493741526537,827.9986684582553,"[25.96165833449409, 18.504204031822308, 14.089401120668896, 23.958226472191612, -17.774894641557527, -22.87833492046095, 4.205921629993051, -12.347704911293581, 122.54535751446751, 1.111962989663989, 10.222226973422146, -12.033282043720737, 7.4155412959994775, 7.182801983509897, 0.22159536401142074, 0.7277419713397726, -0.7924751332633904, 1.6627331931891434, 1.2085156224439169, 2.7554062988804624, 1.8619843044039155, -0.69816968744161, -0.5314079653523343, 0.7858538261935187, -1.4182604778046395, -2.693712864663734, 12.441265366050839, 3.2230799885686023, 3.9841586539611673, 4.598021071698147, 1.7783868668156875, 22.593870875700663, -7.069786939623382, -2.370935357724807, -13.188966844112617, 27.672592800270824, -6.369625100738599, 12.064515349263745, 7.849887480007776, 3.8972113993649375]",2026-06-26,2022-02-24
