scenario,clock,h,model,feature,coefficient
calendar_assumed_replay,19:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.29016981941592157
calendar_assumed_replay,19:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.1172737545079034
calendar_assumed_replay,20:15,20,global_platt,intercept,-0.23103622886603672
calendar_assumed_replay,20:15,20,global_platt,base_logit,0.7857731966342515
calendar_assumed_replay,20:15,20,fixed_logit_shrink_80,base_logit,0.8
calendar_assumed_replay,20:15,20,hierarchical_beta,intercept,-0.09951377829585664
calendar_assumed_replay,20:15,20,hierarchical_beta,log_p,0.6795985883945562
calendar_assumed_replay,20:15,20,hierarchical_beta,neg_log_1mp,0.2818791190231634
calendar_assumed_replay,20:15,20,hierarchical_beta,currency=KGS,0.12572975701533817
calendar_assumed_replay,20:15,20,hierarchical_beta,currency=KZT,-0.0016281900992765616
calendar_assumed_replay,20:15,20,hierarchical_beta,currency=TJS,0.031060061012444604
calendar_assumed_replay,20:15,20,hierarchical_beta,currency=UZS,-0.0847855625420433
calendar_assumed_replay,20:15,20,hierarchical_beta,currency=KGS:base_logit,0.06631447129845826
calendar_assumed_replay,20:15,20,hierarchical_beta,currency=KZT:base_logit,0.251262837862519
calendar_assumed_replay,20:15,20,hierarchical_beta,currency=TJS:base_logit,0.0968435046870911
calendar_assumed_replay,20:15,20,hierarchical_beta,currency=UZS:base_logit,-0.04833021482452822
calendar_assumed_replay,20:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.34582808425680384
calendar_assumed_replay,20:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.2872940846964342
calendar_assumed_replay,20:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.11757288423744042
calendar_assumed_replay,21:15,20,global_platt,intercept,-0.23103622886603672
calendar_assumed_replay,21:15,20,global_platt,base_logit,0.7857731966342515
calendar_assumed_replay,21:15,20,fixed_logit_shrink_80,base_logit,0.8
calendar_assumed_replay,21:15,20,hierarchical_beta,intercept,-0.09951377829585664
calendar_assumed_replay,21:15,20,hierarchical_beta,log_p,0.6795985883945562
calendar_assumed_replay,21:15,20,hierarchical_beta,neg_log_1mp,0.2818791190231634
calendar_assumed_replay,21:15,20,hierarchical_beta,currency=KGS,0.12572975701533817
calendar_assumed_replay,21:15,20,hierarchical_beta,currency=KZT,-0.0016281900992765616
calendar_assumed_replay,21:15,20,hierarchical_beta,currency=TJS,0.031060061012444604
calendar_assumed_replay,21:15,20,hierarchical_beta,currency=UZS,-0.0847855625420433
calendar_assumed_replay,21:15,20,hierarchical_beta,currency=KGS:base_logit,0.06631447129845826
calendar_assumed_replay,21:15,20,hierarchical_beta,currency=KZT:base_logit,0.251262837862519
calendar_assumed_replay,21:15,20,hierarchical_beta,currency=TJS:base_logit,0.0968435046870911
calendar_assumed_replay,21:15,20,hierarchical_beta,currency=UZS:base_logit,-0.04833021482452822
calendar_assumed_replay,21:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.34582808425680384
calendar_assumed_replay,21:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.2872940846964342
calendar_assumed_replay,21:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.11757288423744042
calendar_assumed_replay,22:15,20,global_platt,intercept,-0.23103622886603672
calendar_assumed_replay,22:15,20,global_platt,base_logit,0.7857731966342515
calendar_assumed_replay,22:15,20,fixed_logit_shrink_80,base_logit,0.8
calendar_assumed_replay,22:15,20,hierarchical_beta,intercept,-0.09951377829585664
calendar_assumed_replay,22:15,20,hierarchical_beta,log_p,0.6795985883945562
calendar_assumed_replay,22:15,20,hierarchical_beta,neg_log_1mp,0.2818791190231634
calendar_assumed_replay,22:15,20,hierarchical_beta,currency=KGS,0.12572975701533817
calendar_assumed_replay,22:15,20,hierarchical_beta,currency=KZT,-0.0016281900992765616
calendar_assumed_replay,22:15,20,hierarchical_beta,currency=TJS,0.031060061012444604
calendar_assumed_replay,22:15,20,hierarchical_beta,currency=UZS,-0.0847855625420433
calendar_assumed_replay,22:15,20,hierarchical_beta,currency=KGS:base_logit,0.06631447129845826
calendar_assumed_replay,22:15,20,hierarchical_beta,currency=KZT:base_logit,0.251262837862519
calendar_assumed_replay,22:15,20,hierarchical_beta,currency=TJS:base_logit,0.0968435046870911
calendar_assumed_replay,22:15,20,hierarchical_beta,currency=UZS:base_logit,-0.04833021482452822
calendar_assumed_replay,22:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.34582808425680384
calendar_assumed_replay,22:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.2872940846964342
calendar_assumed_replay,22:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.11757288423744042
calendar_assumed_replay,23:15,20,global_platt,intercept,-0.23103622886603672
calendar_assumed_replay,23:15,20,global_platt,base_logit,0.7857731966342515
calendar_assumed_replay,23:15,20,fixed_logit_shrink_80,base_logit,0.8
calendar_assumed_replay,23:15,20,hierarchical_beta,intercept,-0.09951377829585664
calendar_assumed_replay,23:15,20,hierarchical_beta,log_p,0.6795985883945562
calendar_assumed_replay,23:15,20,hierarchical_beta,neg_log_1mp,0.2818791190231634
calendar_assumed_replay,23:15,20,hierarchical_beta,currency=KGS,0.12572975701533817
calendar_assumed_replay,23:15,20,hierarchical_beta,currency=KZT,-0.0016281900992765616
calendar_assumed_replay,23:15,20,hierarchical_beta,currency=TJS,0.031060061012444604
calendar_assumed_replay,23:15,20,hierarchical_beta,currency=UZS,-0.0847855625420433
calendar_assumed_replay,23:15,20,hierarchical_beta,currency=KGS:base_logit,0.06631447129845826
calendar_assumed_replay,23:15,20,hierarchical_beta,currency=KZT:base_logit,0.251262837862519
calendar_assumed_replay,23:15,20,hierarchical_beta,currency=TJS:base_logit,0.0968435046870911
calendar_assumed_replay,23:15,20,hierarchical_beta,currency=UZS:base_logit,-0.04833021482452822
calendar_assumed_replay,23:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.34582808425680384
calendar_assumed_replay,23:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.2872940846964342
calendar_assumed_replay,23:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.11757288423744042
no_same_day_receipt,00:15,5,global_platt,intercept,-0.8527606798249553
no_same_day_receipt,00:15,5,global_platt,base_logit,-0.2836640115935643
no_same_day_receipt,00:15,5,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,00:15,5,hierarchical_beta,intercept,-0.8325159015347068
no_same_day_receipt,00:15,5,hierarchical_beta,log_p,-0.2255966898982631
no_same_day_receipt,00:15,5,hierarchical_beta,neg_log_1mp,-0.1706643860486481
no_same_day_receipt,00:15,5,hierarchical_beta,currency=KGS,0.01923645025651697
no_same_day_receipt,00:15,5,hierarchical_beta,currency=KZT,-0.22526521978288533
no_same_day_receipt,00:15,5,hierarchical_beta,currency=TJS,0.06261931079955797
no_same_day_receipt,00:15,5,hierarchical_beta,currency=UZS,-0.09781777534545198
no_same_day_receipt,00:15,5,hierarchical_beta,currency=KGS:base_logit,-0.2391850744213934
no_same_day_receipt,00:15,5,hierarchical_beta,currency=KZT:base_logit,0.13200816172838753
no_same_day_receipt,00:15,5,hierarchical_beta,currency=TJS:base_logit,-0.019802992857524584
no_same_day_receipt,00:15,5,hierarchical_beta,currency=UZS:base_logit,-0.06390582400453025
no_same_day_receipt,00:15,5,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,0.02775836342025128
no_same_day_receipt,00:15,5,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.3680722637395388
no_same_day_receipt,06:00,5,global_platt,intercept,-0.8527606798249553
no_same_day_receipt,06:00,5,global_platt,base_logit,-0.2836640115935643
no_same_day_receipt,06:00,5,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,06:00,5,hierarchical_beta,intercept,-0.8325159015347068
no_same_day_receipt,06:00,5,hierarchical_beta,log_p,-0.2255966898982631
no_same_day_receipt,06:00,5,hierarchical_beta,neg_log_1mp,-0.1706643860486481
no_same_day_receipt,06:00,5,hierarchical_beta,currency=KGS,0.01923645025651697
no_same_day_receipt,06:00,5,hierarchical_beta,currency=KZT,-0.22526521978288533
no_same_day_receipt,06:00,5,hierarchical_beta,currency=TJS,0.06261931079955797
no_same_day_receipt,06:00,5,hierarchical_beta,currency=UZS,-0.09781777534545198
no_same_day_receipt,06:00,5,hierarchical_beta,currency=KGS:base_logit,-0.2391850744213934
no_same_day_receipt,06:00,5,hierarchical_beta,currency=KZT:base_logit,0.13200816172838753
no_same_day_receipt,06:00,5,hierarchical_beta,currency=TJS:base_logit,-0.019802992857524584
no_same_day_receipt,06:00,5,hierarchical_beta,currency=UZS:base_logit,-0.06390582400453025
no_same_day_receipt,06:00,5,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,0.02775836342025128
no_same_day_receipt,06:00,5,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.3680722637395388
no_same_day_receipt,09:15,5,global_platt,intercept,-0.8527606798249553
no_same_day_receipt,09:15,5,global_platt,base_logit,-0.2836640115935643
no_same_day_receipt,09:15,5,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,09:15,5,hierarchical_beta,intercept,-0.8325159015347068
no_same_day_receipt,09:15,5,hierarchical_beta,log_p,-0.2255966898982631
no_same_day_receipt,09:15,5,hierarchical_beta,neg_log_1mp,-0.1706643860486481
no_same_day_receipt,09:15,5,hierarchical_beta,currency=KGS,0.01923645025651697
no_same_day_receipt,09:15,5,hierarchical_beta,currency=KZT,-0.22526521978288533
no_same_day_receipt,09:15,5,hierarchical_beta,currency=TJS,0.06261931079955797
no_same_day_receipt,09:15,5,hierarchical_beta,currency=UZS,-0.09781777534545198
no_same_day_receipt,09:15,5,hierarchical_beta,currency=KGS:base_logit,-0.2391850744213934
no_same_day_receipt,09:15,5,hierarchical_beta,currency=KZT:base_logit,0.13200816172838753
no_same_day_receipt,09:15,5,hierarchical_beta,currency=TJS:base_logit,-0.019802992857524584
no_same_day_receipt,09:15,5,hierarchical_beta,currency=UZS:base_logit,-0.06390582400453025
no_same_day_receipt,09:15,5,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,0.02775836342025128
no_same_day_receipt,09:15,5,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.3680722637395388
no_same_day_receipt,10:15,5,global_platt,intercept,-0.46973223245459766
no_same_day_receipt,10:15,5,global_platt,base_logit,0.3573501536301066
no_same_day_receipt,10:15,5,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,10:15,5,hierarchical_beta,intercept,0.15906258456959183
no_same_day_receipt,10:15,5,hierarchical_beta,log_p,0.6104057954651803
no_same_day_receipt,10:15,5,hierarchical_beta,neg_log_1mp,-0.31325661783384195
no_same_day_receipt,10:15,5,hierarchical_beta,currency=KGS,0.041389639922808016
no_same_day_receipt,10:15,5,hierarchical_beta,currency=KZT,-0.14874934045054922
no_same_day_receipt,10:15,5,hierarchical_beta,currency=TJS,0.06797427184002465
no_same_day_receipt,10:15,5,hierarchical_beta,currency=UZS,-0.055447920881986135
no_same_day_receipt,10:15,5,hierarchical_beta,currency=KGS:base_logit,-0.06530808215825853
no_same_day_receipt,10:15,5,hierarchical_beta,currency=KZT:base_logit,0.16691678515403235
no_same_day_receipt,10:15,5,hierarchical_beta,currency=TJS:base_logit,0.06744203881737972
no_same_day_receipt,10:15,5,hierarchical_beta,currency=UZS:base_logit,0.041744551533365405
no_same_day_receipt,10:15,5,hierarchical_beta,regime=premarket|cbr_history|limited|aging,0.024460560277671073
no_same_day_receipt,10:15,5,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,0.003233579858320244
no_same_day_receipt,10:15,5,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.4079487384335746
no_same_day_receipt,10:45,5,global_platt,intercept,-0.43876103566291413
no_same_day_receipt,10:45,5,global_platt,base_logit,0.4166641442441855
no_same_day_receipt,10:45,5,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,10:45,5,hierarchical_beta,intercept,0.3569499184541735
no_same_day_receipt,10:45,5,hierarchical_beta,log_p,0.7586980913507824
no_same_day_receipt,10:45,5,hierarchical_beta,neg_log_1mp,-0.30922770964606366
no_same_day_receipt,10:45,5,hierarchical_beta,currency=KGS,0.07083245208526516
no_same_day_receipt,10:45,5,hierarchical_beta,currency=KZT,-0.1722998986761043
no_same_day_receipt,10:45,5,hierarchical_beta,currency=TJS,0.0629166634437185
no_same_day_receipt,10:45,5,hierarchical_beta,currency=UZS,-0.04314863014927941
no_same_day_receipt,10:45,5,hierarchical_beta,currency=KGS:base_logit,0.009449429822273347
no_same_day_receipt,10:45,5,hierarchical_beta,currency=KZT:base_logit,0.12795062780730673
no_same_day_receipt,10:45,5,hierarchical_beta,currency=TJS:base_logit,0.07531682875253008
no_same_day_receipt,10:45,5,hierarchical_beta,currency=UZS:base_logit,0.07367993934590557
no_same_day_receipt,10:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.01731413256865571
no_same_day_receipt,10:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.044388311261485056
no_same_day_receipt,10:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.42661457504759226
no_same_day_receipt,11:45,5,global_platt,intercept,-0.4158235262672853
no_same_day_receipt,11:45,5,global_platt,base_logit,0.4520420694605189
no_same_day_receipt,11:45,5,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,11:45,5,hierarchical_beta,intercept,0.46577164549673394
no_same_day_receipt,11:45,5,hierarchical_beta,log_p,0.837763564502608
no_same_day_receipt,11:45,5,hierarchical_beta,neg_log_1mp,-0.29199380647192763
no_same_day_receipt,11:45,5,hierarchical_beta,currency=KGS,0.08219983280981558
no_same_day_receipt,11:45,5,hierarchical_beta,currency=KZT,-0.1767508821196385
no_same_day_receipt,11:45,5,hierarchical_beta,currency=TJS,0.061167067380448956
no_same_day_receipt,11:45,5,hierarchical_beta,currency=UZS,-0.043216691452852986
no_same_day_receipt,11:45,5,hierarchical_beta,currency=KGS:base_logit,0.037569239017766994
no_same_day_receipt,11:45,5,hierarchical_beta,currency=KZT:base_logit,0.11523143143951485
no_same_day_receipt,11:45,5,hierarchical_beta,currency=TJS:base_logit,0.07866802250417369
no_same_day_receipt,11:45,5,hierarchical_beta,currency=UZS:base_logit,0.07545658099878243
no_same_day_receipt,11:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.047935627996301085
no_same_day_receipt,11:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.07929233640329258
no_same_day_receipt,11:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.43988242022072405
no_same_day_receipt,12:45,5,global_platt,intercept,-0.4060251316269594
no_same_day_receipt,12:45,5,global_platt,base_logit,0.4694777465292965
no_same_day_receipt,12:45,5,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,12:45,5,hierarchical_beta,intercept,0.506650401153432
no_same_day_receipt,12:45,5,hierarchical_beta,log_p,0.8725808451416277
no_same_day_receipt,12:45,5,hierarchical_beta,neg_log_1mp,-0.2743004520217766
no_same_day_receipt,12:45,5,hierarchical_beta,currency=KGS,0.0845759453829211
no_same_day_receipt,12:45,5,hierarchical_beta,currency=KZT,-0.18207533366365167
no_same_day_receipt,12:45,5,hierarchical_beta,currency=TJS,0.06087274524147437
no_same_day_receipt,12:45,5,hierarchical_beta,currency=UZS,-0.04194925911092473
no_same_day_receipt,12:45,5,hierarchical_beta,currency=KGS:base_logit,0.044027089098413505
no_same_day_receipt,12:45,5,hierarchical_beta,currency=KZT:base_logit,0.10276753058572993
no_same_day_receipt,12:45,5,hierarchical_beta,currency=TJS:base_logit,0.08030637325416513
no_same_day_receipt,12:45,5,hierarchical_beta,currency=UZS:base_logit,0.07885393433027282
no_same_day_receipt,12:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.08086088255472883
no_same_day_receipt,12:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.08169336576372305
no_same_day_receipt,12:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.4453803536982104
no_same_day_receipt,13:45,5,global_platt,intercept,-0.4094951252425493
no_same_day_receipt,13:45,5,global_platt,base_logit,0.46725337904197234
no_same_day_receipt,13:45,5,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,13:45,5,hierarchical_beta,intercept,0.3932022859232827
no_same_day_receipt,13:45,5,hierarchical_beta,log_p,0.8321493316024694
no_same_day_receipt,13:45,5,hierarchical_beta,neg_log_1mp,-0.11847070537206592
no_same_day_receipt,13:45,5,hierarchical_beta,currency=KGS,0.0876303064882698
no_same_day_receipt,13:45,5,hierarchical_beta,currency=KZT,-0.18451335580280373
no_same_day_receipt,13:45,5,hierarchical_beta,currency=TJS,0.05701007175044253
no_same_day_receipt,13:45,5,hierarchical_beta,currency=UZS,-0.039358337817321294
no_same_day_receipt,13:45,5,hierarchical_beta,currency=KGS:base_logit,0.054021187932026954
no_same_day_receipt,13:45,5,hierarchical_beta,currency=KZT:base_logit,0.09522895741172804
no_same_day_receipt,13:45,5,hierarchical_beta,currency=TJS:base_logit,0.07491288284916034
no_same_day_receipt,13:45,5,hierarchical_beta,currency=UZS:base_logit,0.08706725595190459
no_same_day_receipt,13:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.08688819986091093
no_same_day_receipt,13:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.08635600594153872
no_same_day_receipt,13:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.4512987715714867
no_same_day_receipt,14:45,5,global_platt,intercept,-0.3900373082264111
no_same_day_receipt,14:45,5,global_platt,base_logit,0.4966385619814123
no_same_day_receipt,14:45,5,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,14:45,5,hierarchical_beta,intercept,0.45009328103798685
no_same_day_receipt,14:45,5,hierarchical_beta,log_p,0.8740619058846321
no_same_day_receipt,14:45,5,hierarchical_beta,neg_log_1mp,-0.11870923993194986
no_same_day_receipt,14:45,5,hierarchical_beta,currency=KGS,0.08806268099042745
no_same_day_receipt,14:45,5,hierarchical_beta,currency=KZT,-0.1822135352281504
no_same_day_receipt,14:45,5,hierarchical_beta,currency=TJS,0.05759491675798122
no_same_day_receipt,14:45,5,hierarchical_beta,currency=UZS,-0.038199023049060504
no_same_day_receipt,14:45,5,hierarchical_beta,currency=KGS:base_logit,0.05739018613287895
no_same_day_receipt,14:45,5,hierarchical_beta,currency=KZT:base_logit,0.09760412982848787
no_same_day_receipt,14:45,5,hierarchical_beta,currency=TJS:base_logit,0.08080296323694935
no_same_day_receipt,14:45,5,hierarchical_beta,currency=UZS:base_logit,0.09167295698742484
no_same_day_receipt,14:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.10010830488222817
no_same_day_receipt,14:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.097844668748094
no_same_day_receipt,14:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.45658156139735107
no_same_day_receipt,15:10,5,global_platt,intercept,-0.3862826070188443
no_same_day_receipt,15:10,5,global_platt,base_logit,0.5034974656346486
no_same_day_receipt,15:10,5,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,15:10,5,hierarchical_beta,intercept,0.4670202727313752
no_same_day_receipt,15:10,5,hierarchical_beta,log_p,0.8877414451149963
no_same_day_receipt,15:10,5,hierarchical_beta,neg_log_1mp,-0.1200155060309095
no_same_day_receipt,15:10,5,hierarchical_beta,currency=KGS,0.08849392239639296
no_same_day_receipt,15:10,5,hierarchical_beta,currency=KZT,-0.18269763579283924
no_same_day_receipt,15:10,5,hierarchical_beta,currency=TJS,0.05765541607182182
no_same_day_receipt,15:10,5,hierarchical_beta,currency=UZS,-0.038057114373748605
no_same_day_receipt,15:10,5,hierarchical_beta,currency=KGS:base_logit,0.05875242791959929
no_same_day_receipt,15:10,5,hierarchical_beta,currency=KZT:base_logit,0.09572205366170358
no_same_day_receipt,15:10,5,hierarchical_beta,currency=TJS:base_logit,0.08204929911598272
no_same_day_receipt,15:10,5,hierarchical_beta,currency=UZS:base_logit,0.09243105170889052
no_same_day_receipt,15:10,5,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.1026922822944992
no_same_day_receipt,15:10,5,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.0999948803127424
no_same_day_receipt,15:10,5,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.45777255257172245
no_same_day_receipt,15:25,5,global_platt,intercept,-0.3856783205201199
no_same_day_receipt,15:25,5,global_platt,base_logit,0.5022192119663862
no_same_day_receipt,15:25,5,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,15:25,5,hierarchical_beta,intercept,0.4764315341902418
no_same_day_receipt,15:25,5,hierarchical_beta,log_p,0.892758167908278
no_same_day_receipt,15:25,5,hierarchical_beta,neg_log_1mp,-0.12057949112018833
no_same_day_receipt,15:25,5,hierarchical_beta,currency=KGS,0.08757278025484627
no_same_day_receipt,15:25,5,hierarchical_beta,currency=KZT,-0.18269782632215534
no_same_day_receipt,15:25,5,hierarchical_beta,currency=TJS,0.05657384620193911
no_same_day_receipt,15:25,5,hierarchical_beta,currency=UZS,-0.03751160624043057
no_same_day_receipt,15:25,5,hierarchical_beta,currency=KGS:base_logit,0.054882341566496524
no_same_day_receipt,15:25,5,hierarchical_beta,currency=KZT:base_logit,0.09435483534445883
no_same_day_receipt,15:25,5,hierarchical_beta,currency=TJS:base_logit,0.07751496384928934
no_same_day_receipt,15:25,5,hierarchical_beta,currency=UZS:base_logit,0.09276483729824245
no_same_day_receipt,15:25,5,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.10680227417704313
no_same_day_receipt,15:25,5,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.10353611360381461
no_same_day_receipt,15:25,5,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.4592413167740253
no_same_day_receipt,15:45,5,global_platt,intercept,-0.3855115779568632
no_same_day_receipt,15:45,5,global_platt,base_logit,0.5023613237760051
no_same_day_receipt,15:45,5,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,15:45,5,hierarchical_beta,intercept,0.48143641391794656
no_same_day_receipt,15:45,5,hierarchical_beta,log_p,0.8962496352100946
no_same_day_receipt,15:45,5,hierarchical_beta,neg_log_1mp,-0.12064405734476842
no_same_day_receipt,15:45,5,hierarchical_beta,currency=KGS,0.08767036839831317
no_same_day_receipt,15:45,5,hierarchical_beta,currency=KZT,-0.18271782816530477
no_same_day_receipt,15:45,5,hierarchical_beta,currency=TJS,0.056413284880666964
no_same_day_receipt,15:45,5,hierarchical_beta,currency=UZS,-0.03744086243577417
no_same_day_receipt,15:45,5,hierarchical_beta,currency=KGS:base_logit,0.05485081687738141
no_same_day_receipt,15:45,5,hierarchical_beta,currency=KZT:base_logit,0.09397399094837797
no_same_day_receipt,15:45,5,hierarchical_beta,currency=TJS:base_logit,0.07715693619086034
no_same_day_receipt,15:45,5,hierarchical_beta,currency=UZS:base_logit,0.09298286617867821
no_same_day_receipt,15:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.10827410851065056
no_same_day_receipt,15:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.10475101332901199
no_same_day_receipt,15:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.45987452152097563
no_same_day_receipt,16:45,5,global_platt,intercept,-0.33119449346415114
no_same_day_receipt,16:45,5,global_platt,base_logit,0.5787361341438908
no_same_day_receipt,16:45,5,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,16:45,5,hierarchical_beta,intercept,0.6216375194503524
no_same_day_receipt,16:45,5,hierarchical_beta,log_p,1.0016952823375158
no_same_day_receipt,16:45,5,hierarchical_beta,neg_log_1mp,-0.13084300066459356
no_same_day_receipt,16:45,5,hierarchical_beta,currency=KGS,0.09502722164769166
no_same_day_receipt,16:45,5,hierarchical_beta,currency=KZT,-0.16908589140424213
no_same_day_receipt,16:45,5,hierarchical_beta,currency=TJS,0.05754803333804332
no_same_day_receipt,16:45,5,hierarchical_beta,currency=UZS,-0.04091319792759217
no_same_day_receipt,16:45,5,hierarchical_beta,currency=KGS:base_logit,0.0816895008375762
no_same_day_receipt,16:45,5,hierarchical_beta,currency=KZT:base_logit,0.1125843793524476
no_same_day_receipt,16:45,5,hierarchical_beta,currency=TJS:base_logit,0.09036514017829125
no_same_day_receipt,16:45,5,hierarchical_beta,currency=UZS:base_logit,0.0836436970630217
no_same_day_receipt,16:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.13565281409226143
no_same_day_receipt,16:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.1285775910372203
no_same_day_receipt,16:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.4695480282650967
no_same_day_receipt,17:45,5,global_platt,intercept,-0.3300967256862147
no_same_day_receipt,17:45,5,global_platt,base_logit,0.5614493206879524
no_same_day_receipt,17:45,5,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,17:45,5,hierarchical_beta,intercept,0.6097662046843094
no_same_day_receipt,17:45,5,hierarchical_beta,log_p,0.9802962686728645
no_same_day_receipt,17:45,5,hierarchical_beta,neg_log_1mp,-0.14584818149891568
no_same_day_receipt,17:45,5,hierarchical_beta,currency=KGS,0.08599814569480656
no_same_day_receipt,17:45,5,hierarchical_beta,currency=KZT,-0.1549670989787842
no_same_day_receipt,17:45,5,hierarchical_beta,currency=TJS,0.059911139491121895
no_same_day_receipt,17:45,5,hierarchical_beta,currency=UZS,-0.04696204065015846
no_same_day_receipt,17:45,5,hierarchical_beta,currency=KGS:base_logit,0.05449487820975939
no_same_day_receipt,17:45,5,hierarchical_beta,currency=KZT:base_logit,0.1355345225721903
no_same_day_receipt,17:45,5,hierarchical_beta,currency=TJS:base_logit,0.08963854251517128
no_same_day_receipt,17:45,5,hierarchical_beta,currency=UZS:base_logit,0.0648146437845803
no_same_day_receipt,17:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.13785439305852767
no_same_day_receipt,17:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.1298813047183777
no_same_day_receipt,17:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.4673985344050062
no_same_day_receipt,18:45,5,global_platt,intercept,-0.3300967256862147
no_same_day_receipt,18:45,5,global_platt,base_logit,0.5614493206879524
no_same_day_receipt,18:45,5,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,18:45,5,hierarchical_beta,intercept,0.6097662046843094
no_same_day_receipt,18:45,5,hierarchical_beta,log_p,0.9802962686728645
no_same_day_receipt,18:45,5,hierarchical_beta,neg_log_1mp,-0.14584818149891568
no_same_day_receipt,18:45,5,hierarchical_beta,currency=KGS,0.08599814569480656
no_same_day_receipt,18:45,5,hierarchical_beta,currency=KZT,-0.1549670989787842
no_same_day_receipt,18:45,5,hierarchical_beta,currency=TJS,0.059911139491121895
no_same_day_receipt,18:45,5,hierarchical_beta,currency=UZS,-0.04696204065015846
no_same_day_receipt,18:45,5,hierarchical_beta,currency=KGS:base_logit,0.05449487820975939
no_same_day_receipt,18:45,5,hierarchical_beta,currency=KZT:base_logit,0.1355345225721903
no_same_day_receipt,18:45,5,hierarchical_beta,currency=TJS:base_logit,0.08963854251517128
no_same_day_receipt,18:45,5,hierarchical_beta,currency=UZS:base_logit,0.0648146437845803
