scenario,clock,h,model,bin,n,predicted,actual
no_same_day_receipt,14:45,10,global_platt,2,1929,0.2464287395652766,0.17418351477449456
no_same_day_receipt,14:45,10,global_platt,3,289,0.34090591704611856,0.45674740484429066
no_same_day_receipt,14:45,10,global_platt,4,60,0.4430805640487624,0.45
no_same_day_receipt,14:45,10,global_platt,5,5,0.5447041209266689,1.0
no_same_day_receipt,14:45,10,global_platt,8,4,0.891495955898317,0.25
no_same_day_receipt,14:45,10,global_platt,9,1,0.9015751076103308,1.0
no_same_day_receipt,14:45,10,fixed_logit_shrink_80,0,82,0.07910562432461107,0.0
no_same_day_receipt,14:45,10,fixed_logit_shrink_80,1,583,0.15844059631821628,0.0686106346483705
no_same_day_receipt,14:45,10,fixed_logit_shrink_80,2,1407,0.2536411513180886,0.17057569296375266
no_same_day_receipt,14:45,10,fixed_logit_shrink_80,3,655,0.33211267424494856,0.22290076335877862
no_same_day_receipt,14:45,10,fixed_logit_shrink_80,4,174,0.44305272106228505,0.47126436781609193
no_same_day_receipt,14:45,10,fixed_logit_shrink_80,5,54,0.5505064335312067,0.42592592592592593
no_same_day_receipt,14:45,10,fixed_logit_shrink_80,6,16,0.6248814673607661,0.5625
no_same_day_receipt,14:45,10,fixed_logit_shrink_80,7,4,0.7154317367971128,1.0
no_same_day_receipt,14:45,10,fixed_logit_shrink_80,9,5,0.9757519565602202,0.4
no_same_day_receipt,14:45,10,hierarchical_beta,0,119,0.07357888704687797,0.03361344537815126
no_same_day_receipt,14:45,10,hierarchical_beta,1,867,0.15868908944501595,0.09111880046136102
no_same_day_receipt,14:45,10,hierarchical_beta,2,1386,0.24776185001440965,0.16594516594516595
no_same_day_receipt,14:45,10,hierarchical_beta,3,466,0.3384933500251149,0.3626609442060086
no_same_day_receipt,14:45,10,hierarchical_beta,4,132,0.43733011649617726,0.4393939393939394
no_same_day_receipt,14:45,10,hierarchical_beta,5,10,0.5363888088281972,0.6
no_same_day_receipt,15:10,10,identity,0,311,0.07008452469935608,0.01607717041800643
no_same_day_receipt,15:10,10,identity,1,957,0.1578247781933994,0.13688610240334378
no_same_day_receipt,15:10,10,identity,2,1255,0.2458929964005182,0.16175298804780877
no_same_day_receipt,15:10,10,identity,3,234,0.3424985543704687,0.44017094017094016
no_same_day_receipt,15:10,10,identity,4,133,0.4470774857866421,0.45864661654135336
no_same_day_receipt,15:10,10,identity,5,46,0.543359140594113,0.3695652173913043
no_same_day_receipt,15:10,10,identity,6,33,0.6408509005502625,0.5757575757575758
no_same_day_receipt,15:10,10,identity,7,6,0.7329199846031106,0.3333333333333333
no_same_day_receipt,15:10,10,identity,9,5,0.9956532166381905,1.0
no_same_day_receipt,15:10,10,global_platt,0,38,0.08357802722331584,0.0
no_same_day_receipt,15:10,10,global_platt,1,682,0.16262881877025273,0.07331378299120235
no_same_day_receipt,15:10,10,global_platt,2,1889,0.2460680368136568,0.17046056114346214
no_same_day_receipt,15:10,10,global_platt,3,290,0.3429799962965354,0.46206896551724136
no_same_day_receipt,15:10,10,global_platt,4,66,0.44282696724769816,0.4696969696969697
no_same_day_receipt,15:10,10,global_platt,5,10,0.5234487873819323,0.4
no_same_day_receipt,15:10,10,global_platt,9,5,0.932855016965813,1.0
no_same_day_receipt,15:10,10,fixed_logit_shrink_80,0,95,0.07654840782831888,0.0
no_same_day_receipt,15:10,10,fixed_logit_shrink_80,1,585,0.1571361944472713,0.06666666666666667
no_same_day_receipt,15:10,10,fixed_logit_shrink_80,2,1386,0.2533798523764656,0.1717171717171717
no_same_day_receipt,15:10,10,fixed_logit_shrink_80,3,649,0.33167762517157534,0.2218798151001541
no_same_day_receipt,15:10,10,fixed_logit_shrink_80,4,175,0.44631811891787604,0.4685714285714286
no_same_day_receipt,15:10,10,fixed_logit_shrink_80,5,59,0.5473372060863853,0.423728813559322
no_same_day_receipt,15:10,10,fixed_logit_shrink_80,6,24,0.6371851385049987,0.5
no_same_day_receipt,15:10,10,fixed_logit_shrink_80,7,2,0.7121763260080244,0.5
no_same_day_receipt,15:10,10,fixed_logit_shrink_80,9,5,0.9872321756543154,1.0
no_same_day_receipt,15:10,10,hierarchical_beta,0,143,0.07252858945485736,0.027972027972027972
no_same_day_receipt,15:10,10,hierarchical_beta,1,875,0.15853036052506558,0.096
no_same_day_receipt,15:10,10,hierarchical_beta,2,1346,0.2474824878718273,0.1649331352154532
no_same_day_receipt,15:10,10,hierarchical_beta,3,452,0.3375896053324839,0.35176991150442477
no_same_day_receipt,15:10,10,hierarchical_beta,4,149,0.43676436590306505,0.4563758389261745
no_same_day_receipt,15:10,10,hierarchical_beta,5,14,0.5244539457612317,0.5714285714285714
no_same_day_receipt,15:10,10,hierarchical_beta,6,1,0.6035662355479898,1.0
no_same_day_receipt,15:25,10,identity,0,317,0.06926900277950739,0.01892744479495268
no_same_day_receipt,15:25,10,identity,1,953,0.15735363601089788,0.13641133263378805
no_same_day_receipt,15:25,10,identity,2,1248,0.2458705415756904,0.16105769230769232
no_same_day_receipt,15:25,10,identity,3,232,0.34154149952282264,0.44396551724137934
no_same_day_receipt,15:25,10,identity,4,136,0.45071902653965523,0.4411764705882353
no_same_day_receipt,15:25,10,identity,5,49,0.5396597097566025,0.3877551020408163
no_same_day_receipt,15:25,10,identity,6,35,0.6428406236782908,0.5428571428571428
no_same_day_receipt,15:25,10,identity,7,5,0.7124857637675731,0.6
no_same_day_receipt,15:25,10,identity,9,5,0.9960528552553578,1.0
no_same_day_receipt,15:25,10,global_platt,0,42,0.08328858806795525,0.0
no_same_day_receipt,15:25,10,global_platt,1,689,0.1625312232634932,0.07547169811320754
no_same_day_receipt,15:25,10,global_platt,2,1876,0.24641978404194226,0.1695095948827292
no_same_day_receipt,15:25,10,global_platt,3,289,0.3449166225609276,0.4671280276816609
no_same_day_receipt,15:25,10,global_platt,4,70,0.4426228070179984,0.45714285714285713
no_same_day_receipt,15:25,10,global_platt,5,9,0.5138185036151238,0.4444444444444444
no_same_day_receipt,15:25,10,global_platt,9,5,0.9363398787145162,1.0
no_same_day_receipt,15:25,10,fixed_logit_shrink_80,0,104,0.07713336103937686,0.0
no_same_day_receipt,15:25,10,fixed_logit_shrink_80,1,583,0.15690924235032017,0.0686106346483705
no_same_day_receipt,15:25,10,fixed_logit_shrink_80,2,1381,0.2534810025439185,0.1723388848660391
no_same_day_receipt,15:25,10,fixed_logit_shrink_80,3,641,0.3316658797797817,0.21840873634945399
no_same_day_receipt,15:25,10,fixed_logit_shrink_80,4,177,0.4488054089129882,0.4632768361581921
no_same_day_receipt,15:25,10,fixed_logit_shrink_80,5,62,0.5447563334283901,0.41935483870967744
no_same_day_receipt,15:25,10,fixed_logit_shrink_80,6,27,0.636920780938913,0.5555555555555556
no_same_day_receipt,15:25,10,fixed_logit_shrink_80,9,5,0.9881729877153024,1.0
no_same_day_receipt,15:25,10,hierarchical_beta,0,150,0.07177722969519686,0.02666666666666667
no_same_day_receipt,15:25,10,hierarchical_beta,1,879,0.1582631953078992,0.09556313993174062
no_same_day_receipt,15:25,10,hierarchical_beta,2,1332,0.24753493552253425,0.16666666666666666
no_same_day_receipt,15:25,10,hierarchical_beta,3,440,0.3371697800628222,0.3431818181818182
no_same_day_receipt,15:25,10,hierarchical_beta,4,162,0.43630932689756385,0.4567901234567901
no_same_day_receipt,15:25,10,hierarchical_beta,5,16,0.5208786127431543,0.625
no_same_day_receipt,15:25,10,hierarchical_beta,6,1,0.6014802278663615,1.0
no_same_day_receipt,15:45,10,identity,0,317,0.06874080465540552,0.015772870662460567
no_same_day_receipt,15:45,10,identity,1,950,0.1570990486423988,0.1368421052631579
no_same_day_receipt,15:45,10,identity,2,1252,0.24596058685543615,0.16134185303514376
no_same_day_receipt,15:45,10,identity,3,229,0.34216884060874986,0.44541484716157204
no_same_day_receipt,15:45,10,identity,4,133,0.4509564619330238,0.45112781954887216
no_same_day_receipt,15:45,10,identity,5,53,0.5376739268783577,0.37735849056603776
no_same_day_receipt,15:45,10,identity,6,36,0.6444442614256503,0.5277777777777778
no_same_day_receipt,15:45,10,identity,7,5,0.7150435480322257,0.6
no_same_day_receipt,15:45,10,identity,9,5,0.9962643790162604,1.0
no_same_day_receipt,15:45,10,global_platt,0,42,0.08281435154445871,0.0
no_same_day_receipt,15:45,10,global_platt,1,683,0.16198442414927175,0.06881405563689605
no_same_day_receipt,15:45,10,global_platt,2,1878,0.24633872032918847,0.17145899893503727
no_same_day_receipt,15:45,10,global_platt,3,291,0.3448448448747647,0.46048109965635736
no_same_day_receipt,15:45,10,global_platt,4,72,0.44272988747568737,0.4722222222222222
no_same_day_receipt,15:45,10,global_platt,5,9,0.5149547211704241,0.4444444444444444
no_same_day_receipt,15:45,10,global_platt,9,5,0.9377131708530959,1.0
no_same_day_receipt,15:45,10,fixed_logit_shrink_80,0,105,0.07635434486606096,0.0
no_same_day_receipt,15:45,10,fixed_logit_shrink_80,1,586,0.15679326705892913,0.06825938566552901
no_same_day_receipt,15:45,10,fixed_logit_shrink_80,2,1375,0.2536961217707945,0.17236363636363636
no_same_day_receipt,15:45,10,fixed_logit_shrink_80,3,643,0.33189011705816174,0.2161741835147745
no_same_day_receipt,15:45,10,fixed_logit_shrink_80,4,172,0.4492890541777214,0.48255813953488375
no_same_day_receipt,15:45,10,fixed_logit_shrink_80,5,60,0.5370347673831284,0.35
no_same_day_receipt,15:45,10,fixed_logit_shrink_80,6,34,0.6313746045529615,0.6176470588235294
no_same_day_receipt,15:45,10,fixed_logit_shrink_80,9,5,0.9886789394637674,1.0
no_same_day_receipt,15:45,10,hierarchical_beta,0,156,0.07190938325374954,0.02564102564102564
no_same_day_receipt,15:45,10,hierarchical_beta,1,881,0.15863471068594362,0.09534619750283768
no_same_day_receipt,15:45,10,hierarchical_beta,2,1320,0.247751965638466,0.16742424242424242
no_same_day_receipt,15:45,10,hierarchical_beta,3,443,0.3376375802325686,0.34085778781038373
no_same_day_receipt,15:45,10,hierarchical_beta,4,163,0.4380582309354721,0.4601226993865031
no_same_day_receipt,15:45,10,hierarchical_beta,5,17,0.5265484970182074,0.6470588235294118
no_same_day_receipt,16:45,10,identity,0,295,0.07097795931698182,0.013559322033898305
no_same_day_receipt,16:45,10,identity,1,991,0.15655776664240237,0.13319878910191726
no_same_day_receipt,16:45,10,identity,2,1210,0.24612926722051204,0.17024793388429751
no_same_day_receipt,16:45,10,identity,3,253,0.34313053378346714,0.3794466403162055
no_same_day_receipt,16:45,10,identity,4,131,0.44400954170106144,0.4580152671755725
no_same_day_receipt,16:45,10,identity,5,66,0.5420322098556349,0.5
no_same_day_receipt,16:45,10,identity,6,20,0.6457993228878725,0.45
no_same_day_receipt,16:45,10,identity,7,8,0.7346528340371031,0.125
no_same_day_receipt,16:45,10,identity,8,1,0.8009260638057184,0.0
no_same_day_receipt,16:45,10,identity,9,5,0.9959831819370308,1.0
no_same_day_receipt,16:45,10,global_platt,0,61,0.07842350362402976,0.0
no_same_day_receipt,16:45,10,global_platt,1,790,0.16094324427522608,0.0810126582278481
no_same_day_receipt,16:45,10,global_platt,2,1704,0.245656983338433,0.17546948356807512
no_same_day_receipt,16:45,10,global_platt,3,306,0.3429988563256609,0.4117647058823529
no_same_day_receipt,16:45,10,global_platt,4,93,0.4384239963888868,0.4946236559139785
no_same_day_receipt,16:45,10,global_platt,5,18,0.5395017420155672,0.3333333333333333
no_same_day_receipt,16:45,10,global_platt,6,3,0.6226323184008103,0.0
no_same_day_receipt,16:45,10,global_platt,9,5,0.9619040493250797,1.0
no_same_day_receipt,16:45,10,fixed_logit_shrink_80,0,86,0.07645816155070974,0.0
no_same_day_receipt,16:45,10,fixed_logit_shrink_80,1,603,0.15825186527391977,0.05804311774461028
no_same_day_receipt,16:45,10,fixed_logit_shrink_80,2,1376,0.25277943183285584,0.17587209302325582
no_same_day_receipt,16:45,10,fixed_logit_shrink_80,3,642,0.33430787808280943,0.21806853582554517
no_same_day_receipt,16:45,10,fixed_logit_shrink_80,4,173,0.4440509370140211,0.4682080924855491
no_same_day_receipt,16:45,10,fixed_logit_shrink_80,5,73,0.5392776592024834,0.4931506849315068
no_same_day_receipt,16:45,10,fixed_logit_shrink_80,6,18,0.6437129443325265,0.3888888888888889
no_same_day_receipt,16:45,10,fixed_logit_shrink_80,7,4,0.7328192379878091,0.0
no_same_day_receipt,16:45,10,fixed_logit_shrink_80,9,5,0.9880075020505897,1.0
no_same_day_receipt,16:45,10,hierarchical_beta,0,160,0.06971137653550821,0.025
no_same_day_receipt,16:45,10,hierarchical_beta,1,953,0.157914055048311,0.09758656873032528
no_same_day_receipt,16:45,10,hierarchical_beta,2,1223,0.24624497044413593,0.17252657399836469
no_same_day_receipt,16:45,10,hierarchical_beta,3,435,0.33988249466547876,0.31494252873563217
no_same_day_receipt,16:45,10,hierarchical_beta,4,179,0.44190905463425095,0.49162011173184356
no_same_day_receipt,16:45,10,hierarchical_beta,5,27,0.5299697800781369,0.37037037037037035
no_same_day_receipt,16:45,10,hierarchical_beta,6,3,0.6213314882681945,1.0
no_same_day_receipt,17:45,10,identity,0,239,0.0746354785592705,0.012552301255230125
no_same_day_receipt,17:45,10,identity,1,1030,0.1587646559928647,0.12718446601941746
no_same_day_receipt,17:45,10,identity,2,1222,0.24628371876115837,0.16775777414075285
no_same_day_receipt,17:45,10,identity,3,297,0.344087498909156,0.3400673400673401
no_same_day_receipt,17:45,10,identity,4,110,0.44290976218875266,0.6090909090909091
no_same_day_receipt,17:45,10,identity,5,57,0.5438388115652524,0.45614035087719296
no_same_day_receipt,17:45,10,identity,6,13,0.6382744549039608,0.3076923076923077
no_same_day_receipt,17:45,10,identity,7,2,0.7141019525636011,1.0
no_same_day_receipt,17:45,10,identity,9,10,0.9892219177612622,0.7
no_same_day_receipt,17:45,10,global_platt,0,28,0.07165746860319275,0.0
no_same_day_receipt,17:45,10,global_platt,1,671,0.16352226402199915,0.06855439642324888
no_same_day_receipt,17:45,10,global_platt,2,1846,0.24621898774474774,0.16630552546045504
no_same_day_receipt,17:45,10,global_platt,3,337,0.3386627564219199,0.43026706231454004
no_same_day_receipt,17:45,10,global_platt,4,81,0.4378778280307833,0.4567901234567901
no_same_day_receipt,17:45,10,global_platt,5,7,0.5339657924919067,0.5714285714285714
no_same_day_receipt,17:45,10,global_platt,9,10,0.9232547171983324,0.7
no_same_day_receipt,17:45,10,fixed_logit_shrink_80,0,47,0.07236127531627348,0.0
no_same_day_receipt,17:45,10,fixed_logit_shrink_80,1,554,0.15819613755660783,0.05054151624548736
no_same_day_receipt,17:45,10,fixed_logit_shrink_80,2,1438,0.25103259545373097,0.16968011126564672
no_same_day_receipt,17:45,10,fixed_logit_shrink_80,3,699,0.3353933622184359,0.21030042918454936
no_same_day_receipt,17:45,10,fixed_logit_shrink_80,4,160,0.44050211571187764,0.55
no_same_day_receipt,17:45,10,fixed_logit_shrink_80,5,63,0.5403716216522957,0.42857142857142855
no_same_day_receipt,17:45,10,fixed_logit_shrink_80,6,9,0.6405427750587487,0.5555555555555556
no_same_day_receipt,17:45,10,fixed_logit_shrink_80,9,10,0.9739923763301075,0.7
no_same_day_receipt,17:45,10,hierarchical_beta,0,111,0.07385247041330598,0.009009009009009009
no_same_day_receipt,17:45,10,hierarchical_beta,1,868,0.1597855810323127,0.08870967741935484
no_same_day_receipt,17:45,10,hierarchical_beta,2,1345,0.24668459891761688,0.17100371747211895
no_same_day_receipt,17:45,10,hierarchical_beta,3,481,0.34287900521627523,0.2993762993762994
no_same_day_receipt,17:45,10,hierarchical_beta,4,152,0.4393031456798803,0.5263157894736842
no_same_day_receipt,17:45,10,hierarchical_beta,5,19,0.5275885706360115,0.5789473684210527
no_same_day_receipt,17:45,10,hierarchical_beta,6,4,0.607774306761705,0.75
no_same_day_receipt,18:45,10,identity,0,239,0.0746354785592705,0.012552301255230125
no_same_day_receipt,18:45,10,identity,1,1030,0.1587646559928647,0.12718446601941746
no_same_day_receipt,18:45,10,identity,2,1222,0.24628371876115837,0.16775777414075285
no_same_day_receipt,18:45,10,identity,3,297,0.344087498909156,0.3400673400673401
no_same_day_receipt,18:45,10,identity,4,110,0.44290976218875266,0.6090909090909091
no_same_day_receipt,18:45,10,identity,5,57,0.5438388115652524,0.45614035087719296
no_same_day_receipt,18:45,10,identity,6,13,0.6382744549039608,0.3076923076923077
no_same_day_receipt,18:45,10,identity,7,2,0.7141019525636011,1.0
no_same_day_receipt,18:45,10,identity,9,10,0.9892219177612622,0.7
no_same_day_receipt,18:45,10,global_platt,0,28,0.07165746860319275,0.0
no_same_day_receipt,18:45,10,global_platt,1,671,0.16352226402199915,0.06855439642324888
no_same_day_receipt,18:45,10,global_platt,2,1846,0.24621898774474774,0.16630552546045504
no_same_day_receipt,18:45,10,global_platt,3,337,0.3386627564219199,0.43026706231454004
no_same_day_receipt,18:45,10,global_platt,4,81,0.4378778280307833,0.4567901234567901
no_same_day_receipt,18:45,10,global_platt,5,7,0.5339657924919067,0.5714285714285714
no_same_day_receipt,18:45,10,global_platt,9,10,0.9232547171983324,0.7
no_same_day_receipt,18:45,10,fixed_logit_shrink_80,0,47,0.07236127531627348,0.0
no_same_day_receipt,18:45,10,fixed_logit_shrink_80,1,554,0.15819613755660783,0.05054151624548736
no_same_day_receipt,18:45,10,fixed_logit_shrink_80,2,1438,0.25103259545373097,0.16968011126564672
no_same_day_receipt,18:45,10,fixed_logit_shrink_80,3,699,0.3353933622184359,0.21030042918454936
no_same_day_receipt,18:45,10,fixed_logit_shrink_80,4,160,0.44050211571187764,0.55
no_same_day_receipt,18:45,10,fixed_logit_shrink_80,5,63,0.5403716216522957,0.42857142857142855
no_same_day_receipt,18:45,10,fixed_logit_shrink_80,6,9,0.6405427750587487,0.5555555555555556
no_same_day_receipt,18:45,10,fixed_logit_shrink_80,9,10,0.9739923763301075,0.7
no_same_day_receipt,18:45,10,hierarchical_beta,0,111,0.07385247041330598,0.009009009009009009
no_same_day_receipt,18:45,10,hierarchical_beta,1,868,0.1597855810323127,0.08870967741935484
no_same_day_receipt,18:45,10,hierarchical_beta,2,1345,0.24668459891761688,0.17100371747211895
no_same_day_receipt,18:45,10,hierarchical_beta,3,481,0.34287900521627523,0.2993762993762994
no_same_day_receipt,18:45,10,hierarchical_beta,4,152,0.4393031456798803,0.5263157894736842
no_same_day_receipt,18:45,10,hierarchical_beta,5,19,0.5275885706360115,0.5789473684210527
no_same_day_receipt,18:45,10,hierarchical_beta,6,4,0.607774306761705,0.75
no_same_day_receipt,19:15,10,identity,0,239,0.0746354785592705,0.012552301255230125
no_same_day_receipt,19:15,10,identity,1,1030,0.1587646559928647,0.12718446601941746
no_same_day_receipt,19:15,10,identity,2,1222,0.24628371876115837,0.16775777414075285
no_same_day_receipt,19:15,10,identity,3,297,0.344087498909156,0.3400673400673401
no_same_day_receipt,19:15,10,identity,4,110,0.44290976218875266,0.6090909090909091
no_same_day_receipt,19:15,10,identity,5,57,0.5438388115652524,0.45614035087719296
no_same_day_receipt,19:15,10,identity,6,13,0.6382744549039608,0.3076923076923077
no_same_day_receipt,19:15,10,identity,7,2,0.7141019525636011,1.0
no_same_day_receipt,19:15,10,identity,9,10,0.9892219177612622,0.7
no_same_day_receipt,19:15,10,global_platt,0,28,0.07165746860319275,0.0
no_same_day_receipt,19:15,10,global_platt,1,671,0.16352226402199915,0.06855439642324888
no_same_day_receipt,19:15,10,global_platt,2,1846,0.24621898774474774,0.16630552546045504
no_same_day_receipt,19:15,10,global_platt,3,337,0.3386627564219199,0.43026706231454004
no_same_day_receipt,19:15,10,global_platt,4,81,0.4378778280307833,0.4567901234567901
no_same_day_receipt,19:15,10,global_platt,5,7,0.5339657924919067,0.5714285714285714
no_same_day_receipt,19:15,10,global_platt,9,10,0.9232547171983324,0.7
no_same_day_receipt,19:15,10,fixed_logit_shrink_80,0,47,0.07236127531627348,0.0
no_same_day_receipt,19:15,10,fixed_logit_shrink_80,1,554,0.15819613755660783,0.05054151624548736
no_same_day_receipt,19:15,10,fixed_logit_shrink_80,2,1438,0.25103259545373097,0.16968011126564672
no_same_day_receipt,19:15,10,fixed_logit_shrink_80,3,699,0.3353933622184359,0.21030042918454936
no_same_day_receipt,19:15,10,fixed_logit_shrink_80,4,160,0.44050211571187764,0.55
no_same_day_receipt,19:15,10,fixed_logit_shrink_80,5,63,0.5403716216522957,0.42857142857142855
no_same_day_receipt,19:15,10,fixed_logit_shrink_80,6,9,0.6405427750587487,0.5555555555555556
no_same_day_receipt,19:15,10,fixed_logit_shrink_80,9,10,0.9739923763301075,0.7
no_same_day_receipt,19:15,10,hierarchical_beta,0,111,0.07385247041330598,0.009009009009009009
no_same_day_receipt,19:15,10,hierarchical_beta,1,868,0.1597855810323127,0.08870967741935484
no_same_day_receipt,19:15,10,hierarchical_beta,2,1345,0.24668459891761688,0.17100371747211895
no_same_day_receipt,19:15,10,hierarchical_beta,3,481,0.34287900521627523,0.2993762993762994
no_same_day_receipt,19:15,10,hierarchical_beta,4,152,0.4393031456798803,0.5263157894736842
no_same_day_receipt,19:15,10,hierarchical_beta,5,19,0.5275885706360115,0.5789473684210527
no_same_day_receipt,19:15,10,hierarchical_beta,6,4,0.607774306761705,0.75
no_same_day_receipt,20:15,10,identity,0,239,0.0746354785592705,0.012552301255230125
no_same_day_receipt,20:15,10,identity,1,1030,0.1587646559928647,0.12718446601941746
no_same_day_receipt,20:15,10,identity,2,1222,0.24628371876115837,0.16775777414075285
no_same_day_receipt,20:15,10,identity,3,297,0.344087498909156,0.3400673400673401
no_same_day_receipt,20:15,10,identity,4,110,0.44290976218875266,0.6090909090909091
no_same_day_receipt,20:15,10,identity,5,57,0.5438388115652524,0.45614035087719296
no_same_day_receipt,20:15,10,identity,6,13,0.6382744549039608,0.3076923076923077
no_same_day_receipt,20:15,10,identity,7,2,0.7141019525636011,1.0
no_same_day_receipt,20:15,10,identity,9,10,0.9892219177612622,0.7
no_same_day_receipt,20:15,10,global_platt,0,28,0.07165746860319275,0.0
no_same_day_receipt,20:15,10,global_platt,1,671,0.16352226402199915,0.06855439642324888
no_same_day_receipt,20:15,10,global_platt,2,1846,0.24621898774474774,0.16630552546045504
no_same_day_receipt,20:15,10,global_platt,3,337,0.3386627564219199,0.43026706231454004
no_same_day_receipt,20:15,10,global_platt,4,81,0.4378778280307833,0.4567901234567901
no_same_day_receipt,20:15,10,global_platt,5,7,0.5339657924919067,0.5714285714285714
no_same_day_receipt,20:15,10,global_platt,9,10,0.9232547171983324,0.7
no_same_day_receipt,20:15,10,fixed_logit_shrink_80,0,47,0.07236127531627348,0.0
no_same_day_receipt,20:15,10,fixed_logit_shrink_80,1,554,0.15819613755660783,0.05054151624548736
no_same_day_receipt,20:15,10,fixed_logit_shrink_80,2,1438,0.25103259545373097,0.16968011126564672
no_same_day_receipt,20:15,10,fixed_logit_shrink_80,3,699,0.3353933622184359,0.21030042918454936
no_same_day_receipt,20:15,10,fixed_logit_shrink_80,4,160,0.44050211571187764,0.55
no_same_day_receipt,20:15,10,fixed_logit_shrink_80,5,63,0.5403716216522957,0.42857142857142855
no_same_day_receipt,20:15,10,fixed_logit_shrink_80,6,9,0.6405427750587487,0.5555555555555556
no_same_day_receipt,20:15,10,fixed_logit_shrink_80,9,10,0.9739923763301075,0.7
no_same_day_receipt,20:15,10,hierarchical_beta,0,111,0.07385247041330598,0.009009009009009009
no_same_day_receipt,20:15,10,hierarchical_beta,1,868,0.1597855810323127,0.08870967741935484
no_same_day_receipt,20:15,10,hierarchical_beta,2,1345,0.24668459891761688,0.17100371747211895
no_same_day_receipt,20:15,10,hierarchical_beta,3,481,0.34287900521627523,0.2993762993762994
no_same_day_receipt,20:15,10,hierarchical_beta,4,152,0.4393031456798803,0.5263157894736842
no_same_day_receipt,20:15,10,hierarchical_beta,5,19,0.5275885706360115,0.5789473684210527
no_same_day_receipt,20:15,10,hierarchical_beta,6,4,0.607774306761705,0.75
no_same_day_receipt,21:15,10,identity,0,239,0.0746354785592705,0.012552301255230125
no_same_day_receipt,21:15,10,identity,1,1030,0.1587646559928647,0.12718446601941746
no_same_day_receipt,21:15,10,identity,2,1222,0.24628371876115837,0.16775777414075285
no_same_day_receipt,21:15,10,identity,3,297,0.344087498909156,0.3400673400673401
no_same_day_receipt,21:15,10,identity,4,110,0.44290976218875266,0.6090909090909091
no_same_day_receipt,21:15,10,identity,5,57,0.5438388115652524,0.45614035087719296
no_same_day_receipt,21:15,10,identity,6,13,0.6382744549039608,0.3076923076923077
no_same_day_receipt,21:15,10,identity,7,2,0.7141019525636011,1.0
no_same_day_receipt,21:15,10,identity,9,10,0.9892219177612622,0.7
no_same_day_receipt,21:15,10,global_platt,0,28,0.07165746860319275,0.0
no_same_day_receipt,21:15,10,global_platt,1,671,0.16352226402199915,0.06855439642324888
no_same_day_receipt,21:15,10,global_platt,2,1846,0.24621898774474774,0.16630552546045504
no_same_day_receipt,21:15,10,global_platt,3,337,0.3386627564219199,0.43026706231454004
no_same_day_receipt,21:15,10,global_platt,4,81,0.4378778280307833,0.4567901234567901
no_same_day_receipt,21:15,10,global_platt,5,7,0.5339657924919067,0.5714285714285714
no_same_day_receipt,21:15,10,global_platt,9,10,0.9232547171983324,0.7
no_same_day_receipt,21:15,10,fixed_logit_shrink_80,0,47,0.07236127531627348,0.0
no_same_day_receipt,21:15,10,fixed_logit_shrink_80,1,554,0.15819613755660783,0.05054151624548736
no_same_day_receipt,21:15,10,fixed_logit_shrink_80,2,1438,0.25103259545373097,0.16968011126564672
no_same_day_receipt,21:15,10,fixed_logit_shrink_80,3,699,0.3353933622184359,0.21030042918454936
no_same_day_receipt,21:15,10,fixed_logit_shrink_80,4,160,0.44050211571187764,0.55
no_same_day_receipt,21:15,10,fixed_logit_shrink_80,5,63,0.5403716216522957,0.42857142857142855
no_same_day_receipt,21:15,10,fixed_logit_shrink_80,6,9,0.6405427750587487,0.5555555555555556
no_same_day_receipt,21:15,10,fixed_logit_shrink_80,9,10,0.9739923763301075,0.7
no_same_day_receipt,21:15,10,hierarchical_beta,0,111,0.07385247041330598,0.009009009009009009
no_same_day_receipt,21:15,10,hierarchical_beta,1,868,0.1597855810323127,0.08870967741935484
no_same_day_receipt,21:15,10,hierarchical_beta,2,1345,0.24668459891761688,0.17100371747211895
no_same_day_receipt,21:15,10,hierarchical_beta,3,481,0.34287900521627523,0.2993762993762994
no_same_day_receipt,21:15,10,hierarchical_beta,4,152,0.4393031456798803,0.5263157894736842
no_same_day_receipt,21:15,10,hierarchical_beta,5,19,0.5275885706360115,0.5789473684210527
no_same_day_receipt,21:15,10,hierarchical_beta,6,4,0.607774306761705,0.75
no_same_day_receipt,22:15,10,identity,0,239,0.0746354785592705,0.012552301255230125
no_same_day_receipt,22:15,10,identity,1,1030,0.1587646559928647,0.12718446601941746
no_same_day_receipt,22:15,10,identity,2,1222,0.24628371876115837,0.16775777414075285
no_same_day_receipt,22:15,10,identity,3,297,0.344087498909156,0.3400673400673401
no_same_day_receipt,22:15,10,identity,4,110,0.44290976218875266,0.6090909090909091
no_same_day_receipt,22:15,10,identity,5,57,0.5438388115652524,0.45614035087719296
no_same_day_receipt,22:15,10,identity,6,13,0.6382744549039608,0.3076923076923077
no_same_day_receipt,22:15,10,identity,7,2,0.7141019525636011,1.0
no_same_day_receipt,22:15,10,identity,9,10,0.9892219177612622,0.7
no_same_day_receipt,22:15,10,global_platt,0,28,0.07165746860319275,0.0
no_same_day_receipt,22:15,10,global_platt,1,671,0.16352226402199915,0.06855439642324888
no_same_day_receipt,22:15,10,global_platt,2,1846,0.24621898774474774,0.16630552546045504
no_same_day_receipt,22:15,10,global_platt,3,337,0.3386627564219199,0.43026706231454004
no_same_day_receipt,22:15,10,global_platt,4,81,0.4378778280307833,0.4567901234567901
