rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,simpson_gap,candidate,rate,rolling,balanced_robustness,family
0.25,1238,1.1944865609924191,120,0,0.2479806138933764,0.2457782299084435,1.0089608586804182,0.5375035506478705,2.240404711341451,0.890059050541684,0.948159832260956,1,4,1.1337008959338388,1.2350103376981392,0.9356662933930572,0.8913219789132197,1.021871031439512,0.978082191780822,1.43943661971831,-0.0129101727590936,cross:cross_extra_w3,0.25,120,0.890059050541684,cross
0.25,1494,1.441488628532047,120,0,0.251673360107095,0.2457782299084435,1.02398556699203,0.4934301848837977,3.1976066617487944,0.8896899501865214,0.9396559916860954,1,4,1.2253618194348723,1.5727084769124742,0.9067966922544723,0.9422431161853592,0.9856762436759036,0.9307042253521128,1.989265536723164,0.0383093233161266,round1:anchor_pct90,0.25,120,0.8896899501865214,round1
0.3,1465,1.4135079255685734,250,0,0.2812286689419795,0.2457782299084435,1.144237506498203,0.5304297221830188,6.243952457740918,0.8819635962493105,1.060406068351107,3,4,1.4038594073053068,1.4521019986216404,1.1024457576672562,0.9041095890410958,1.077927027599439,0.828169014084507,1.997175141242938,0.066310478898764,external:b7_d14__global_external_logit,0.3,250,0.8819635962493105,external
0.4,1903,1.8361130254996556,120,0,0.280084077771939,0.2457782299084435,1.139580498550563,0.5305366882415048,-0.1105031969372933,0.87268622246734,1.1345109170552583,3,4,1.7560303239145418,1.8959338387319091,1.0310444289900014,0.9246575342465754,1.110434243756957,1.7124293785310734,2.0405479452054793,0.0291462547936063,external:b2_d7__global_combined_logit,0.4,120,0.87268622246734,external
0.25,1183,1.141419710544452,250,0,0.2552831783601014,0.2457782299084435,1.0386728655959423,0.5047085163740694,1.7720732215137998,0.8607625482625483,1.003178878828321,2,4,1.0999310820124053,1.162646450723639,0.926573561095722,0.7920203735144312,1.0490877687874898,1.0356164383561643,1.305084745762712,-0.0104149031915472,online_sgd:online_sgd_w5_eta02_e3,0.25,250,0.8607625482625483,online_sgd
0.3,1709,1.6489317711922813,120,0,0.2445874780573435,0.2457782299084435,0.9951551776919232,0.4935910805939005,0.2959871486314249,0.8597404767208733,0.9343376486642756,1,4,1.5051688490696071,1.746381805651275,0.8568688981868899,0.9477699530516432,0.9549419750460398,1.108169014084507,2.147457627118644,0.0402132026458834,round1:anchor_season,0.3,120,0.8568688981868899,round1
0.4,1892,1.825499655410062,500,0,0.2468287526427061,0.2457782299084435,1.0042742708931296,0.5022817937069121,0.2846784355809866,0.8539548723034962,1.0047762026151903,2,4,1.7946243969676086,1.842866988283942,0.9392296357692131,0.8691043985161632,1.016619393640895,1.5495890410958904,2.149295774647887,-0.0123451227477653,online_sgd:online_sgd_w5_eta05_e1,0.4,500,0.8539548723034962,online_sgd
0.25,1486,1.4337698139214334,120,0,0.2456258411843876,0.2457782299084435,0.999379974686478,0.4942575528309606,0.9428696198389922,0.883043922369765,0.9334030913070336,1,4,1.2687801516195727,1.529290144727774,0.853298611111111,0.9331532748143146,0.9671649406199054,0.8991549295774648,1.957627118644068,0.0322150340665724,round1:anchor_multiscale,0.25,120,0.853298611111111,round1
0.3,1624,1.5669193659545142,120,0,0.2604679802955665,0.2457782299084435,1.0597683138681369,0.5291367504113392,8.782004832227745,0.8461916461916462,0.917943305970028,1,4,1.5630599586492075,1.582356995175741,0.9546739771833204,0.8925262507720816,0.9758385649517444,1.084507042253521,2.1134246575342464,0.0839297489163923,external:b2_d7__global_external_logit,0.3,120,0.8461916461916462,external
0.4,1729,1.6682288077188148,0,0,0.2486986697513013,0.2457782299084435,1.0118824187314952,0.4890576401902968,0.9981515548596366,0.8997194739382239,1.0084212057389623,3,4,1.3556168159889732,1.9441764300482427,0.8196667609702348,0.9309744779582366,1.0324033963742325,1.2101694915254235,2.0290410958904106,-0.0205209776427373,barrier:barrier_ridge_expand_a100,0.4,0,0.8196667609702348,barrier
0.3,1441,1.3903514817367333,250,0,0.2456627342123525,0.2457782299084435,0.9995300816669808,0.4733746071956224,0.998712390922332,0.8173412921187402,0.9612380218065028,2,4,1.3073742246726396,1.461750516884907,0.8415979673281136,0.9275766016713092,0.987492222618591,1.0203389830508476,2.0712328767123287,0.0120378590483897,barrier:barrier_ridge_window5_a100,0.3,250,0.8173412921187402,barrier
0.4,1905,1.838042729152309,120,0,0.2440944881889764,0.2457782299084435,0.9931493455702144,0.4737611588600053,0.2699508189410686,0.8007740092049225,1.0043394088363218,2,4,1.770503101309442,1.9297036526533424,0.8376284999508395,0.9321052631578948,0.9647113848570432,1.683943661971831,2.186301369863014,0.0284379607131711,barrier:barrier_ridge_window5_a10,0.4,120,0.8007740092049225,barrier
0.25,1258,1.2137835975189524,0,0,0.2432432432432432,0.2457782299084435,0.9896858779309112,0.5028807143099595,0.1477938849160852,0.7915057915057915,1.0598331338421136,3,4,1.0854583046175053,1.3507925568573398,0.9560852969243192,0.816440542697526,1.0375885748125553,0.9412429378531074,1.7746478873239435,-0.0479026968816441,online_sgd:online_sgd_compact_w5_eta02_e1,0.25,0,0.7915057915057915,online_sgd
0.4,1706,1.6460372157133012,0,0,0.2520515826494724,0.2457782299084435,1.0255244443064215,0.4927937480013649,1.502520435049153,0.9348493600462104,1.0154100893385305,3,4,1.3363197794624395,1.905582356995176,0.7869582949413169,0.929453262786596,1.044680309701013,1.2101694915254235,2.0033802816901405,-0.0191558653945917,barrier:barrier_ridge_expand_resid3,0.4,0,0.7869582949413169,barrier
