candidate,slice_kind,slice,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
stale20_z_r35,currency,UZS,20,637,227,2024-01-09,2026-08-04,0.1894273127753304,0.16483516483516483,1.1491923641703377,1.1140598713474266,1.73471615720524,1.73471615720524,1.73471615720524,6.400864085338759,-3.04031960605292
change_z_r25,currency,KGS,1,656,175,2024-01-09,2026-08-31,0.5942857142857143,0.4954268292682927,1.1995428571428572,1.1925165186140994,1.2990455991516436,1.2990455991516436,1.2990455991516436,-25.770542471875565,19.30778210589538
change_z_r25,currency,KGS,3,654,174,2024-01-09,2026-08-27,0.39655172413793105,0.3486238532110092,1.1374773139745917,1.115702581089668,1.2971246006389776,1.2971246006389776,1.2971246006389776,-34.559119349853034,27.06230772212331
change_z_r25,currency,KGS,5,652,173,2024-01-09,2026-08-25,0.3236994219653179,0.2929447852760736,1.1049844142481011,1.0843643735612956,1.2924226254002134,1.2924226254002134,1.2924226254002134,-33.47246460859326,29.652232651775094
change_z_r25,currency,KGS,10,647,172,2024-01-09,2026-08-18,0.23255813953488372,0.22565687789799072,1.0305829882128066,0.9966548218725187,1.2946236559139785,1.2946236559139785,1.2946236559139785,-35.41821760302612,28.097743327468137
change_z_r25,currency,KGS,20,637,165,2024-01-09,2026-08-04,0.17575757575757575,0.1664050235478807,1.05620354488279,1.0110047008641827,1.2609170305676856,1.2609170305676856,1.2609170305676856,-34.52836473116879,16.226555984331323
sign_cd3,currency,KGS,1,656,190,2024-01-09,2026-08-31,0.5105263157894737,0.4954268292682927,1.0304777327935224,1.0255541914446449,1.410392364793213,1.410392364793213,1.410392364793213,-16.51975215757817,11.417113088173119
sign_cd3,currency,KGS,3,654,189,2024-01-09,2026-08-27,0.3544973544973545,0.3486238532110092,1.0168476747424116,1.0085874952765363,1.4089456869009584,1.4089456869009584,1.4089456869009584,-13.36500100254363,12.67490765919808
sign_cd3,currency,KGS,5,652,188,2024-01-09,2026-08-25,0.2925531914893617,0.2929447852760736,0.9986632505291301,0.9883528196371201,1.4044823906083244,1.4044823906083244,1.4044823906083244,-10.612838194544578,14.68788645089962
sign_cd3,currency,KGS,10,647,187,2024-01-09,2026-08-18,0.21390374331550802,0.22565687789799072,0.9479159035968061,0.9358787250531584,1.40752688172043,1.40752688172043,1.40752688172043,-10.140329031129856,14.395135411012983
sign_cd3,currency,KGS,20,637,183,2024-01-09,2026-08-04,0.16939890710382513,0.1664050235478807,1.0179915455201567,1.00660556912667,1.398471615720524,1.398471615720524,1.398471615720524,-4.121864047969516,12.807920658230525
stale20_z_r35,currency,KGS,1,656,231,2024-01-09,2026-08-31,0.5064935064935064,0.4954268292682927,1.0223376623376623,1.0103960420835278,1.7147401908801696,1.7147401908801696,1.7147401908801696,-0.4047925185370476,1.3792746952271624
stale20_z_r35,currency,KGS,3,654,230,2024-01-09,2026-08-27,0.3739130434782609,0.3486238532110092,1.0725400457665903,1.0474020109409292,1.7145899893503729,1.7145899893503729,1.7145899893503729,-2.5798416319214073,2.1582648503058266
stale20_z_r35,currency,KGS,5,652,228,2024-01-09,2026-08-25,0.3201754385964912,0.2929447852760736,1.0929549003398549,1.0629466916201151,1.7033084311632871,1.7033084311632871,1.7033084311632871,-4.7089308468189,-2.41062941296037
stale20_z_r35,currency,KGS,10,647,227,2024-01-09,2026-08-18,0.24669603524229075,0.22565687789799072,1.093235169875083,1.0523968675392217,1.7086021505376343,1.7086021505376343,1.7086021505376343,-6.587017730031733,-9.540139939522087
stale20_z_r35,currency,KGS,20,637,222,2024-01-09,2026-08-04,0.19369369369369369,0.1664050235478807,1.1639894611592725,1.113814546004295,1.6965065502183405,1.6965065502183405,1.6965065502183405,4.160573880751229,-6.124598384324606
change_z_r25,currency,AMD,1,656,179,2024-01-09,2026-08-31,0.6145251396648045,0.524390243902439,1.1718851500584644,1.1549295535336792,1.3287380699893954,1.3287380699893954,1.3287380699893954,-25.535173028700633,20.432478549694576
change_z_r25,currency,AMD,3,654,178,2024-01-09,2026-08-27,0.43820224719101125,0.35932721712538224,1.2195075304805165,1.1899756942286426,1.326943556975506,1.326943556975506,1.326943556975506,-32.954805648657825,29.879352467259217
change_z_r25,currency,AMD,5,652,177,2024-01-09,2026-08-25,0.3559322033898305,0.29754601226993865,1.196225755722523,1.1623934109797214,1.3223052294557096,1.3223052294557096,1.3223052294557096,-31.727866707344816,33.10408943098999
change_z_r25,currency,AMD,10,647,176,2024-01-09,2026-08-18,0.26704545454545453,0.23338485316846985,1.1442278747742323,1.0954803850690613,1.324731182795699,1.324731182795699,1.324731182795699,-32.44652158240648,35.01776157889115
change_z_r25,currency,AMD,20,637,169,2024-01-09,2026-08-04,0.1952662721893491,0.1726844583987441,1.1307692307692307,1.069312744717291,1.2914847161572052,1.2914847161572052,1.2914847161572052,-29.207424176095618,32.004840494505096
sign_cd3,currency,AMD,1,656,195,2024-01-09,2026-08-31,0.5487179487179488,0.524390243902439,1.0463923673225999,1.041830998417478,1.447507953340403,1.447507953340403,1.447507953340403,-17.889271422753694,6.693323320814634
sign_cd3,currency,AMD,3,654,194,2024-01-09,2026-08-27,0.3711340206185567,0.35932721712538224,1.0328580829129197,1.0252096312448293,1.4462193823216187,1.4462193823216187,1.4462193823216187,-15.210376253765265,11.48018232654656
sign_cd3,currency,AMD,5,652,193,2024-01-09,2026-08-25,0.31088082901554404,0.29754601226993865,1.0448159820522407,1.0353601129556733,1.4418356456776946,1.4418356456776946,1.4418356456776946,-13.205192341336653,13.418055369114224
sign_cd3,currency,AMD,10,647,192,2024-01-09,2026-08-18,0.21875,0.23338485316846985,0.9372930463576159,0.9247587865046247,1.4451612903225806,1.4451612903225806,1.4451612903225806,-13.231334582034904,14.459629469157647
