h,origin,n_train,n_query,constant_prediction,weighted_train_mean,target_clip_lo,target_clip_hi,coefficients,last_target_maturity,min_train_date
5,2026-01-01,4750,270,False,-4.1905790011386825,-696.3861198555293,840.8433544544689,"[-16.8128143590287, 9.228479745788514, 79.5975311270211, 5.025224813503055, -43.6786018643949, 35.11589298654731, 20.68917595737532, 24.709872973794933, -11.450583371074535, -72.60967221931345, 3.024005798757512, 11.394244515136538, 55.96396935155407, 40.94903676225871, 1.5232513440162523, 14.527788892926411, 21.319410714863768, -14.608319418414155, -44.91974405341732, 19.25494848422131, -1.667831444618041, -42.14018160655793, -0.9759165425894141, -2.9747921554636276, -10.346010004882993, 11.732514048248175, -15.056246406956843, -6.0765786566085325, -14.172785640803408, 21.01989373291522, -18.230409129730543, -9.109863550231713, 8.965617846440672, 10.225734314391243, 14.292029553014567, -13.401844183324, 3.3082592440392338, 93.62251060301982, 48.03767633738402, 1.9661195257253903, 50.60821806122579, -85.89159220163812, -1.1570515396871806, -6.061335105624691, 6.044125754846702, 63.32629838010073, 11.465101286823506, -12.594698121604818, 4.111518380643337, -0.9812545637965222, -4.117491594614913, 3.655044711246951, -2.667816933467164, 31.708036096776407, 46.121113028545714, 2.4021933244849567, -1.882092006424644, -7.630825667426382, 9.137040451585737, 26.999034174854415, 6.326926367541156, 34.271342007673404, -16.211717698468068, 11.643646227140366, -21.935206848795602, 88.97334717897384, -90.74593003276877, -6.370719539164643, 10.030579880904817, -6.796013712993648, -8.478935680714093, 5.6628598532612315, -14.100333725388223, -6.921982812784176, 6.830974779199038, -26.639723748257467, 2.6477752760987645, -2.5486130045889337, 16.493490977091724, -34.17744816986514, 11.224134639327424, 17.622288394318776, 22.833528064894047, -15.778437065451017, 3.6700047817133803, 12.833250249900583, -14.652518485115062]",2025-12-27,2022-02-24
5,2026-04-01,5025,310,False,-1.4660808497646596,-684.757965100672,816.5359015999801,"[-15.428482425388312, 15.355599315159218, 69.60475234775704, 1.986646607047416, -42.29958155226222, 14.277336873342293, 18.030779940801203, 28.495825699518594, -30.630723554043062, -76.07538171241609, 2.0748663221739383, 9.766581760419623, 54.8315617971762, 41.526015741034314, 8.477453779295601, 11.3770172992385, 24.961849271210724, -16.534579613601835, -47.30352504715761, 14.396108521103026, -0.04265212415083285, -41.00341035448375, -3.8396173267308336, 0.9958522091452684, -10.136444311652658, 10.06103134350473, -13.29649083074051, -6.222936970482628, -7.70941071392749, 16.87677484840494, -18.8973192822995, -3.8584008349428807, 8.329148281834044, 8.354262213715367, 16.974653167782378, -8.048560365307468, 5.471915337770194, 89.68671289159235, 51.358151161344836, 8.49275966066148, 47.38090656611117, -69.96583013229943, -10.546260402171065, -4.219279874404065, -8.011454453139539, 62.19778285684395, 9.464635646266105, -12.744353227123923, 3.689509826137941, -1.688702554312846, -2.904340996122664, 3.352108004856599, -2.448574280557646, 28.28483265240542, 41.52722470012605, 6.723037824021769, 0.18449537735082944, -7.507515331363648, 9.393357697654109, 26.22780482415464, 9.204119340236065, 32.15473171008921, -16.336156437569585, 8.598913316691675, -22.99528937310733, 84.07443748718899, -88.75368206319084, -4.002992835213132, 10.880573339126286, -8.273481537964631, -8.974170344627206, 5.119439677562164, -13.304025425645056, -6.853454424726235, 6.38510272585562, -25.852122708556976, 3.1451609043790283, -2.148225777207579, 14.57763653777231, -39.267855367754905, 14.519483646471329, 16.10016168824926, 21.190181034981748, -15.084892642987805, 5.765399147989761, 14.104140121675663, -11.623154169680086]",2026-03-28,2022-02-24
5,2026-07-01,5335,230,False,-5.221836792763198,-677.493741526537,751.1642570231348,"[-13.277291553535154, 28.61737820079353, 53.14468991685996, -3.1239004544719196, -20.891892672351545, -16.103214331529923, 19.690461455501968, 25.988334544758914, -32.46378874440085, -80.93517139347583, 3.593575418344707, 13.838107341279793, 48.25606960740466, 38.23502070476238, 14.66159990396493, 18.57523627118799, 26.300755265192855, -6.771729734658873, -44.10609498790618, 11.798222732088162, 5.1463310031624845, -45.23116987070486, -2.6664617676826707, -0.4239967943981328, -6.650976250952499, 7.904262171885618, -17.03158896098969, -4.088560889625895, -14.161923067896153, 14.698428186677443, -16.02128667943163, -3.6298130479587645, 4.666248146718627, 7.290838784248058, 11.448184427104048, -7.7356715629135815, 7.674148866317938, 82.08725537368211, 43.04845560614603, 9.812647027746303, 46.408776723348815, -53.60001461726113, -10.270521329861559, -9.677105567597328, -5.1567702627451215, 54.90361743091609, 6.208414792715076, -11.583664085768326, 2.6872934094511614, -2.1821438323941327, -0.15820998252035454, 2.3817077307403762, -2.728647325260161, 24.24950206596199, 37.27159481763024, 3.860061970422481, -1.0936364249781982, -7.58382459749988, 11.686398323580823, 23.073864381821622, 11.710450519612655, 26.64498528023287, -16.367074421245064, 8.779043797204379, -14.062609165533589, 83.82727459997471, -79.10044433637773, -1.639541581226228, 13.805987601347315, -11.259536796038848, -9.698867134135506, 5.135186242856458, -15.31759475441087, -4.862695912095404, 6.354950714786986, -28.153335303910307, 4.845611780622424, -0.8504830692628854, 20.764179910445254, -18.764466144291355, 6.248941637442465, 13.31708369252666, 16.70427665238796, -15.210105332985624, 5.114815386032873, 9.313221975464469, -3.459542184968308]",2026-06-27,2022-02-24
10,2023-01-01,1015,280,False,-69.40353269388152,-1673.4309495951927,1488.5078832549725,"[-78.59653467230645, -68.79777925376605, 221.33039436347724, -236.25562248062838, 23.21920307964205, -32.62029233417189, 10.12082738974908, -13.635810310430958, -0.44897963975795935, -108.11989625391794, 47.183341104667555, 67.50066478183678, 139.11285349977007, 69.4467575090909, 43.81421869052207, 149.73264019574785, -399.3730698257534, 58.11404871009477, -102.22320833966924, 459.47634475178637, 191.43543194686598, -366.8093534120548, -74.392241855928, 58.906029489294006, 22.625095760954615, 3.1473521635347175, -102.0148769182321, -93.45875819362713, -115.77103617849129, 100.22124023894759, -29.5513509970105, -19.403273588388355, 0.0, -5.964255752962696, -30.868511011325687, -58.93618522998799, 56.46562612565015, 331.03513680834686, 32.06849777395042, 16.69311079603426, -66.50646416816174, -166.86807326938774, -41.935708371210914, -18.81826739680023, -11.16754153183186, 164.79173294189607, 98.28345137579092, -47.76672579196372, 16.072235777383213, -8.830491098206025, -30.785851321583092, 41.179321264751074, -17.635214622346425, 85.86608996231942, 90.64335258410462, 49.97834470548184, -46.48660986867932, -11.373668725042334, 13.310471179959404, 33.021695074988685, 24.840188896366442, 115.8251994098144, -8.668809198189718, 69.32651145609356, -14.265313287503517, 74.59741913766003, 22.35146399173462, -39.17233903290402, -44.41397626523689, 13.557804264596536, -1.9511622484453555, 18.43574985992344, -98.46200721096437, -20.13780233264061, 140.57874200188593, -147.5116387134298, 26.34374906627383, 4.095003882458596, -29.245029385439025, 23.920575900760458, -31.319763929241972, 36.82925263064796, 49.596823191710676, -19.184002226064234, -37.76337620726017, -7.945798545382136, 0.0]",2022-12-29,2022-02-24
10,2023-04-01,1295,305,False,-26.09277895229018,-1628.8635907006085,1332.234721364449,"[-64.98266970548843, -33.3194470050878, 231.51632602372607, -205.60675570123962, 17.507152870839796, -82.20885513418146, -27.641152474861354, 7.425562327359499, 37.944009260588814, -180.66870141838226, 41.5502404867866, 44.62396482897912, 149.9527648837088, 40.37278509851324, 89.69876126419871, 162.6117570527217, -232.10966535887485, 60.873938846765, -107.79128042851241, 208.84276333986793, 166.6773885223224, -266.67037800311635, -87.27462144520022, 73.28467553194923, -1.5017569024854251, 14.493911616427527, -79.88013929928772, -42.69807053237975, -90.05961034479068, 27.988626234157955, -5.246285317836112, -37.38272099776064, -56.80798856016751, 10.69107620888899, -1.2689169384009296, -5.929488988371447, 57.67265102668504, 349.19864937811724, 140.35167711057397, 24.04873069692811, -4.830087441200421, -181.58090684878712, -47.79947435467196, -10.41633197858541, -32.300982221409654, 179.4696599752199, 82.29438016677585, -57.613878723118894, 19.860248399463853, -6.680353746908026, -10.729704766579774, 13.325102115339602, -15.775292001307262, 94.28298912686701, 117.46613468527578, 19.234008191068817, -24.20004535912472, -26.08586972905116, 10.361932716540679, 116.88329097040953, -37.31318457790194, 110.94930595026386, -33.21448139400942, 48.718877975400325, -33.264310517433515, 75.03837905365644, -7.125946769389452, -64.94663776744757, -50.40907907487294, 7.564661348633811, -6.370896066925151, 43.32110020879305, -42.22234529625896, -89.48972900949188, 97.73441558944504, -92.87795802274742, 24.73640147807638, -47.134048133064276, -33.48661875463183, 14.362943385548956, -70.81268001066175, 46.2657503200197, 64.65719175502598, -51.75610702754684, -17.623466100820064, 5.890176631161276, 3.236226630148926]",2023-03-29,2022-02-24
10,2023-07-01,1600,330,False,-0.11839165063343737,-1545.6682727500304,1293.934744663829,"[-121.24719085815977, -37.97750261480186, 266.6662262007567, -248.46633219870728, 4.927377641247289, -86.51039655422493, -22.81568722772179, -47.84709549648065, 48.30016328311234, -181.4485892703069, 33.44058768426761, 39.414432467298646, 131.34324952287278, 27.615423707379726, 59.100759624767775, 146.69382325708105, -190.78208883430355, 55.55231677590954, -105.30155383267925, 165.872010668247, 113.51367968083882, -207.44978348749098, -85.53326309420531, 79.08844643183951, 6.665445672185425, 2.138584839924179, -119.97759769980988, -38.40677715961612, -56.42730538025085, 38.34829043424326, -12.544903754444814, -41.83184566873968, -29.03733464751469, 29.30551468554925, 8.565239755327617, -10.843306543058995, 61.39319276055687, 324.42592123512367, 127.11875221597992, 15.377683149727027, -25.794867557954724, -132.04026395620554, -52.54875992386984, -3.935404489365448, -77.69278568858331, 155.5084829155371, 80.58014541771729, -46.29149307741933, 18.92212580327082, -10.334109768858244, -0.6727681932393513, 7.7373104931400185, -15.652558334322922, 106.2859976613309, 128.6351797574491, 5.819771508745452, -44.335500122161974, -22.54831376708816, 13.97768349164159, 100.97162719858072, 2.4638256899903572, 99.06916820108341, -24.452049964437546, 43.93537700612542, -46.572383942615275, 60.97119446797173, -6.4410499695882235, -71.59742622233138, -59.37720503077027, 1.5273142473609669, -19.259149819062703, 24.758309483449615, -29.62529920499844, -74.6667721571404, 53.049415998095, -58.39771520899216, 19.4062611226434, -30.106504948943343, -5.9159846852611, 22.640027333069575, -46.48943548502996, 54.76390420321749, 76.78059227019025, -43.935431996602404, -28.48268750518532, 6.968168363922923, -16.577225567238887]",2023-06-28,2022-02-24
10,2023-10-01,1930,320,False,18.780017138269116,-1484.1611092377566,1168.186011311033,"[-52.44260482931135, -50.400403955823904, 210.7677774957748, -149.483021004027, -63.835723429296344, -25.518406182313996, -41.20201192912357, -10.704861925083666, 36.22749705568539, -182.8343736445446, 25.082949846054415, 27.94875469771639, 110.3618803665517, 31.828925427445988, 63.4111202481904, 141.2861508482928, -89.10583893665813, 28.424074665200774, -135.7012689842358, 121.41159597221005, 51.156065597572926, -201.69205874330157, -61.483799423748515, 70.12222063819037, -0.5256180790061169, -6.415682625573847, -57.097954663394844, -15.261743376697599, -64.837290182771, 59.76698466887194, -14.242059235280985, -28.24593863888809, 3.506196674684415, 15.254454475305037, 11.292810278978298, -10.717833196209183, 64.0050959126521, 326.2875548838506, 137.1547277197015, 13.044962674801964, 22.734015436755392, -128.35971198276263, -56.73046554528382, -81.69686085253875, -50.09109004012986, 131.44155724717595, 58.79376698393718, -41.85651256098519, 18.84697969489327, -8.556208055391712, -0.5776849641086151, 5.98138787050424, -15.694474545872097, 97.34128388028715, 129.78474853491642, 12.04824062524346, 3.8064212920360143, -23.239638395590205, -0.6857934611357206, 105.70805852780147, -58.922123817367826, 86.2392238303375, -58.25935637739655, 24.73849283338584, -41.64447642787819, 59.29672690644735, -27.77761965893354, -74.43022148274606, -54.54733792340256, -2.0225171473504773, -5.25737802482923, 17.162025732195925, -8.98581751844592, -68.88408740146822, 68.73536859542577, -93.19654310335991, 10.240000871554345, -19.02111685214176, 29.272873645618077, 40.756491871948334, -47.39753452827114, 48.075027599985596, 76.92423627956616, -43.21821357943417, 6.123155445124193, 20.69026456798767, -16.73405537148259]",2023-09-28,2022-02-24
10,2024-01-01,2255,285,False,4.452519832930939,-1404.1790652003006,1100.2279843763856,"[-70.85044952874357, -14.906028704930888, 76.93783507868112, -132.3957907193135, -58.536610724285985, -71.70796697199505, -23.15632119009517, 42.648317150175785, -32.69088534885277, -218.08711161025735, 16.67611022688283, 33.78353653220869, 100.0257241183464, 9.144718485004871, 68.15331594601801, 90.41706178527876, -88.0632994986172, 25.968991443349072, -171.4302917864822, 92.75379290053829, 54.7030633408838, -141.3647538448406, -54.28830237190657, 59.190736218784366, -3.955898853756041, -2.034953885797372, 28.951728115164133, -52.68291150195415, -73.25499895303057, 74.39133505609152, -25.636367874859307, -27.412143867201912, 7.582000067293143, 24.771683175079005, 9.747298203869132, -24.91458805783778, 60.91961839651868, 328.5410449903738, 129.0226635804789, 9.501322407862425, -8.792302749656091, -154.56857482466492, -52.521110342401876, -70.9345134314817, 8.65878237791646, 118.13544037379674, 20.585952508746992, -34.47917859661524, 29.251541184426483, -13.644806043631371, -5.678023941324556, 7.8561404422382575, -17.784851641707654, 105.281781595055, 116.53528817595358, 25.119190995526377, -2.657117116504784, -11.090187278155586, -8.460712630545638, 96.56397915230154, -39.09716526858342, 69.43140530565934, -39.35940198097474, 10.799826496856012, -16.110107590470225, 53.69914064583478, -27.1209170197877, -65.86486733078814, -65.6159388539397, 3.0962885764710677, -1.317344227513048, 16.655413959160608, 1.1003277592023446, -56.05151234964096, 64.75147521189463, -84.240297596258, 4.841305221776663, -20.312813232933056, 24.212137910432027, 36.96639798690601, -44.772641246092704, 42.536742872560126, 67.49559738880268, -29.403862875885107, -1.4895845640541896, 30.107299389603035, -43.207603222379475]",2023-12-29,2022-02-24
10,2024-04-01,2540,300,False,6.498588159234635,-1322.1274009763508,1076.0883912360603,"[-88.05365677723528, 15.39893405976777, 83.04003042571931, -89.29076872256573, -14.8421470194927, -121.21142248912557, 6.5292753143067666, 42.031538647248404, -13.289836112375422, -248.35358443486604, 13.729690764875926, 26.32625893334907, 74.14900735386176, 19.836722801220308, 44.562425366922504, 82.91296420401784, -82.93937478622006, 16.573182720008912, -146.2533167838818, 88.74876677978504, 43.569345423386984, -131.7548361524037, -45.489865452323805, 41.759143603247324, -2.4311408144596975, 6.951076008474791, 20.766146987109153, -58.32152327805346, -54.301608819887136, 47.70038343347181, -21.267898408706124, -20.030091805117383, -8.892611054442535, 23.282214910103253, 15.22820310827471, -14.440159122691432, 64.58508694004972, 293.27438382404154, 112.97982691096794, 6.09692607962341, -9.36364661157101, -178.00315864268092, -55.543283444295795, -91.13999300046969, 52.916682737190214, 88.37618539871733, 23.895324148395055, -27.724070616557817, 29.20136843157968, -12.5642803559128, -4.165542327722089, 4.010084416790753, -16.481630164706715, 98.45725590773387, 116.72931616626524, 20.07411688106352, -7.9974773336564775, -14.493319421307707, -7.026648027273946, 88.41694393145141, 0.04559610117766605, 49.60992923589345, -30.328272317998856, 11.133725816696337, -4.922833478459845, 49.46505950117583, -30.714606903459554, -69.80561871910679, -57.83462158971478, 0.15360408313217994, -0.5606093924619954, 8.328918393365356, 3.331422977309057, -44.24627124603952, 48.35389455415488, -77.97427579496868, -4.396761338020807, -17.55752858712526, 7.0735633428578755, 38.073720429213324, -42.82026271580874, 46.11900232923425, 66.89323261467199, -26.879240036219375, -6.541481157772055, 38.126455602357986, -41.650242040459766]",2024-03-29,2022-02-24
10,2024-07-01,2840,325,False,-0.9453389582575896,-1248.6434703995778,1044.7121632050453,"[-59.22825284677153, 39.15863195509804, 131.5359428620623, -40.756312278687105, -55.27322633332824, -93.63077741023483, 1.7109847545764745, 116.50055059972318, -131.47768462684127, -154.1618912961495, 12.092917473555294, 28.755897862811214, 73.76627143511703, 32.681121873493524, 46.1152527785099, 101.64683430924326, -45.72889182258751, 23.173935598735486, -67.32554344377512, 68.97734438942986, 28.871179601823272, -134.07517660387956, -46.61354820190732, 38.328775806921854, -9.22650880378481, 12.444119270183823, -20.64745776703362, -10.926652671140095, -46.46218432983999, 44.60432659858547, -20.789101560976373, -14.700052916239025, -14.957887873398194, 27.998453532847673, 14.51842937143569, -11.931660429439075, 70.15725473225297, 286.04903099049534, 29.51079110940569, 1.1435201406041708, -5.7611285114114965, -130.90065127250708, -56.55146526011004, -86.11167615183938, 93.04994202184055, 87.1513609720794, 16.967177560804647, -25.494657495324837, 20.51537820500452, -6.866307450525689, -6.106155245106002, 0.6309064120558647, -8.17382192142773, 84.75451245609852, 114.58551777356416, 22.551766118546375, -10.524801344224855, -14.46506957275729, -4.031563128161337, 78.88895940201597, -7.881548033256468, 63.01816695914254, -26.433491312870192, 13.671043673530034, -27.585751357699476, 73.71001062477372, -38.44906550549076, -76.37391840620832, -36.455960786112136, 0.36468110751291777, -1.2709460204576803, 5.295276049162529, 2.9538612646945945, -40.3010396921257, 45.48142966692181, -67.84687177931353, -5.781950960787222, -17.75163986385066, 30.236470436393027, 5.995232948022542, -30.419717503037493, 48.746817413808515, 50.77060172329773, -24.385178751093697, -8.287112890409864, 36.30992028906292, -34.960496595028005]",2024-06-28,2022-02-24
10,2024-10-01,3170,330,False,5.6990646740736475,-1122.5281628893738,1018.8367325245416,"[-36.93957763212062, 37.725957040671595, 92.54068013741879, -41.00808848269186, -34.28560693184298, -93.25394882544086, 20.580890101687906, 75.36182010469712, -112.09584828902217, -150.31347316949226, 7.862788017240116, 24.843797993604944, 89.57691155665758, 44.82179770226991, 44.20051624256066, 63.35235361119277, -60.5227143494129, -29.758123646493807, -33.53942622821067, 90.52325842329122, 16.17628103941987, -93.79082143871997, -43.6952599875274, 36.25799908614046, -9.147404851233512, 8.85376417114468, -13.917648826168499, -19.055791731793693, -37.95614049785246, 43.301252050323576, -23.069294108297044, -19.867773946680426, -11.145809366415596, 12.37042314166578, 8.77773114617497, -17.333097535809245, 36.19530758478893, 186.94385102249348, 94.6885669849417, 6.985469385387088, 57.144332648879875, -156.6541738233691, -38.476022124428, -13.812247739030783, 43.56097857591331, 104.52514524542039, 19.565140354624585, -27.99340606865916, 19.65490012088513, -5.342069444606647, -7.421705575062598, 3.56621757661579, -10.457342677836097, 48.96599953146939, 72.80129630226921, 30.35451504288646, -1.8168844193740639, -15.270366443142686, -0.5350511294484538, 66.95625265861193, -5.886647652520936, 69.38875540005165, -32.50765121799072, 15.340594437844024, -44.70862357847824, 68.07397555524138, -69.86872359561612, -40.720311290159344, -2.6079420706442615, 0.17727557884274192, 0.08194022593265658, 3.5646787439099477, -3.6090983454410805, -32.063597877538086, 34.870560172466085, -62.94928058801246, -4.702831585277499, -16.206621546640918, 38.146487685885376, -27.138965490106834, 8.796967766917183, 31.63963425480351, 24.08749283369063, -23.79432927739343, -1.6189674216554348, 43.98523054927622, -49.339208606523314]",2024-09-28,2022-02-24
10,2025-01-01,3500,285,False,12.415096713216407,-1107.3221337200284,988.0100969235601,"[-26.660540962671003, 41.008239221790184, 96.0094265980691, -26.077104621993424, -5.244374620160702, -85.89516905794659, 11.843387367809596, 92.2371949013172, -75.52308685542738, -155.56172288126726, 0.26952683734012645, 17.40007766621838, 71.788711235035, 52.184040780027225, 46.01260139612275, 76.48117210851889, -23.10955979819041, -49.97807510721772, -46.66148727457917, 86.07125402502679, -5.307179518340867, -85.09758272532675, -46.20341067277522, 39.85142957464772, -7.250381746623407, 6.662905764637555, -14.500983555421508, -13.545800282866953, -30.65960220793716, 26.473717707695002, -25.038767482917525, -20.782329924797118, -2.7938980206510853, 13.249399274619593, 11.438680578116736, -25.72143759714386, 30.44049188952862, 180.66179161154434, 52.323525850325844, 3.522624614450178, 79.25955659214539, -144.2663299802767, -32.883804682843675, -88.31478827893187, 82.85029759967642, 83.6779545311941, 18.691537846956074, -22.638892588357542, 18.661250876490357, -3.5942377973773603, -9.815241858414808, 4.284622730408372, -9.536393951110323, 51.59953285298433, 71.46856828634894, 20.340162842169562, -2.403248185983936, -15.977257949369744, 4.795278077699149, 57.68015482933146, 2.2463123308210236, 62.904382201383044, -26.262973791182475, 14.458730551744067, -40.088229607220335, 79.7260637919598, -73.10098722174536, -38.42154621430944, -6.761089739823003, -0.2775584949077148, -0.7830650140655342, 3.6700217613095094, -6.555898133996716, -25.585020197869344, 24.64652511528711, -53.152171329132585, -6.092622675087873, -14.524326107281174, 30.554767528232624, -35.78518706869197, 1.0237400565950268, 31.96467077340032, 27.444369023242864, -24.869981970011164, -1.5858955465256108, 44.20455949902912, -52.273073633327236]",2024-12-29,2022-02-24
10,2025-04-01,3785,295,False,-10.850497116305066,-1079.4715444363949,956.9716351252408,"[-14.167615688833077, 27.442689934536638, 107.78992649534368, 27.68779642410324, -17.775213686988934, -36.18598607162282, 35.3765932546978, 104.09804676821922, -32.89225827608671, -144.99887283743448, 1.1893385099932328, 14.119549582742692, 82.52712067510508, 51.785831049691815, 48.28026821819603, 74.0043800608437, -8.073270537288108, -38.56990604763524, -68.5460042669032, 53.96717290209013, 9.556616155649284, -71.70463181472019, -7.335032018616139, 2.4356336291894047, -13.16066027183894, 8.799286997801762, -35.83083384428778, -22.32128840227131, -39.39559034987099, 39.2561288271977, -31.174818745767308, -16.728519911057685, 18.951750418839104, 8.06899474977444, 6.178183669145374, -25.945134038438436, 16.504723075666718, 159.23641623277942, 44.40247773641491, 11.284278858609147, 96.60138532367306, -119.46161760293408, -24.302918832414683, -75.79420890544887, 63.44079898498192, 94.67086963353101, 20.522396489494362, -22.520841855050744, 19.572078840056445, -3.613132417449174, -10.285258584277098, 3.767639937689976, -9.441327776035278, 60.37473921309501, 73.27303457328466, 4.4829484704568126, -1.106839560909209, -14.096991083356741, 1.6557286872669181, 73.10821015195584, -10.891095958733683, 45.60365404752653, -30.131026069627687, 13.786387402671119, -34.00235713338989, 79.41777161926146, -83.17551219803538, -38.82218141646194, -12.752204895288768, 3.0135203120855745, 4.330824580628489, 2.6527945948651013, -5.918399418497888, -37.90888298311218, 36.29802894375895, -62.59755581672762, -2.922370146309931, -15.299907948209711, 24.36418854073996, -54.4253236722306, -2.4079754661685566, 37.362027935331916, 30.322677161873017, -21.387514238771654, -3.6584778353942684, 47.80460298474809, -68.11651691006804]",2025-03-29,2022-02-24
10,2025-07-01,4080,330,False,-14.54263358916747,-1065.6729899030013,936.8900240186425,"[-11.759571034394584, 23.411151741418525, 112.22988830144295, 25.982393626348767, -15.717593417043894, -40.008815949429916, 23.903670943038264, 111.23879630020642, -24.832402326713236, -162.76895081904084, -1.418221382306383, 15.184900243823526, 78.90596690752977, 54.82363733442598, 37.31604452515542, 77.53910086416136, 3.6876007099599737, -41.2870975160022, -71.19827159851219, 46.39590434678252, 8.429248312946292, -71.01392382103569, -6.054765197582704, -1.5490977559426602, -14.038754626138006, 12.1155079154706, -35.843724867305596, -20.314412211102397, -43.197651676024925, 33.030580695376436, -25.040432889301748, -3.5615572266914883, 10.058567148756483, 0.46450516748197346, 8.378802522839777, -20.875553417542115, 13.440490161136003, 152.13061018378798, 45.57402509691974, 5.8105443931810985, 92.8255846626896, -122.11351091742088, -19.620041143082588, -71.38559829830186, 60.59330675959235, 90.89166398490167, 20.123595333442665, -22.35062428899024, 18.639219480098635, -3.7573289878600984, -11.84712378011626, 5.498895129130971, -8.53366184129087, 51.58633561852074, 62.65165887064751, 12.999526221156222, 0.35215479488842116, -14.506224372799318, 1.7345217360471958, 70.169275972347, -5.352716825361835, 48.83836436525714, -30.31897264772624, 15.1764715092641, -36.38782192896572, 76.87342810045946, -82.65751880509998, -30.059643395724784, -7.630748971345678, 0.9519216215562367, 3.64309393443115, 2.5118614394925887, -5.413248134958461, -37.189010191654525, 31.313216615487868, -58.361039375959166, -3.0212881072392794, -13.128203874713313, 24.98265820749703, -54.83712188477935, 1.4064911036240506, 30.837813687388664, 24.740175750972387, -21.81209199331347, -1.970168721766305, 45.70418017634456, -61.57774906836978]",2025-06-28,2022-02-24
10,2025-10-01,4405,325,False,-5.77399128080929,-1042.3621870027755,916.4681622943883,"[-10.815275173024451, 25.34045528557836, 123.7456339226832, 32.03966888197809, -23.65310807238297, -17.74540060569147, 25.897215360856062, 100.04775874788919, -22.0228601735256, -154.83468850985818, 1.74631656930222, 15.393804551298935, 81.41411201362081, 56.420899668871265, 29.023235545032293, 68.87964133487142, 10.747044495213725, -35.894627404764684, -73.91782676839281, 43.990173930635784, -1.7101246453361958, -71.02546503466644, -3.7722023188455784, -2.089997097973105, -12.981141224811665, 12.80550604508278, -35.58925244196883, -18.928557047095058, -40.54113967664329, 25.08832169403885, -18.98207803264336, -3.972054642386703, 10.281818912731394, 2.403459012364898, 10.61193498758772, -15.515601561959278, 14.563478204065579, 144.71558323419796, 39.25842846378446, -0.4929730342925348, 97.38812465698234, -125.10022752910696, -10.030026606647116, -64.0912732649134, 65.61749780984255, 93.75476627086802, 18.41556213086024, -22.572487171903596, 16.11824837127819, -4.319338719118387, -12.15772856540292, 6.912289152685265, -6.553470239420258, 48.998665639819215, 59.366992780178954, 13.575485421888045, 0.16644187727689017, -13.829743526254745, 1.6477319983519072, 64.83548315440353, -5.4551596830152045, 51.36186986576743, -28.4231574064712, 18.065938540874907, -33.772881613334164, 74.8115223644916, -77.00338652140935, -27.185304013032432, -5.556699660302515, 0.7399728577899286, 2.9389786988076074, 2.9711842167244717, -6.197483741181479, -34.64505590179243, 27.189070573770906, -53.26044932544032, -3.1677954651622473, -11.635384770790386, 18.397798914621298, -58.731380329232145, 1.3203158460039808, 29.250168072690528, 22.872855879779433, -21.38027584823927, -1.6914285610592055, 43.27271195630074, -60.54287141623771]",2025-09-27,2022-02-24
10,2026-01-01,4725,270,False,-7.77581819798548,-1033.302629000236,851.5659810148735,"[-2.553595383468971, 14.809469263669037, 135.095441016695, 44.50478489861391, -39.53751036614577, 27.82162487536674, 30.539130508291674, 81.2341473014205, -14.077185690704312, -129.74724555342266, 3.2684685197940255, 14.970525647118574, 83.9098154937771, 51.028611725708245, 24.7781515953854, 57.55006254792235, 5.920522968890477, -27.6821288880155, -70.75605449552111, 41.82290494827125, 1.052425189816126, -76.02042974358473, -4.261331528244594, -4.034558686667056, -13.96462721966694, 15.504749794481897, -31.771954705585443, -14.867946268792695, -27.53726861040052, 25.039985459965393, -19.963059629667573, -6.62295380566793, 15.041749103303626, 12.721796207703115, 12.228564858423283, -14.721276956236789, 12.403761748389675, 135.28776054654503, 48.62457848742694, -1.3633306204594455, 92.05299507010884, -120.26538749470242, -4.942170830739656, -49.52943058802543, 50.48283144548868, 96.75988456747773, 21.43719533518224, -23.570068911308617, 14.476538065443505, -2.724203508825747, -11.177603318262245, 5.512209236816616, -6.086940475186389, 48.78920177070735, 61.469405970270024, 5.009179411605123, -1.9788244190193587, -12.733877489178758, 2.0320713753924684, 60.67316818962045, -8.766872378270039, 50.02379890443052, -21.61285734852334, 15.63782629627416, -31.840877334411193, 65.90942952868653, -72.57578850786227, -28.093737362595345, -5.151268020119289, 3.172671891463169, 3.619939949574036, 3.2930858400343905, -5.947595037436349, -32.64809467759315, 25.475336135214693, -47.13795143305324, -6.684513091028199, -12.886688029383262, 22.48597802288724, -59.40532091823675, 6.057708849563969, 28.67046390929843, 24.807878412786895, -20.24972782990222, -3.9702050680816328, 40.44150876802745, -57.1241089497342]",2025-12-27,2022-02-24
