candidate,period,h,n,brier,mean_probability,event_rate
equal_rolling365,early,20,1135,0.19455885673808537,0.30159158738367703,0.2669603524229075
equal_rolling365,later,1,3280,0.19794700963482534,0.49838453864275173,0.5161585365853658
equal_rolling365,later,3,3270,0.19596310358510705,0.33918355824860963,0.354434250764526
equal_rolling365,later,5,3260,0.18630176938667245,0.2791862452012271,0.294478527607362
equal_rolling365,later,10,3235,0.16671861807353883,0.20486754759490064,0.22812982998454404
equal_rolling365,later,20,3185,0.1354272863573346,0.14205669278768457,0.16577708006279435
cny50_probability_rolling365,early,1,1135,0.2013878444278054,0.5989630824621802,0.5744493392070484
cny50_probability_rolling365,early,3,1135,0.2138884385196753,0.4598413709274799,0.45198237885462555
cny50_probability_rolling365,early,5,1135,0.21071925504068373,0.40023456730481966,0.3894273127753304
cny50_probability_rolling365,early,10,1135,0.20331034405137077,0.3424663001190361,0.31541850220264317
cny50_probability_rolling365,early,20,1135,0.19050120808222903,0.2970591307542229,0.2669603524229075
cny50_probability_rolling365,later,1,3280,0.19329736244595797,0.5009063185909676,0.5161585365853658
cny50_probability_rolling365,later,3,3270,0.19313808103745694,0.3415812142008254,0.354434250764526
cny50_probability_rolling365,later,5,3260,0.18422646030048662,0.28129091308580906,0.294478527607362
cny50_probability_rolling365,later,10,3235,0.16635914164464585,0.20720364369509928,0.22812982998454404
cny50_probability_rolling365,later,20,3185,0.13563729416619968,0.1439375060325107,0.16577708006279435
equal_local365,early,1,1135,0.21469389039552628,0.5984205096476773,0.5744493392070484
equal_local365,early,3,1135,0.22486879974860813,0.4626985377062791,0.45198237885462555
equal_local365,early,5,1135,0.21983558757688956,0.4033692313030838,0.3894273127753304
equal_local365,early,10,1135,0.20850870684612138,0.34604271849296786,0.31541850220264317
equal_local365,early,20,1135,0.19486372342920405,0.30088714365538394,0.2669603524229075
equal_local365,later,1,3280,0.19789283911245187,0.4988574463886531,0.5161585365853658
equal_local365,later,3,3270,0.19616830132542765,0.33956537825632893,0.354434250764526
equal_local365,later,5,3260,0.1864137252216822,0.27943983524338206,0.294478527607362
equal_local365,later,10,3235,0.16688856134639854,0.20493076635153323,0.22812982998454404
equal_local365,later,20,3185,0.13572589588817432,0.14213845858472504,0.16577708006279435
cny50_probability_local365,early,1,1135,0.2015477230801267,0.5989187131262365,0.5744493392070484
cny50_probability_local365,early,3,1135,0.21406721675597717,0.45966534520423236,0.45198237885462555
cny50_probability_local365,early,5,1135,0.2112030212089819,0.3999979818739711,0.3894273127753304
cny50_probability_local365,early,10,1135,0.20353095315024308,0.3421391878017518,0.31541850220264317
cny50_probability_local365,early,20,1135,0.19066133913020702,0.29656592351617356,0.2669603524229075
cny50_probability_local365,later,1,3280,0.19327833159094526,0.5012315219135723,0.5161585365853658
cny50_probability_local365,later,3,3270,0.1933002876773021,0.34182973843121434,0.354434250764526
cny50_probability_local365,later,5,3260,0.18426439682384776,0.2814450754009296,0.294478527607362
cny50_probability_local365,later,10,3235,0.1664675460397726,0.20720872977541666,0.22812982998454404
cny50_probability_local365,later,20,3185,0.13586168003316249,0.14398060312285557,0.16577708006279435
equal_isotonic,early,1,1135,0.21278882110017278,0.5988322201919559,0.5744493392070484
equal_isotonic,early,3,1135,0.2226589829000996,0.45994023050512994,0.45198237885462555
equal_isotonic,early,5,1135,0.21774478195336675,0.3988622542530128,0.3894273127753304
equal_isotonic,early,10,1135,0.2067937503551406,0.3397293779630762,0.31541850220264317
equal_isotonic,early,20,1135,0.19591796409606477,0.2942181883502453,0.2669603524229075
equal_isotonic,later,1,3280,0.20285225154072226,0.5331864287214992,0.5161585365853658
equal_isotonic,later,3,3270,0.19864245964940802,0.38520775419725667,0.354434250764526
equal_isotonic,later,5,3260,0.18680317404731056,0.3273157369286953,0.294478527607362
equal_isotonic,later,10,3235,0.16470351660955637,0.25816342612366994,0.22812982998454404
equal_isotonic,later,20,3185,0.13376124991630514,0.2022207204756923,0.16577708006279435
cny50_probability_isotonic,early,1,1135,0.19943729067466515,0.5968637142670267,0.5744493392070484
cny50_probability_isotonic,early,3,1135,0.21110007355123528,0.45507208817366857,0.45198237885462555
cny50_probability_isotonic,early,5,1135,0.2081291199571173,0.39425454687337635,0.3894273127753304
cny50_probability_isotonic,early,10,1135,0.20031302312485397,0.33488879813187367,0.31541850220264317
cny50_probability_isotonic,early,20,1135,0.1897127491813657,0.2880946726565585,0.2669603524229075
cny50_probability_isotonic,later,1,3280,0.19463887260653584,0.5256561468908879,0.5161585365853658
cny50_probability_isotonic,later,3,3270,0.19407818000844884,0.37922015419716365,0.354434250764526
cny50_probability_isotonic,later,5,3260,0.18358549773788665,0.32202842145382427,0.294478527607362
cny50_probability_isotonic,later,10,3235,0.1638493938660372,0.25377856872571297,0.22812982998454404
cny50_probability_isotonic,later,20,3185,0.13351446251487947,0.19757277783000723,0.16577708006279435
equal_frozen2023,early,1,1135,0.21897872761088366,0.5692323836678088,0.5744493392070484
equal_frozen2023,early,3,1135,0.23018915154979516,0.40551622683565436,0.45198237885462555
equal_frozen2023,early,5,1135,0.22455595227145275,0.3433742826748768,0.3894273127753304
equal_frozen2023,early,10,1135,0.2063651042505795,0.2662293484243079,0.31541850220264317
equal_frozen2023,early,20,1135,0.18810843999539892,0.20788423225938185,0.2669603524229075
equal_frozen2023,later,1,3280,0.2220350103574186,0.5618295678589527,0.5161585365853658
equal_frozen2023,later,3,3270,0.21214830324971995,0.40611043119818085,0.354434250764526
equal_frozen2023,later,5,3260,0.19720349290612676,0.3500757911594062,0.294478527607362
equal_frozen2023,later,10,3235,0.16852594171875543,0.27845067688670244,0.22812982998454404
equal_frozen2023,later,20,3185,0.13423042736081672,0.2252975971378376,0.16577708006279435
cny50_probability_frozen2023,early,1,1135,0.20246466130712337,0.5755055054134498,0.5744493392070484
cny50_probability_frozen2023,early,3,1135,0.21750285491257698,0.4061076459284189,0.45198237885462555
cny50_probability_frozen2023,early,5,1135,0.2140444772598129,0.34322647797907346,0.3894273127753304
cny50_probability_frozen2023,early,10,1135,0.1997134276042298,0.26545873554783395,0.31541850220264317
cny50_probability_frozen2023,early,20,1135,0.18318016743621132,0.20499731009195224,0.2669603524229075
cny50_probability_frozen2023,later,1,3280,0.20335085750857412,0.5442614635366491,0.5161585365853658
cny50_probability_frozen2023,later,3,3270,0.20056525701767566,0.3877831623487658,0.354434250764526
cny50_probability_frozen2023,later,5,3260,0.18849364266920224,0.33188396498710254,0.294478527607362
cny50_probability_frozen2023,later,10,3235,0.1642755168590001,0.2591213077698371,0.22812982998454404
cny50_probability_frozen2023,later,20,3185,0.13204338197071955,0.20237810105728818,0.16577708006279435
hedge_global_h63_e2,early,1,1135,0.21396252524702297,0.598704106360346,0.5744493392070484
hedge_global_h63_e2,early,3,1135,0.22420092082812718,0.4632751574061916,0.45198237885462555
hedge_global_h63_e2,early,5,1135,0.21907381422885208,0.40408274750019124,0.3894273127753304
hedge_global_h63_e2,early,10,1135,0.20807311785603752,0.34693765483262945,0.31541850220264317
hedge_global_h63_e2,early,20,1135,0.19454930043240737,0.30207368600121837,0.2669603524229075
hedge_global_h63_e2,later,1,3280,0.1976932119770098,0.498238922904139,0.5161585365853658
hedge_global_h63_e2,later,3,3270,0.19581027939333237,0.3390418197910589,0.354434250764526
hedge_global_h63_e2,later,5,3260,0.18618228029813996,0.27906038175067194,0.294478527607362
hedge_global_h63_e2,later,10,3235,0.16665630366418338,0.20480880361503848,0.22812982998454404
hedge_global_h63_e2,later,20,3185,0.13538717632148498,0.14200190035992127,0.16577708006279435
hedge_global_h63_e10,early,1,1135,0.21207087100080035,0.5999055595707012,0.5744493392070484
hedge_global_h63_e10,early,3,1135,0.22263294634311626,0.4646690750307803,0.45198237885462555
hedge_global_h63_e10,early,5,1135,0.2178528670392273,0.40558685263981165,0.3894273127753304
hedge_global_h63_e10,early,10,1135,0.20767545803215431,0.34863425926464653,0.31541850220264317
hedge_global_h63_e10,early,20,1135,0.19449385382026488,0.3038293659554333,0.2669603524229075
hedge_global_h63_e10,later,1,3280,0.19677144336126198,0.49765767701659896,0.5161585365853658
hedge_global_h63_e10,later,3,3270,0.19525301127569808,0.3384792071997743,0.354434250764526
hedge_global_h63_e10,later,5,3260,0.18574697208626784,0.2785593449838015,0.294478527607362
hedge_global_h63_e10,later,10,3235,0.166431435772831,0.20456738232995675,0.22812982998454404
hedge_global_h63_e10,later,20,3185,0.13524076991372086,0.14177770346088714,0.16577708006279435
hedge_global_h63_e30,early,1,1135,0.20793227992311913,0.6022066278680879,0.5744493392070484
hedge_global_h63_e30,early,3,1135,0.21924699778693368,0.4671428345228212,0.45198237885462555
hedge_global_h63_e30,early,5,1135,0.21519231675251652,0.4082481744088839,0.3894273127753304
hedge_global_h63_e30,early,10,1135,0.20667163404407193,0.3515960962724386,0.31541850220264317
hedge_global_h63_e30,early,20,1135,0.19413862103473395,0.30686452488940835,0.2669603524229075
hedge_global_h63_e30,later,1,3280,0.19504378981750556,0.496272117373789,0.5161585365853658
hedge_global_h63_e30,later,3,3270,0.1941836080691889,0.3371425381124069,0.354434250764526
hedge_global_h63_e30,later,5,3260,0.18491791367888713,0.27735662783504933,0.294478527607362
hedge_global_h63_e30,later,10,3235,0.1660216373152742,0.20393182919116612,0.22812982998454404
hedge_global_h63_e30,later,20,3185,0.134965746702964,0.14119615845955522,0.16577708006279435
hedge_global_h252_e2,early,1,1135,0.21399632237452115,0.5986231253510839,0.5744493392070484
hedge_global_h252_e2,early,3,1135,0.2242416570613625,0.4631810180130366,0.45198237885462555
hedge_global_h252_e2,early,5,1135,0.21910368248305012,0.40398773112434766,0.3894273127753304
hedge_global_h252_e2,early,10,1135,0.20804964005936866,0.34684101880776336,0.31541850220264317
hedge_global_h252_e2,early,20,1135,0.19449227083770207,0.30198408323612547,0.2669603524229075
hedge_global_h252_e2,later,1,3280,0.1976681071545026,0.4982736865737827,0.5161585365853658
hedge_global_h252_e2,later,3,3270,0.19579227564899893,0.3390616634946777,0.354434250764526
hedge_global_h252_e2,later,5,3260,0.18617192535168678,0.2790758276480372,0.294478527607362
hedge_global_h252_e2,later,10,3235,0.1666535867349333,0.20482514695892926,0.22812982998454404
hedge_global_h252_e2,later,20,3185,0.13538788744274008,0.14202335811440797,0.16577708006279435
hedge_global_h252_e10,early,1,1135,0.2122087244509904,0.5995319286784581,0.5744493392070484
hedge_global_h252_e10,early,3,1135,0.22280519402737292,0.4642395959930235,0.45198237885462555
hedge_global_h252_e10,early,5,1135,0.21797843310733434,0.40515380458931577,0.3894273127753304
hedge_global_h252_e10,early,10,1135,0.2075608639885235,0.34820032626249425,0.31541850220264317
hedge_global_h252_e10,early,20,1135,0.19422516209932292,0.30343138994898056,0.2669603524229075
hedge_global_h252_e10,later,1,3280,0.19664690019744852,0.4978556934986611,0.5161585365853658
hedge_global_h252_e10,later,3,3270,0.19516531627417544,0.33859991777535514,0.354434250764526
hedge_global_h252_e10,later,5,3260,0.1856956972931279,0.2786570857048066,0.294478527607362
hedge_global_h252_e10,later,10,3235,0.1664181532237037,0.20466628747726096,0.22812982998454404
hedge_global_h252_e10,later,20,3185,0.1352452040402711,0.14189842974412598,0.16577708006279435
hedge_global_h252_e30,early,1,1135,0.20811250372290013,0.6013635610019903,0.5744493392070484
hedge_global_h252_e30,early,3,1135,0.21954160240219034,0.46621038383002894,0.45198237885462555
hedge_global_h252_e30,early,5,1135,0.21541175305762095,0.40731697790521654,0.3894273127753304
hedge_global_h252_e30,early,10,1135,0.20640609944635266,0.3507189818086759,0.31541850220264317
hedge_global_h252_e30,early,20,1135,0.19352932824259972,0.306100314272107,0.2669603524229075
hedge_global_h252_e30,later,1,3280,0.19470047788300332,0.49700435999548215,0.5161585365853658
hedge_global_h252_e30,later,3,3270,0.19395583333124716,0.33764269904701544,0.354434250764526
hedge_global_h252_e30,later,5,3260,0.1847801244721866,0.27778637201058537,0.294478527607362
hedge_global_h252_e30,later,10,3235,0.16598804615074525,0.2043464119926164,0.22812982998454404
hedge_global_h252_e30,later,20,3185,0.1349861223125983,0.14164785470076854,0.16577708006279435
hedge_local_h63_e2,early,1,1135,0.21395989717857591,0.5987247618588271,0.5744493392070484
hedge_local_h63_e2,early,3,1135,0.22420113877760486,0.46330399187318977,0.45198237885462555
hedge_local_h63_e2,early,5,1135,0.2190762226186161,0.40411322115018716,0.3894273127753304
hedge_local_h63_e2,early,10,1135,0.2080815315484595,0.34696863169511827,0.31541850220264317
hedge_local_h63_e2,early,20,1135,0.1945649835241279,0.3021041908445749,0.2669603524229075
hedge_local_h63_e2,later,1,3280,0.19769011979826784,0.49821815245242523,0.5161585365853658
hedge_local_h63_e2,later,3,3270,0.19580854233356415,0.3390240826144161,0.354434250764526
hedge_local_h63_e2,later,5,3260,0.18617905694737394,0.27904618090464056,0.294478527607362
hedge_local_h63_e2,later,10,3235,0.16665566825157044,0.20479857753673453,0.22812982998454404
hedge_local_h63_e2,later,20,3185,0.13538778204231602,0.1419949940121771,0.16577708006279435
hedge_local_h63_e10,early,1,1135,0.21205580468835522,0.5999889386895274,0.5744493392070484
hedge_local_h63_e10,early,3,1135,0.22263480460484283,0.4647847243454361,0.45198237885462555
hedge_local_h63_e10,early,5,1135,0.2178665492305214,0.40571033215194957,0.3894273127753304
hedge_local_h63_e10,early,10,1135,0.20771273181979588,0.3487587310688905,0.31541850220264317
hedge_local_h63_e10,early,20,1135,0.19456404401300675,0.3039511648525511,0.2669603524229075
hedge_local_h63_e10,later,1,3280,0.19675510986649883,0.49755505374742215,0.5161585365853658
hedge_local_h63_e10,later,3,3270,0.1952439496633101,0.33839137983687073,0.354434250764526
hedge_local_h63_e10,later,5,3260,0.18573121340334425,0.2784886873230621,0.294478527607362
hedge_local_h63_e10,later,10,3235,0.16642841450299714,0.20451617637885705,0.22812982998454404
hedge_local_h63_e10,later,20,3185,0.1352436990669784,0.14174287175641517,0.16577708006279435
hedge_local_h63_e30,early,1,1135,0.20786985485014217,0.6023217676224686,0.5744493392070484
hedge_local_h63_e30,early,3,1135,0.21924513610548307,0.4673011484022344,0.45198237885462555
hedge_local_h63_e30,early,5,1135,0.21523110272891632,0.4084273279383762,0.3894273127753304
hedge_local_h63_e30,early,10,1135,0.20674145200704044,0.3517688073112388,0.31541850220264317
hedge_local_h63_e30,early,20,1135,0.1942800174216004,0.3070267976251766,0.2669603524229075
hedge_local_h63_e30,later,1,3280,0.19499014598756645,0.4959781698619159,0.5161585365853658
hedge_local_h63_e30,later,3,3270,0.19415563687790982,0.33688966389492053,0.354434250764526
hedge_local_h63_e30,later,5,3260,0.1848752628110945,0.27715097071685413,0.294478527607362
hedge_local_h63_e30,later,10,3235,0.16601470610573543,0.2037802682892048,0.22812982998454404
hedge_local_h63_e30,later,20,3185,0.13497443675319232,0.14109141354866023,0.16577708006279435
hedge_local_h252_e2,early,1,1135,0.2139900522817174,0.5986442437338407,0.5744493392070484
hedge_local_h252_e2,early,3,1135,0.2242388329952405,0.46320973638673457,0.45198237885462555
hedge_local_h252_e2,early,5,1135,0.2191033273224572,0.40401825345048564,0.3894273127753304
hedge_local_h252_e2,early,10,1135,0.2080528163117764,0.34687406066792714,0.31541850220264317
hedge_local_h252_e2,early,20,1135,0.19450414972853075,0.3020175725885567,0.2669603524229075
hedge_local_h252_e2,later,1,3280,0.1976625586453378,0.49824583949847717,0.5161585365853658
hedge_local_h252_e2,later,3,3270,0.19579050248686075,0.33903720920552877,0.354434250764526
hedge_local_h252_e2,later,5,3260,0.18616914648745178,0.27905669214953704,0.294478527607362
hedge_local_h252_e2,later,10,3235,0.1666537465383471,0.2048125069319817,0.22812982998454404
hedge_local_h252_e2,later,20,3185,0.1353882881739423,0.14201565832414362,0.16577708006279435
hedge_local_h252_e10,early,1,1135,0.21217716730722447,0.5996267522990826,0.5744493392070484
hedge_local_h252_e10,early,3,1135,0.22279292679033494,0.46436675758178814,0.45198237885462555
hedge_local_h252_e10,early,5,1135,0.2179798026527941,0.4052896573183157,0.3894273127753304
hedge_local_h252_e10,early,10,1135,0.20757584557454425,0.3483475272461948,0.31541850220264317
hedge_local_h252_e10,early,20,1135,0.19428012986343313,0.30358028976716994,0.2669603524229075
hedge_local_h252_e10,later,1,3280,0.19661946498990227,0.497719823174408,0.5161585365853658
hedge_local_h252_e10,later,3,3270,0.19515526843259323,0.33848050954265424,0.354434250764526
hedge_local_h252_e10,later,5,3260,0.1856812961979079,0.27856309802658696,0.294478527607362
hedge_local_h252_e10,later,10,3235,0.1664184865566328,0.20460402071716638,0.22812982998454404
hedge_local_h252_e10,later,20,3185,0.13524690766730846,0.14185996753096164,0.16577708006279435
hedge_local_h252_e30,early,1,1135,0.208022395724269,0.6015522134073318,0.5744493392070484
hedge_local_h252_e30,early,3,1135,0.21951738270150317,0.4664547309021459,0.45198237885462555
hedge_local_h252_e30,early,5,1135,0.21543560583374477,0.40758445274431,0.3894273127753304
hedge_local_h252_e30,early,10,1135,0.20644068025422205,0.35100921903148896,0.31541850220264317
hedge_local_h252_e30,early,20,1135,0.19365423586394023,0.3063905703285853,0.2669603524229075
hedge_local_h252_e30,later,1,3280,0.19462318727256375,0.49663008651381024,0.5161585365853658
hedge_local_h252_e30,later,3,3270,0.1939189963466019,0.3373129696012639,0.354434250764526
hedge_local_h252_e30,later,5,3260,0.18473538464011863,0.27752305214587025,0.294478527607362
hedge_local_h252_e30,later,10,3235,0.16598675194058266,0.2041705484086857,0.22812982998454404
hedge_local_h252_e30,later,20,3185,0.1349899801305559,0.1415355285947777,0.16577708006279435
frozen_weights2023,early,1,1135,0.2117748877302694,0.5997402261676983,0.5744493392070484
frozen_weights2023,early,3,1135,0.22246013078823457,0.46447892433904986,0.45198237885462555
frozen_weights2023,early,5,1135,0.21767709299955262,0.40547443152805557,0.3894273127753304
frozen_weights2023,early,10,1135,0.2071607126929304,0.3487097826837658,0.31541850220264317
frozen_weights2023,early,20,1135,0.19378560572848905,0.3041259536952235,0.2669603524229075
frozen_weights2023,later,1,3280,0.19646780863822544,0.49809571043308426,0.5161585365853658
frozen_weights2023,later,3,3270,0.19512206504513435,0.3388865617129838,0.354434250764526
frozen_weights2023,later,5,3260,0.1857011907112169,0.2789221578338053,0.294478527607362
frozen_weights2023,later,10,3235,0.16646588164124698,0.2049225959671158,0.22812982998454404
frozen_weights2023,later,20,3185,0.1353002634695382,0.1421519437081016,0.16577708006279435
raw_survival_hist,early,1,1135,0.19847769332018234,0.5743560533864115,0.5744493392070484
raw_survival_hist,early,3,1135,0.21953361614540615,0.4168593403178669,0.45198237885462555
raw_survival_hist,early,5,1135,0.22250025790477024,0.3389986766042656,0.3894273127753304
raw_survival_hist,early,10,1135,0.2182650799485789,0.2596498762479535,0.31541850220264317
raw_survival_hist,early,20,1135,0.21713118598787592,0.1855153062153477,0.2669603524229075
raw_survival_hist,later,1,3280,0.19511862481865774,0.5033511322024358,0.5161585365853658
raw_survival_hist,later,3,3270,0.19524453588365934,0.3445697053974389,0.354434250764526
raw_survival_hist,later,5,3260,0.1882768668416019,0.2686601781688216,0.294478527607362
raw_survival_hist,later,10,3235,0.17159393252408753,0.1925346705686162,0.22812982998454404
raw_survival_hist,later,20,3185,0.1413297108120427,0.1336424939685078,0.16577708006279435
raw_survival_logit,early,1,1135,0.35363712367882466,0.28690519128039027,0.5744493392070484
raw_survival_logit,early,3,1135,0.35474879701718076,0.15124914377397025,0.45198237885462555
raw_survival_logit,early,5,1135,0.3270726658622206,0.11246766927566193,0.3894273127753304
raw_survival_logit,early,10,1135,0.2789985879654703,0.07742949333985832,0.31541850220264317
raw_survival_logit,early,20,1135,0.24421200295539575,0.05096421734767476,0.2669603524229075
raw_survival_logit,later,1,3280,0.220803231908759,0.5344251750730156,0.5161585365853658
raw_survival_logit,later,3,3270,0.2113165926104251,0.3679006997687862,0.354434250764526
raw_survival_logit,later,5,3260,0.20241141487480857,0.3045021749301694,0.294478527607362
raw_survival_logit,later,10,3235,0.17867813256263396,0.23195424038346826,0.22812982998454404
raw_survival_logit,later,20,3185,0.14815079892098415,0.1712126285981694,0.16577708006279435
raw_survival_local,early,1,1135,0.3785605585864834,0.30994859401857533,0.5744493392070484
raw_survival_local,early,3,1135,0.37696671940251425,0.19071106151211792,0.45198237885462555
raw_survival_local,early,5,1135,0.34356963885650915,0.15694299930425124,0.3894273127753304
raw_survival_local,early,10,1135,0.2948929423687816,0.12625674577401455,0.31541850220264317
raw_survival_local,early,20,1135,0.2526006033286089,0.10113918296969601,0.2669603524229075
raw_survival_local,later,1,3280,0.24416903461082326,0.5219695318733134,0.5161585365853658
raw_survival_local,later,3,3270,0.24196313848162204,0.36511928418836836,0.354434250764526
raw_survival_local,later,5,3260,0.23105100710767087,0.30608370660765355,0.294478527607362
raw_survival_local,later,10,3235,0.20352585636480927,0.24064626708784814,0.22812982998454404
raw_survival_local,later,20,3185,0.17106933905322033,0.1861453600432829,0.16577708006279435
raw_hist,early,5,1135,0.2169734266725476,0.3334069688408694,0.3894273127753304
raw_hist,later,5,3260,0.18813240554943836,0.28504454947372293,0.294478527607362
raw_extra,early,5,1135,0.20674671544529777,0.37426049867905625,0.3894273127753304
raw_extra,later,5,3260,0.18056645470715865,0.30884340419756495,0.294478527607362
