indicator,target,corridor,h,n_scope,n_signals,hit_rate,base_rate,lift,signals_per_week,weekly_max,calendar_gap_max_days,symmetric_bps,future_only_bps,decision_clock,reference,evaluation_period
ТЗ: сезонность (до праздника),window_closing,AMD,20,638,41,0.5365853658536586,0.49843260188087773,1.0765454824359566,0.31297709923664124,6,224,-35.24182080176349,-15.906762410696777,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),window_closing,KZT,20,638,103,0.39805825242718446,0.47648902821316613,0.8353985692386305,0.7862595419847328,6,108,-26.631968243225206,-104.73084061677581,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,now_favourable,TJS,20,637,82,0.1951219512195122,0.17739403453689168,1.099935247140082,0.6266375545851528,5,231,-81.88835760341502,83.7323052472683,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,now_favourable,UZS,20,637,44,0.3181818181818182,0.16326530612244897,1.9488636363636365,0.33624454148471616,5,280,-87.30861709730226,117.99936799220372,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,now_favourable,KGS,20,637,65,0.2,0.1664050235478807,1.2018867924528303,0.4967248908296943,5,284,-85.81030500683465,69.87105817792855,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,now_favourable,AMD,20,637,79,0.24050632911392406,0.1726844583987441,1.3927502876869966,0.603711790393013,6,284,-83.54745648926485,94.97845128390568,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,now_favourable,KZT,20,637,52,0.09615384615384616,0.14599686028257458,0.6586021505376344,0.39737991266375544,5,287,-143.7203108251644,-30.067011656063865,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,window_closing,TJS,20,638,83,0.6867469879518072,0.554858934169279,1.2376965489074943,0.6335877862595419,5,231,-81.88835760341502,83.7323052472683,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,window_closing,UZS,20,638,45,0.7777777777777778,0.4827586206896552,1.6111111111111112,0.3435114503816794,5,280,-87.30861709730226,117.99936799220372,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,window_closing,KGS,20,638,66,0.696969696969697,0.5078369905956113,1.3724279835390947,0.5038167938931297,5,284,-85.81030500683465,69.87105817792855,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,window_closing,AMD,20,638,80,0.675,0.49843260188087773,1.354245283018868,0.6106870229007634,6,284,-83.54745648926485,94.97845128390568,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,window_closing,KZT,20,638,53,0.5094339622641509,0.47648902821316613,1.0691410129096326,0.40458015267175573,5,287,-143.7203108251644,-30.067011656063865,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
