rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,period,candidate,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness,screen_rank
0.2,334,1.3209039548022599,60,0,0.41916167664670656,0.3379032258064516,1.240478470267103,0.590828752409164,54.12054036397276,1.240478470267103,1.240478470267103,1,1,1.2457627118644068,1.4039548022598871,1.185695161598776,0.9300911854103343,1.240478470267103,1.3209039548022599,1.3209039548022599,0.7078651685393259,1.9727272727272729,4,screen_2024,stack25_benefit7580_shared_extra_minimum,rolling,0.2,60,0,0,0.0,0.0,0,0,1.185695161598776,8
0.2,286,1.127887323943662,60,0,0.3041958041958042,0.22186234817813766,1.3711015262110153,0.6124380017773456,-1.171204934671032,1.3711015262110153,1.3711015262110153,1,1,1.1042253521126761,1.1633802816901408,1.1596244131455398,0.8434163701067615,1.3711015262110153,1.127887323943662,1.127887323943662,0.6153846153846154,2.4410256410256412,4,retrospective_2025,stack25_benefit7580_shared_extra_minimum,rolling,0.2,60,0,0,0.0,0.0,0,0,1.1596244131455398,8
0.2,210,1.3066666666666666,60,0,0.4380952380952381,0.3401273885350318,1.288032816122704,0.5472213786820528,64.20684991611046,1.288032816122704,1.288032816122704,1,1,1.151111111111111,1.3688888888888888,1.166520979020979,0.9365853658536586,1.288032816122704,1.3066666666666666,1.3066666666666666,0.18666666666666665,2.1999999999999997,3,retrospective_2026,stack25_benefit7580_shared_extra_minimum,rolling,0.2,60,0,0,0.0,0.0,0,0,1.166520979020979,8
0.2,496,1.1709949409780778,60,0,0.36088709677419356,0.26782178217821784,1.3474897143879314,0.5992577539652485,26.509019901345326,1.288032816122704,1.3295671711668597,2,2,1.1332209106239461,1.1922428330522767,1.2231404958677685,0.8737270875763747,1.3295671711668597,1.127887323943662,1.3066666666666666,0.18666666666666665,2.4410256410256412,7,combined_2025_2026,stack25_benefit7580_shared_extra_minimum,rolling,0.2,60,0,0,0.0,0.0,0,0,1.2231404958677685,8
0.2,337,1.332768361581921,60,0,0.41543026706231456,0.3379032258064516,1.229435635220215,0.5899944476582781,52.25350765241404,1.229435635220215,1.229435635220215,1,1,1.2457627118644068,1.384180790960452,1.185695161598776,0.9307228915662651,1.229435635220215,1.332768361581921,1.332768361581921,0.7078651685393259,1.9727272727272729,4,screen_2024,stack25_benefit7575_shared_extra_minimum,rolling,0.2,60,0,0,0.0,0.0,0,0,1.185695161598776,11
0.2,284,1.1199999999999999,60,0,0.3028169014084507,0.22186234817813766,1.3648863986840751,0.6128918325649224,-1.8305189100902715,1.3648863986840751,1.3648863986840751,1,1,1.064788732394366,1.2028169014084507,1.1803319919517103,0.8566308243727598,1.3648863986840751,1.1199999999999999,1.1199999999999999,0.5538461538461539,2.476923076923077,4,retrospective_2025,stack25_benefit7575_shared_extra_minimum,rolling,0.2,60,0,0,0.0,0.0,0,0,1.1803319919517103,11
0.2,206,1.2817777777777777,60,0,0.441747572815534,0.3401273885350318,1.2987709537834988,0.5459054560178156,67.04454818864504,1.2987709537834988,1.2987709537834988,1,1,1.151111111111111,1.4,1.193649373881932,0.9402985074626866,1.2987709537834988,1.2817777777777777,1.2817777777777777,0.15555555555555556,2.1999999999999997,3,retrospective_2026,stack25_benefit7575_shared_extra_minimum,rolling,0.2,60,0,0,0.0,0.0,0,0,1.193649373881932,11
0.2,490,1.1568296795952784,60,0,0.36122448979591837,0.26782178217821784,1.3487494813082348,0.5987672141965333,27.125121543663752,1.2987709537834988,1.331828676233787,2,2,1.109612141652614,1.1922428330522767,1.2231404958677685,0.8824742268041237,1.331828676233787,1.1199999999999999,1.2817777777777777,0.15555555555555556,2.476923076923077,7,combined_2025_2026,stack25_benefit7575_shared_extra_minimum,rolling,0.2,60,0,0,0.0,0.0,0,0,1.2231404958677685,11
0.2,335,1.3248587570621468,60,0,0.417910447761194,0.3379032258064516,1.2367755494603356,0.5911485207805837,53.60971726137116,1.2367755494603356,1.2367755494603356,1,1,1.2457627118644068,1.4039548022598871,1.185695161598776,0.9303030303030303,1.2367755494603356,1.3248587570621468,1.3248587570621468,0.7078651685393259,1.9727272727272729,4,screen_2024,stack25_benefit7580_shared_extra_geomean,rolling,0.2,60,0,0,0.0,0.0,0,0,1.185695161598776,9
0.2,285,1.123943661971831,60,0,0.30526315789473685,0.22186234817813766,1.3759124087591241,0.6125196533416377,-2.1770204313519286,1.3759124087591241,1.3759124087591241,1,1,1.084507042253521,1.1830985915492958,1.2017925736235595,0.8464285714285714,1.3759124087591241,1.123943661971831,1.123943661971831,0.5846153846153845,2.4410256410256412,4,retrospective_2025,stack25_benefit7580_shared_extra_geomean,rolling,0.2,60,0,0,0.0,0.0,0,0,1.2017925736235595,9
0.2,208,1.2942222222222222,60,0,0.4326923076923077,0.3401273885350318,1.2721477960242007,0.5471563055832719,63.498370435290795,1.2721477960242007,1.2721477960242007,1,1,1.1199999999999999,1.3688888888888888,1.166520979020979,0.9359605911330049,1.2721477960242007,1.2942222222222222,1.2942222222222222,0.18666666666666665,2.1999999999999997,3,retrospective_2026,stack25_benefit7580_shared_extra_geomean,rolling,0.2,60,0,0,0.0,0.0,0,0,1.166520979020979,9
0.2,493,1.163912310286678,60,0,0.359026369168357,0.26782178217821784,1.3405420808134587,0.599319618216335,25.531866587434454,1.2721477960242007,1.3240301023916623,2,2,1.1332209106239461,1.1922428330522767,1.2075860647289218,0.875,1.3240301023916623,1.123943661971831,1.2942222222222222,0.18666666666666665,2.4410256410256412,7,combined_2025_2026,stack25_benefit7580_shared_extra_geomean,rolling,0.2,60,0,0,0.0,0.0,0,0,1.2075860647289218,9
0.2,338,1.3367231638418078,60,0,0.41420118343195267,0.3379032258064516,1.2257982516840604,0.590511891022939,51.87653171065649,1.2257982516840604,1.2257982516840604,1,1,1.2457627118644068,1.384180790960452,1.185695161598776,0.9309309309309309,1.2257982516840604,1.3367231638418078,1.3367231638418078,0.7078651685393259,1.9727272727272729,4,screen_2024,stack25_benefit7575_shared_extra_geomean,rolling,0.2,60,0,0,0.0,0.0,0,0,1.185695161598776,12
0.2,283,1.116056338028169,60,0,0.303886925795053,0.22186234817813766,1.369709318820768,0.6129582931405091,-1.853185522588965,1.369709318820768,1.369709318820768,1,1,1.064788732394366,1.1830985915492958,1.1803319919517103,0.8561151079136691,1.369709318820768,1.116056338028169,1.116056338028169,0.5538461538461539,2.476923076923077,4,retrospective_2025,stack25_benefit7575_shared_extra_geomean,rolling,0.2,60,0,0,0.0,0.0,0,0,1.1803319919517103,12
0.2,205,1.2755555555555553,60,0,0.44390243902439025,0.3401273885350318,1.3051064218507356,0.5458909953291976,68.19976939542394,1.3051064218507356,1.3051064218507356,1,1,1.151111111111111,1.3688888888888888,1.166520979020979,0.93,1.3051064218507356,1.2755555555555553,1.2755555555555553,0.17111111111111113,2.1636363636363636,3,retrospective_2026,stack25_benefit7575_shared_extra_geomean,rolling,0.2,60,0,0,0.0,0.0,0,0,1.166520979020979,12
0.2,488,1.1521079258010118,60,0,0.36270491803278687,0.26782178217821784,1.3542771431168752,0.5988272037733444,27.57479758846154,1.3051064218507356,1.3374078703357517,2,2,1.109612141652614,1.1922428330522767,1.2324847464759099,0.8778467908902692,1.3374078703357517,1.116056338028169,1.2755555555555553,0.17111111111111113,2.476923076923077,7,combined_2025_2026,stack25_benefit7575_shared_extra_geomean,rolling,0.2,60,0,0,0.0,0.0,0,0,1.2324847464759099,12
0.2,335,1.3248587570621468,60,0,0.417910447761194,0.3379032258064516,1.2367755494603356,0.5910525902691578,53.73461528628437,1.2367755494603356,1.2367755494603356,1,1,1.2457627118644068,1.4039548022598871,1.185695161598776,0.9303030303030303,1.2367755494603356,1.3248587570621468,1.3248587570621468,0.7078651685393259,1.9727272727272729,4,screen_2024,stack25_benefit7580_shared_extra_conservative,rolling,0.2,60,0,0,0.0,0.0,0,0,1.185695161598776,10
0.2,285,1.123943661971831,60,0,0.30526315789473685,0.22186234817813766,1.3759124087591241,0.6124683837547567,-1.9973759265075954,1.3759124087591241,1.3759124087591241,1,1,1.1042253521126761,1.143661971830986,1.1803319919517103,0.8464285714285714,1.3759124087591241,1.123943661971831,1.123943661971831,0.6,2.4410256410256412,4,retrospective_2025,stack25_benefit7580_shared_extra_conservative,rolling,0.2,60,0,0,0.0,0.0,0,0,1.1803319919517103,10
0.2,208,1.2942222222222222,60,0,0.4326923076923077,0.3401273885350318,1.2721477960242007,0.5471165386895724,63.498370435290795,1.2721477960242007,1.2721477960242007,1,1,1.1199999999999999,1.3688888888888888,1.166520979020979,0.9359605911330049,1.2721477960242007,1.2942222222222222,1.2942222222222222,0.18666666666666665,2.1999999999999997,3,retrospective_2026,stack25_benefit7580_shared_extra_conservative,rolling,0.2,60,0,0,0.0,0.0,0,0,1.166520979020979,10
0.2,493,1.163912310286678,60,0,0.359026369168357,0.26782178217821784,1.3405420808134587,0.5992621282052244,25.63571787319639,1.2721477960242007,1.3240301023916623,2,2,1.109612141652614,1.1922428330522767,1.2075860647289218,0.875,1.3240301023916623,1.123943661971831,1.2942222222222222,0.18666666666666665,2.4410256410256412,7,combined_2025_2026,stack25_benefit7580_shared_extra_conservative,rolling,0.2,60,0,0,0.0,0.0,0,0,1.2075860647289218,10
0.2,338,1.3367231638418078,60,0,0.41420118343195267,0.3379032258064516,1.2257982516840604,0.5903418323890477,51.87653171065649,1.2257982516840604,1.2257982516840604,1,1,1.2457627118644068,1.384180790960452,1.185695161598776,0.9309309309309309,1.2257982516840604,1.3367231638418078,1.3367231638418078,0.7078651685393259,1.9727272727272729,4,screen_2024,stack25_benefit7575_shared_extra_conservative,rolling,0.2,60,0,0,0.0,0.0,0,0,1.185695161598776,13
0.2,282,1.112112676056338,60,0,0.3049645390070922,0.22186234817813766,1.3745664440648133,0.6128880348177461,-1.6843515608482231,1.3745664440648133,1.3745664440648133,1,1,1.064788732394366,1.1633802816901408,1.1803319919517103,0.855595667870036,1.3745664440648133,1.112112676056338,1.112112676056338,0.5538461538461539,2.476923076923077,4,retrospective_2025,stack25_benefit7575_shared_extra_conservative,rolling,0.2,60,0,0,0.0,0.0,0,0,1.1803319919517103,13
0.2,204,1.2693333333333332,60,0,0.44607843137254904,0.3401273885350318,1.3115040023500038,0.5458873801570432,68.09112139087037,1.3115040023500038,1.3115040023500038,1,1,1.151111111111111,1.3377777777777777,1.193649373881932,0.9346733668341709,1.3115040023500038,1.2693333333333332,1.2693333333333332,0.15555555555555556,2.1636363636363636,3,retrospective_2026,stack25_benefit7575_shared_extra_conservative,rolling,0.2,60,0,0,0.0,0.0,0,0,1.193649373881932,13
0.2,486,1.1473861720067455,60,0,0.36419753086419754,0.26782178217821784,1.3598503000844344,0.598754091476606,27.604118567033648,1.3115040023500038,1.3430352232074085,2,2,1.109612141652614,1.1804384485666106,1.2324847464759099,0.8794178794178794,1.3430352232074085,1.112112676056338,1.2693333333333332,0.15555555555555556,2.476923076923077,7,combined_2025_2026,stack25_benefit7575_shared_extra_conservative,rolling,0.2,60,0,0,0.0,0.0,0,0,1.2324847464759099,13
