origin,cadence,kind,endpoint,n_risk,positive_labels,n_recent_records
2025-04-01,quarter,fine_full20,20,755,14,0
2025-04-01,quarter,fine_partial,1,3990,1895,95
2025-04-01,quarter,fine_partial,2,2093,380,38
2025-04-01,quarter,fine_partial,3,1713,222,27
2025-04-01,quarter,fine_partial,4,1491,120,13
2025-04-01,quarter,fine_partial,5,1369,105,9
2025-04-01,quarter,fine_partial,6,1264,72,8
2025-04-01,quarter,fine_partial,7,1192,61,8
2025-04-01,quarter,fine_partial,8,1128,58,5
2025-04-01,quarter,fine_partial,9,1065,35,0
2025-04-01,quarter,fine_partial,10,1030,51,0
2025-04-01,quarter,fine_partial,11,979,44,0
2025-04-01,quarter,fine_partial,12,935,44,0
2025-04-01,quarter,fine_partial,13,891,38,0
2025-04-01,quarter,fine_partial,14,853,20,0
2025-04-01,quarter,fine_partial,15,833,11,0
2025-04-01,quarter,fine_partial,16,822,24,0
2025-04-01,quarter,fine_partial,17,798,19,0
2025-04-01,quarter,fine_partial,18,779,11,0
2025-04-01,quarter,fine_partial,19,768,13,0
2025-04-01,quarter,fine_partial,20,755,14,0
2025-04-01,month,direct_full20,5,3895,1256,0
2025-04-01,month,direct_mature5,5,3970,1264,75
2025-04-01,month,coarse_full20,1,3895,1840,0
2025-04-01,month,coarse_full20,3,2055,577,0
2025-04-01,month,coarse_full20,5,1478,222,0
2025-04-01,month,coarse_full20,10,1256,277,0
2025-04-01,month,coarse_full20,20,979,238,0
2025-04-01,month,coarse_partial,1,3990,1895,95
2025-04-01,month,coarse_partial,3,2093,602,38
2025-04-01,month,coarse_partial,5,1488,224,10
2025-04-01,month,coarse_partial,10,1256,277,0
2025-04-01,month,coarse_partial,20,979,238,0
2025-04-01,month,fine_full20,1,3895,1840,0
2025-04-01,month,fine_full20,2,2055,369,0
2025-04-01,month,fine_full20,3,1686,208,0
2025-04-01,month,fine_full20,4,1478,118,0
2025-04-01,month,fine_full20,5,1360,104,0
2025-04-01,month,fine_full20,6,1256,72,0
2025-04-01,month,fine_full20,7,1184,61,0
2025-04-01,month,fine_full20,8,1123,58,0
2025-04-01,month,fine_full20,9,1065,35,0
2025-04-01,month,fine_full20,10,1030,51,0
2025-04-01,month,fine_full20,11,979,44,0
2025-04-01,month,fine_full20,12,935,44,0
2025-04-01,month,fine_full20,13,891,38,0
2025-04-01,month,fine_full20,14,853,20,0
2025-04-01,month,fine_full20,15,833,11,0
2025-04-01,month,fine_full20,16,822,24,0
2025-04-01,month,fine_full20,17,798,19,0
2025-04-01,month,fine_full20,18,779,11,0
2025-04-01,month,fine_full20,19,768,13,0
2025-04-01,month,fine_full20,20,755,14,0
2025-04-01,month,fine_partial,1,3990,1895,95
2025-04-01,month,fine_partial,2,2093,380,38
2025-04-01,month,fine_partial,3,1713,222,27
2025-04-01,month,fine_partial,4,1491,120,13
2025-04-01,month,fine_partial,5,1369,105,9
2025-04-01,month,fine_partial,6,1264,72,8
2025-04-01,month,fine_partial,7,1192,61,8
2025-04-01,month,fine_partial,8,1128,58,5
2025-04-01,month,fine_partial,9,1065,35,0
2025-04-01,month,fine_partial,10,1030,51,0
2025-04-01,month,fine_partial,11,979,44,0
2025-04-01,month,fine_partial,12,935,44,0
2025-04-01,month,fine_partial,13,891,38,0
2025-04-01,month,fine_partial,14,853,20,0
2025-04-01,month,fine_partial,15,833,11,0
2025-04-01,month,fine_partial,16,822,24,0
2025-04-01,month,fine_partial,17,798,19,0
2025-04-01,month,fine_partial,18,779,11,0
2025-04-01,month,fine_partial,19,768,13,0
2025-04-01,month,fine_partial,20,755,14,0
2025-05-01,month,direct_full20,5,4000,1272,0
2025-05-01,month,direct_mature5,5,4075,1278,75
2025-05-01,month,coarse_full20,1,4000,1900,0
2025-05-01,month,coarse_full20,3,2100,602,0
2025-05-01,month,coarse_full20,5,1498,226,0
2025-05-01,month,coarse_full20,10,1272,280,0
2025-05-01,month,coarse_full20,20,992,247,0
2025-05-01,month,coarse_partial,1,4095,1959,95
2025-05-01,month,coarse_partial,3,2133,617,33
2025-05-01,month,coarse_partial,5,1508,230,10
2025-05-01,month,coarse_partial,10,1272,280,0
2025-05-01,month,coarse_partial,20,992,247,0
2025-05-01,month,fine_full20,1,4000,1900,0
2025-05-01,month,fine_full20,2,2100,380,0
2025-05-01,month,fine_full20,3,1720,222,0
2025-05-01,month,fine_full20,4,1498,121,0
2025-05-01,month,fine_full20,5,1377,105,0
2025-05-01,month,fine_full20,6,1272,72,0
2025-05-01,month,fine_full20,7,1200,61,0
2025-05-01,month,fine_full20,8,1139,59,0
2025-05-01,month,fine_full20,9,1080,35,0
2025-05-01,month,fine_full20,10,1045,53,0
2025-05-01,month,fine_full20,11,992,47,0
2025-05-01,month,fine_full20,12,945,45,0
2025-05-01,month,fine_full20,13,900,38,0
2025-05-01,month,fine_full20,14,862,21,0
2025-05-01,month,fine_full20,15,841,11,0
2025-05-01,month,fine_full20,16,830,24,0
2025-05-01,month,fine_full20,17,806,19,0
2025-05-01,month,fine_full20,18,787,13,0
2025-05-01,month,fine_full20,19,774,15,0
2025-05-01,month,fine_full20,20,759,14,0
2025-05-01,month,fine_partial,1,4095,1959,95
2025-05-01,month,fine_partial,2,2133,394,33
2025-05-01,month,fine_partial,3,1739,223,19
2025-05-01,month,fine_partial,4,1513,121,15
2025-05-01,month,fine_partial,5,1387,109,10
2025-05-01,month,fine_partial,6,1273,72,1
2025-05-01,month,fine_partial,7,1200,61,0
2025-05-01,month,fine_partial,8,1139,59,0
2025-05-01,month,fine_partial,9,1080,35,0
2025-05-01,month,fine_partial,10,1045,53,0
2025-05-01,month,fine_partial,11,992,47,0
2025-05-01,month,fine_partial,12,945,45,0
2025-05-01,month,fine_partial,13,900,38,0
2025-05-01,month,fine_partial,14,862,21,0
2025-05-01,month,fine_partial,15,841,11,0
2025-05-01,month,fine_partial,16,830,24,0
2025-05-01,month,fine_partial,17,806,19,0
2025-05-01,month,fine_partial,18,787,13,0
2025-05-01,month,fine_partial,19,774,15,0
2025-05-01,month,fine_partial,20,759,14,0
2025-06-01,month,direct_full20,5,4095,1281,0
2025-06-01,month,direct_mature5,5,4170,1291,75
2025-06-01,month,coarse_full20,1,4095,1959,0
2025-06-01,month,coarse_full20,3,2136,620,0
2025-06-01,month,coarse_full20,5,1516,235,0
2025-06-01,month,coarse_full20,10,1281,283,0
2025-06-01,month,coarse_full20,20,998,249,0
2025-06-01,month,coarse_partial,1,4190,2018,95
2025-06-01,month,coarse_partial,3,2170,636,34
2025-06-01,month,coarse_partial,5,1532,241,16
2025-06-01,month,coarse_partial,10,1289,286,8
2025-06-01,month,coarse_partial,20,998,249,0
2025-06-01,month,fine_full20,1,4095,1959,0
2025-06-01,month,fine_full20,2,2136,397,0
2025-06-01,month,fine_full20,3,1739,223,0
2025-06-01,month,fine_full20,4,1516,124,0
2025-06-01,month,fine_full20,5,1392,111,0
2025-06-01,month,fine_full20,6,1281,72,0
2025-06-01,month,fine_full20,7,1209,61,0
2025-06-01,month,fine_full20,8,1148,61,0
2025-06-01,month,fine_full20,9,1087,36,0
2025-06-01,month,fine_full20,10,1051,53,0
2025-06-01,month,fine_full20,11,998,47,0
2025-06-01,month,fine_full20,12,951,45,0
2025-06-01,month,fine_full20,13,906,40,0
2025-06-01,month,fine_full20,14,866,21,0
2025-06-01,month,fine_full20,15,845,11,0
2025-06-01,month,fine_full20,16,834,24,0
2025-06-01,month,fine_full20,17,810,19,0
2025-06-01,month,fine_full20,18,791,13,0
2025-06-01,month,fine_full20,19,778,15,0
2025-06-01,month,fine_full20,20,763,14,0
2025-06-01,month,fine_partial,1,4190,2018,95
2025-06-01,month,fine_partial,2,2172,411,36
2025-06-01,month,fine_partial,3,1760,226,21
2025-06-01,month,fine_partial,4,1533,128,17
2025-06-01,month,fine_partial,5,1404,113,12
2025-06-01,month,fine_partial,6,1290,73,9
2025-06-01,month,fine_partial,7,1216,62,7
2025-06-01,month,fine_partial,8,1154,61,6
2025-06-01,month,fine_partial,9,1093,37,6
2025-06-01,month,fine_partial,10,1056,53,5
2025-06-01,month,fine_partial,11,1002,48,4
2025-06-01,month,fine_partial,12,953,45,2
2025-06-01,month,fine_partial,13,908,40,2
2025-06-01,month,fine_partial,14,868,21,2
2025-06-01,month,fine_partial,15,847,11,2
2025-06-01,month,fine_partial,16,836,24,2
2025-06-01,month,fine_partial,17,812,19,2
2025-06-01,month,fine_partial,18,792,13,1
2025-06-01,month,fine_partial,19,778,15,0
2025-06-01,month,fine_partial,20,763,14,0
2025-07-01,quarter,direct_full20,5,4190,1294,0
2025-07-01,quarter,direct_mature5,5,4265,1310,75
2025-07-01,quarter,coarse_full20,1,4190,2018,0
2025-07-01,quarter,coarse_full20,3,2172,637,0
2025-07-01,quarter,coarse_full20,5,1535,241,0
2025-07-01,quarter,coarse_full20,10,1294,286,0
2025-07-01,quarter,coarse_full20,20,1008,253,0
2025-07-01,quarter,coarse_partial,1,4285,2059,95
2025-07-01,quarter,coarse_partial,3,2219,660,47
2025-07-01,quarter,coarse_partial,5,1556,246,21
2025-07-01,quarter,coarse_partial,10,1303,291,9
2025-07-01,quarter,coarse_partial,20,1008,253,0
2025-07-01,quarter,fine_full20,1,4190,2018,0
2025-07-01,quarter,fine_full20,2,2172,411,0
2025-07-01,quarter,fine_full20,3,1761,226,0
2025-07-01,quarter,fine_full20,4,1535,128,0
2025-07-01,quarter,fine_full20,5,1407,113,0
2025-07-01,quarter,fine_full20,6,1294,73,0
2025-07-01,quarter,fine_full20,7,1221,62,0
2025-07-01,quarter,fine_full20,8,1159,61,0
2025-07-01,quarter,fine_full20,9,1098,37,0
2025-07-01,quarter,fine_full20,10,1061,53,0
2025-07-01,quarter,fine_full20,11,1008,48,0
2025-07-01,quarter,fine_full20,12,960,46,0
2025-07-01,quarter,fine_full20,13,914,41,0
2025-07-01,quarter,fine_full20,14,873,22,0
2025-07-01,quarter,fine_full20,15,851,11,0
2025-07-01,quarter,fine_full20,16,840,24,0
2025-07-01,quarter,fine_full20,17,816,19,0
2025-07-01,quarter,fine_full20,18,797,13,0
2025-07-01,quarter,fine_full20,19,784,15,0
2025-07-01,quarter,fine_full20,20,769,14,0
2025-07-01,quarter,fine_partial,1,4285,2059,95
2025-07-01,quarter,fine_partial,2,2222,426,50
2025-07-01,quarter,fine_partial,3,1793,234,32
2025-07-01,quarter,fine_partial,4,1558,132,23
2025-07-01,quarter,fine_partial,5,1424,114,17
2025-07-01,quarter,fine_partial,6,1310,73,16
2025-07-01,quarter,fine_partial,7,1236,62,15
2025-07-01,quarter,fine_partial,8,1172,62,13
2025-07-01,quarter,fine_partial,9,1108,40,10
2025-07-01,quarter,fine_partial,10,1066,54,5
2025-07-01,quarter,fine_partial,11,1012,48,4
2025-07-01,quarter,fine_partial,12,964,47,4
2025-07-01,quarter,fine_partial,13,917,43,3
2025-07-01,quarter,fine_partial,14,874,22,1
2025-07-01,quarter,fine_partial,15,852,11,1
2025-07-01,quarter,fine_partial,16,840,24,0
2025-07-01,quarter,fine_partial,17,816,19,0
2025-07-01,quarter,fine_partial,18,797,13,0
2025-07-01,quarter,fine_partial,19,784,15,0
2025-07-01,quarter,fine_partial,20,769,14,0
2025-07-01,month,direct_full20,5,4190,1294,0
2025-07-01,month,direct_mature5,5,4265,1310,75
2025-07-01,month,coarse_full20,1,4190,2018,0
2025-07-01,month,coarse_full20,3,2172,637,0
2025-07-01,month,coarse_full20,5,1535,241,0
2025-07-01,month,coarse_full20,10,1294,286,0
2025-07-01,month,coarse_full20,20,1008,253,0
2025-07-01,month,coarse_partial,1,4285,2059,95
2025-07-01,month,coarse_partial,3,2219,660,47
2025-07-01,month,coarse_partial,5,1556,246,21
2025-07-01,month,coarse_partial,10,1303,291,9
2025-07-01,month,coarse_partial,20,1008,253,0
2025-07-01,month,fine_full20,1,4190,2018,0
2025-07-01,month,fine_full20,2,2172,411,0
2025-07-01,month,fine_full20,3,1761,226,0
2025-07-01,month,fine_full20,4,1535,128,0
2025-07-01,month,fine_full20,5,1407,113,0
2025-07-01,month,fine_full20,6,1294,73,0
2025-07-01,month,fine_full20,7,1221,62,0
2025-07-01,month,fine_full20,8,1159,61,0
2025-07-01,month,fine_full20,9,1098,37,0
2025-07-01,month,fine_full20,10,1061,53,0
2025-07-01,month,fine_full20,11,1008,48,0
2025-07-01,month,fine_full20,12,960,46,0
2025-07-01,month,fine_full20,13,914,41,0
2025-07-01,month,fine_full20,14,873,22,0
2025-07-01,month,fine_full20,15,851,11,0
2025-07-01,month,fine_full20,16,840,24,0
2025-07-01,month,fine_full20,17,816,19,0
2025-07-01,month,fine_full20,18,797,13,0
2025-07-01,month,fine_full20,19,784,15,0
2025-07-01,month,fine_full20,20,769,14,0
2025-07-01,month,fine_partial,1,4285,2059,95
2025-07-01,month,fine_partial,2,2222,426,50
2025-07-01,month,fine_partial,3,1793,234,32
2025-07-01,month,fine_partial,4,1558,132,23
2025-07-01,month,fine_partial,5,1424,114,17
2025-07-01,month,fine_partial,6,1310,73,16
2025-07-01,month,fine_partial,7,1236,62,15
2025-07-01,month,fine_partial,8,1172,62,13
2025-07-01,month,fine_partial,9,1108,40,10
2025-07-01,month,fine_partial,10,1066,54,5
2025-07-01,month,fine_partial,11,1012,48,4
2025-07-01,month,fine_partial,12,964,47,4
2025-07-01,month,fine_partial,13,917,43,3
2025-07-01,month,fine_partial,14,874,22,1
2025-07-01,month,fine_partial,15,852,11,1
2025-07-01,month,fine_partial,16,840,24,0
2025-07-01,month,fine_partial,17,816,19,0
2025-07-01,month,fine_partial,18,797,13,0
2025-07-01,month,fine_partial,19,784,15,0
2025-07-01,month,fine_partial,20,769,14,0
2025-08-01,month,direct_full20,5,4300,1324,0
2025-08-01,month,direct_mature5,5,4375,1340,75
2025-08-01,month,coarse_full20,1,4300,2064,0
2025-08-01,month,coarse_full20,3,2236,662,0
2025-08-01,month,coarse_full20,5,1574,250,0
2025-08-01,month,coarse_full20,10,1324,299,0
2025-08-01,month,coarse_full20,20,1025,260,0
2025-08-01,month,coarse_partial,1,4395,2100,95
2025-08-01,month,coarse_partial,3,2287,682,51
2025-08-01,month,coarse_partial,5,1597,257,23
2025-08-01,month,coarse_partial,10,1332,299,8
2025-08-01,month,coarse_partial,20,1025,260,0
2025-08-01,month,fine_full20,1,4300,2064,0
2025-08-01,month,fine_full20,2,2236,428,0
2025-08-01,month,fine_full20,3,1808,234,0
2025-08-01,month,fine_full20,4,1574,132,0
2025-08-01,month,fine_full20,5,1442,118,0
2025-08-01,month,fine_full20,6,1324,74,0
2025-08-01,month,fine_full20,7,1250,63,0
2025-08-01,month,fine_full20,8,1187,65,0
2025-08-01,month,fine_full20,9,1122,41,0
2025-08-01,month,fine_full20,10,1081,56,0
2025-08-01,month,fine_full20,11,1025,49,0
2025-08-01,month,fine_full20,12,976,48,0
2025-08-01,month,fine_full20,13,928,43,0
2025-08-01,month,fine_full20,14,885,22,0
2025-08-01,month,fine_full20,15,863,12,0
2025-08-01,month,fine_full20,16,851,24,0
2025-08-01,month,fine_full20,17,827,20,0
2025-08-01,month,fine_full20,18,807,13,0
2025-08-01,month,fine_full20,19,794,15,0
2025-08-01,month,fine_full20,20,779,14,0
2025-08-01,month,fine_partial,1,4395,2100,95
2025-08-01,month,fine_partial,2,2290,440,54
2025-08-01,month,fine_partial,3,1847,242,39
2025-08-01,month,fine_partial,4,1601,138,27
2025-08-01,month,fine_partial,5,1459,119,17
2025-08-01,month,fine_partial,6,1337,74,13
2025-08-01,month,fine_partial,7,1263,63,13
2025-08-01,month,fine_partial,8,1200,65,13
2025-08-01,month,fine_partial,9,1134,41,12
2025-08-01,month,fine_partial,10,1089,56,8
2025-08-01,month,fine_partial,11,1030,49,5
2025-08-01,month,fine_partial,12,980,48,4
2025-08-01,month,fine_partial,13,929,43,1
2025-08-01,month,fine_partial,14,886,22,1
2025-08-01,month,fine_partial,15,864,12,1
2025-08-01,month,fine_partial,16,852,24,1
2025-08-01,month,fine_partial,17,828,20,1
2025-08-01,month,fine_partial,18,808,13,1
2025-08-01,month,fine_partial,19,795,15,1
2025-08-01,month,fine_partial,20,779,14,0
2025-09-01,month,direct_full20,5,4415,1354,0
2025-09-01,month,direct_mature5,5,4490,1383,75
2025-09-01,month,coarse_full20,1,4415,2116,0
2025-09-01,month,coarse_full20,3,2299,686,0
2025-09-01,month,coarse_full20,5,1613,259,0
2025-09-01,month,coarse_full20,10,1354,303,0
2025-09-01,month,coarse_full20,20,1051,260,0
2025-09-01,month,coarse_partial,1,4510,2161,95
2025-09-01,month,coarse_partial,3,2345,700,46
2025-09-01,month,coarse_partial,5,1645,262,32
2025-09-01,month,coarse_partial,10,1375,306,21
2025-09-01,month,coarse_partial,20,1051,260,0
2025-09-01,month,fine_full20,1,4415,2116,0
2025-09-01,month,fine_full20,2,2299,444,0
2025-09-01,month,fine_full20,3,1855,242,0
2025-09-01,month,fine_full20,4,1613,138,0
2025-09-01,month,fine_full20,5,1475,121,0
2025-09-01,month,fine_full20,6,1354,76,0
2025-09-01,month,fine_full20,7,1278,63,0
2025-09-01,month,fine_full20,8,1215,66,0
2025-09-01,month,fine_full20,9,1149,42,0
2025-09-01,month,fine_full20,10,1107,56,0
2025-09-01,month,fine_full20,11,1051,49,0
2025-09-01,month,fine_full20,12,1002,48,0
2025-09-01,month,fine_full20,13,954,43,0
2025-09-01,month,fine_full20,14,911,22,0
2025-09-01,month,fine_full20,15,889,12,0
2025-09-01,month,fine_full20,16,877,24,0
2025-09-01,month,fine_full20,17,853,20,0
2025-09-01,month,fine_full20,18,833,13,0
2025-09-01,month,fine_full20,19,820,15,0
2025-09-01,month,fine_full20,20,805,14,0
2025-09-01,month,fine_partial,1,4510,2161,95
2025-09-01,month,fine_partial,2,2345,453,46
2025-09-01,month,fine_partial,3,1892,247,37
2025-09-01,month,fine_partial,4,1645,140,32
2025-09-01,month,fine_partial,5,1505,122,30
2025-09-01,month,fine_partial,6,1383,77,29
2025-09-01,month,fine_partial,7,1304,64,26
2025-09-01,month,fine_partial,8,1236,67,21
2025-09-01,month,fine_partial,9,1169,42,20
2025-09-01,month,fine_partial,10,1126,57,19
2025-09-01,month,fine_partial,11,1066,49,15
2025-09-01,month,fine_partial,12,1014,49,12
2025-09-01,month,fine_partial,13,962,43,8
2025-09-01,month,fine_partial,14,918,22,7
2025-09-01,month,fine_partial,15,894,12,5
2025-09-01,month,fine_partial,16,882,25,5
2025-09-01,month,fine_partial,17,855,20,2
2025-09-01,month,fine_partial,18,835,13,2
2025-09-01,month,fine_partial,19,822,15,2
2025-09-01,month,fine_partial,20,805,14,0
2025-10-01,quarter,direct_full20,5,4515,1390,0
2025-10-01,quarter,direct_mature5,5,4590,1434,75
2025-10-01,quarter,coarse_full20,1,4515,2162,0
2025-10-01,quarter,coarse_full20,3,2353,701,0
2025-10-01,quarter,coarse_full20,5,1652,262,0
2025-10-01,quarter,coarse_full20,10,1390,307,0
2025-10-01,quarter,coarse_full20,20,1083,262,0
2025-10-01,quarter,coarse_partial,1,4610,2188,95
2025-10-01,quarter,coarse_partial,3,2417,711,64
2025-10-01,quarter,coarse_partial,5,1701,267,49
2025-10-01,quarter,coarse_partial,10,1418,308,28
2025-10-01,quarter,coarse_partial,20,1083,262,0
2025-10-01,quarter,fine_full20,1,4515,2162,0
2025-10-01,quarter,fine_full20,2,2353,454,0
2025-10-01,quarter,fine_full20,3,1899,247,0
2025-10-01,quarter,fine_full20,4,1652,140,0
2025-10-01,quarter,fine_full20,5,1512,122,0
2025-10-01,quarter,fine_full20,6,1390,77,0
2025-10-01,quarter,fine_full20,7,1313,64,0
2025-10-01,quarter,fine_full20,8,1249,67,0
2025-10-01,quarter,fine_full20,9,1182,42,0
2025-10-01,quarter,fine_full20,10,1140,57,0
2025-10-01,quarter,fine_full20,11,1083,49,0
2025-10-01,quarter,fine_full20,12,1034,49,0
2025-10-01,quarter,fine_full20,13,985,43,0
2025-10-01,quarter,fine_full20,14,942,22,0
2025-10-01,quarter,fine_full20,15,920,12,0
2025-10-01,quarter,fine_full20,16,908,25,0
2025-10-01,quarter,fine_full20,17,883,20,0
2025-10-01,quarter,fine_full20,18,863,13,0
2025-10-01,quarter,fine_full20,19,850,15,0
2025-10-01,quarter,fine_full20,20,835,14,0
2025-10-01,quarter,fine_partial,1,4610,2188,95
2025-10-01,quarter,fine_partial,2,2417,463,64
2025-10-01,quarter,fine_partial,3,1954,248,55
2025-10-01,quarter,fine_partial,4,1701,145,49
2025-10-01,quarter,fine_partial,5,1556,122,44
2025-10-01,quarter,fine_partial,6,1433,78,43
2025-10-01,quarter,fine_partial,7,1351,64,38
2025-10-01,quarter,fine_partial,8,1283,67,34
2025-10-01,quarter,fine_partial,9,1211,42,29
2025-10-01,quarter,fine_partial,10,1167,57,27
2025-10-01,quarter,fine_partial,11,1110,49,27
2025-10-01,quarter,fine_partial,12,1061,49,27
2025-10-01,quarter,fine_partial,13,1012,43,27
2025-10-01,quarter,fine_partial,14,969,22,27
2025-10-01,quarter,fine_partial,15,943,12,23
2025-10-01,quarter,fine_partial,16,926,25,18
2025-10-01,quarter,fine_partial,17,897,20,14
2025-10-01,quarter,fine_partial,18,873,13,10
2025-10-01,quarter,fine_partial,19,855,15,5
2025-10-01,quarter,fine_partial,20,835,14,0
2025-10-01,month,direct_full20,5,4515,1390,0
2025-10-01,month,direct_mature5,5,4590,1434,75
2025-10-01,month,coarse_full20,1,4515,2162,0
2025-10-01,month,coarse_full20,3,2353,701,0
2025-10-01,month,coarse_full20,5,1652,262,0
2025-10-01,month,coarse_full20,10,1390,307,0
2025-10-01,month,coarse_full20,20,1083,262,0
2025-10-01,month,coarse_partial,1,4610,2188,95
2025-10-01,month,coarse_partial,3,2417,711,64
2025-10-01,month,coarse_partial,5,1701,267,49
2025-10-01,month,coarse_partial,10,1418,308,28
2025-10-01,month,coarse_partial,20,1083,262,0
2025-10-01,month,fine_full20,1,4515,2162,0
2025-10-01,month,fine_full20,2,2353,454,0
2025-10-01,month,fine_full20,3,1899,247,0
2025-10-01,month,fine_full20,4,1652,140,0
2025-10-01,month,fine_full20,5,1512,122,0
2025-10-01,month,fine_full20,6,1390,77,0
2025-10-01,month,fine_full20,7,1313,64,0
2025-10-01,month,fine_full20,8,1249,67,0
2025-10-01,month,fine_full20,9,1182,42,0
2025-10-01,month,fine_full20,10,1140,57,0
2025-10-01,month,fine_full20,11,1083,49,0
2025-10-01,month,fine_full20,12,1034,49,0
2025-10-01,month,fine_full20,13,985,43,0
2025-10-01,month,fine_full20,14,942,22,0
2025-10-01,month,fine_full20,15,920,12,0
2025-10-01,month,fine_full20,16,908,25,0
2025-10-01,month,fine_full20,17,883,20,0
2025-10-01,month,fine_full20,18,863,13,0
2025-10-01,month,fine_full20,19,850,15,0
2025-10-01,month,fine_full20,20,835,14,0
2025-10-01,month,fine_partial,1,4610,2188,95
2025-10-01,month,fine_partial,2,2417,463,64
2025-10-01,month,fine_partial,3,1954,248,55
2025-10-01,month,fine_partial,4,1701,145,49
2025-10-01,month,fine_partial,5,1556,122,44
2025-10-01,month,fine_partial,6,1433,78,43
2025-10-01,month,fine_partial,7,1351,64,38
2025-10-01,month,fine_partial,8,1283,67,34
2025-10-01,month,fine_partial,9,1211,42,29
2025-10-01,month,fine_partial,10,1167,57,27
2025-10-01,month,fine_partial,11,1110,49,27
2025-10-01,month,fine_partial,12,1061,49,27
2025-10-01,month,fine_partial,13,1012,43,27
2025-10-01,month,fine_partial,14,969,22,27
2025-10-01,month,fine_partial,15,943,12,23
2025-10-01,month,fine_partial,16,926,25,18
2025-10-01,month,fine_partial,17,897,20,14
2025-10-01,month,fine_partial,18,873,13,10
2025-10-01,month,fine_partial,19,855,15,5
2025-10-01,month,fine_partial,20,835,14,0
2025-11-01,month,direct_full20,5,4630,1435,0
2025-11-01,month,direct_mature5,5,4705,1451,75
2025-11-01,month,coarse_full20,1,4630,2207,0
2025-11-01,month,coarse_full20,3,2423,717,0
2025-11-01,month,coarse_full20,5,1706,271,0
2025-11-01,month,coarse_full20,10,1435,321,0
2025-11-01,month,coarse_full20,20,1114,276,0
2025-11-01,month,coarse_partial,1,4725,2262,95
2025-11-01,month,coarse_partial,3,2458,730,35
2025-11-01,month,coarse_partial,5,1728,277,22
2025-11-01,month,coarse_partial,10,1445,328,10
2025-11-01,month,coarse_partial,20,1114,276,0
2025-11-01,month,fine_full20,1,4630,2207,0
2025-11-01,month,fine_full20,2,2423,469,0
2025-11-01,month,fine_full20,3,1954,248,0
2025-11-01,month,fine_full20,4,1706,149,0
2025-11-01,month,fine_full20,5,1557,122,0
2025-11-01,month,fine_full20,6,1435,79,0
2025-11-01,month,fine_full20,7,1356,66,0
2025-11-01,month,fine_full20,8,1290,71,0
2025-11-01,month,fine_full20,9,1219,44,0
2025-11-01,month,fine_full20,10,1175,61,0
2025-11-01,month,fine_full20,11,1114,50,0
2025-11-01,month,fine_full20,12,1064,51,0
2025-11-01,month,fine_full20,13,1013,43,0
2025-11-01,month,fine_full20,14,970,22,0
2025-11-01,month,fine_full20,15,948,12,0
2025-11-01,month,fine_full20,16,936,25,0
2025-11-01,month,fine_full20,17,911,24,0
2025-11-01,month,fine_full20,18,887,15,0
2025-11-01,month,fine_full20,19,872,16,0
2025-11-01,month,fine_full20,20,856,18,0
2025-11-01,month,fine_partial,1,4725,2262,95
2025-11-01,month,fine_partial,2,2463,476,40
2025-11-01,month,fine_partial,3,1982,254,28
2025-11-01,month,fine_partial,4,1728,151,22
2025-11-01,month,fine_partial,5,1577,126,20
2025-11-01,month,fine_partial,6,1451,81,16
2025-11-01,month,fine_partial,7,1370,71,14
2025-11-01,month,fine_partial,8,1299,73,9
2025-11-01,month,fine_partial,9,1226,46,7
2025-11-01,month,fine_partial,10,1178,61,3
2025-11-01,month,fine_partial,11,1114,50,0
2025-11-01,month,fine_partial,12,1064,51,0
2025-11-01,month,fine_partial,13,1013,43,0
2025-11-01,month,fine_partial,14,970,22,0
2025-11-01,month,fine_partial,15,948,12,0
2025-11-01,month,fine_partial,16,936,25,0
2025-11-01,month,fine_partial,17,911,24,0
2025-11-01,month,fine_partial,18,887,15,0
2025-11-01,month,fine_partial,19,872,16,0
2025-11-01,month,fine_partial,20,856,18,0
2025-12-01,month,direct_full20,5,4735,1466,0
2025-12-01,month,direct_mature5,5,4810,1477,75
2025-12-01,month,coarse_full20,1,4735,2262,0
2025-12-01,month,coarse_full20,3,2473,730,0
2025-12-01,month,coarse_full20,5,1743,277,0
2025-12-01,month,coarse_full20,10,1466,332,0
2025-12-01,month,coarse_full20,20,1134,286,0
2025-12-01,month,coarse_partial,1,4830,2321,95
2025-12-01,month,coarse_partial,3,2507,751,34
2025-12-01,month,coarse_partial,5,1756,279,13
2025-12-01,month,coarse_partial,10,1477,342,11
2025-12-01,month,coarse_partial,20,1134,286,0
2025-12-01,month,fine_full20,1,4735,2262,0
2025-12-01,month,fine_full20,2,2473,476,0
2025-12-01,month,fine_full20,3,1997,254,0
2025-12-01,month,fine_full20,4,1743,151,0
2025-12-01,month,fine_full20,5,1592,126,0
2025-12-01,month,fine_full20,6,1466,81,0
2025-12-01,month,fine_full20,7,1385,71,0
2025-12-01,month,fine_full20,8,1314,73,0
2025-12-01,month,fine_full20,9,1241,46,0
2025-12-01,month,fine_full20,10,1195,61,0
2025-12-01,month,fine_full20,11,1134,50,0
2025-12-01,month,fine_full20,12,1084,51,0
2025-12-01,month,fine_full20,13,1033,43,0
2025-12-01,month,fine_full20,14,990,22,0
2025-12-01,month,fine_full20,15,968,16,0
2025-12-01,month,fine_full20,16,952,28,0
2025-12-01,month,fine_full20,17,924,25,0
2025-12-01,month,fine_full20,18,899,16,0
